group,exp_dir,sub_exp,epoch,clip_style,clip_s_delta_idt,clip_t,content_lpips,one_minus_lpips,clip_content,fid,artfid,eval_type,source,dataset
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16,,7,0.7312554366588593,,0.0,0.6272550841400001,0.3727,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16,,8,0.7318867783149083,,0.0,0.6023722304733333,0.3976,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue,,9,0.7034948528607687,,0.0,0.2775996063013333,0.7224,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue,,10,0.7322089251677195,,0.0,0.6036995648933333,0.3963,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue,,11,0.7351596157550813,,0.0,0.611331816,0.3887,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue,,12,0.735618736187617,,0.0,0.6203219975066666,0.3797,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16,,12,0.7353049857616425,,0.0,0.6089286079266667,0.3911,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16,,13,0.737215175628662,,0.0,0.6069087232,0.3931,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16,,14,0.7337596068382263,,0.0,0.62434119632,0.3757,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16,,15,0.732126655101776,,0.0,0.63634358244,0.3637,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16,,16,0.726553550561269,,0.0,0.6302169236533333,0.3698,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes003_from_pattn_seed42_b4a2,,12,0.7225947782595952,,0.0,0.5780821259133334,0.4219,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16,,12,0.7039909285704294,,0.0,0.2768214100586667,0.7232,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16,,13,0.7039205270608266,,0.0,0.283161710664,0.7168,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16,,14,0.7321379566192627,,0.0,0.61840095372,0.3816,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16,,15,0.7290978519121807,,0.0,0.6169611316799999,0.383,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16,,16,0.7248719154198965,,0.0,0.61061246056,0.3894,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16,,1,0.70350622121493,,0.0,0.2841995629133333,0.7158,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16,,2,0.7182429242531458,,0.0,0.6346968921333334,0.3653,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16,,3,0.725640713016192,,0.0,0.6138276245866667,0.3862,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16,,4,0.7204163115421932,,0.0,0.5862779557933333,0.4137,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16,,5,0.7249125442504883,,0.0,0.5797423971066666,0.4203,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16,,6,0.7252025681336721,,0.0,0.56754783644,0.4325,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16,,7,0.7160464406808217,,0.0,0.5665118946533333,0.4335,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16,,8,0.7209607015450797,,0.0,0.5505181696266667,0.4495,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16_e12_continue,,9,0.7035018468697865,,0.0,0.277020312044,0.723,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16_e12_continue,,10,0.7217268181641897,,0.0,0.5572987833866666,0.4427,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16_e12_continue,,11,0.721081060330073,,0.0,0.5609505167466667,0.439,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_pattn_stokes_seed42_b16_e12_continue,,12,0.7249522389570872,,0.0,0.5599039385066666,0.4401,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_seed42_b32,,1,0.7026189424991608,,0.0,0.7866498862399999,0.2134,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_seed42_b32,,2,0.7192826099395753,,0.0,0.7448865305466668,0.2551,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_seed42_b32,,3,0.7113798278967539,,0.0,0.7105863938666666,0.2894,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_seed42_b32,,4,0.7221858282883962,,0.0,0.7124315995599999,0.2876,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_seed42_b32,,5,0.7234913142522176,,0.0,0.6930780485866667,0.3069,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_seed42_b32,,6,0.7272043588161469,,0.0,0.6805771777466667,0.3194,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_seed42_b32,,7,0.7340898714065551,,0.0,0.63813356068,0.3619,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_kmanifold_seed42_b32,,8,0.7316403572559358,,0.0,0.6323555912666667,0.3676,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_queue_seed42_b16,,1,0.6572381162643433,,0.0,0.7502220095866667,0.2498,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_queue_seed42_b16,,2,0.7001306159496308,,0.0,0.64541013292,0.3546,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_queue_seed42_b16,,3,0.7162621619701385,,0.0,0.6149064784266667,0.3851,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_queue_seed42_b16,,4,0.7179512612024943,,0.0,0.5862020391466667,0.4138,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_queue_seed42_b16,,5,0.7308790712356565,,0.0,0.5514159456666667,0.4486,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_queue_seed42_b16,,6,0.724203770160675,,0.0,0.5504548606133334,0.4495,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_queue_seed42_b16,,7,0.7273388643264771,,0.0,0.5480931217866667,0.4519,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_queue_seed42_b16,,8,0.7256294921239217,,0.0,0.5422482947199999,0.4578,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_structot_seed42_b16,,1,0.6459035510222116,,0.0,0.7543564841199999,0.2456,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_structot_seed42_b16,,2,0.6970900569756827,,0.0,0.6421725784533332,0.3578,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_structot_seed42_b16,,3,0.7131671108404796,,0.0,0.62427689932,0.3757,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_structot_seed42_b16,,4,0.7169380225340525,,0.0,0.5980707897466667,0.4019,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_structot_seed42_b16,,5,0.7302178760369619,,0.0,0.5509667303733333,0.449,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_structot_seed42_b16,,6,0.7239277206261953,,0.0,0.5561365404266667,0.4439,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_structot_seed42_b16,,7,0.7257007372379302,,0.0,0.5514790581733333,0.4485,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_structot_seed42_b16,,8,0.7218166939417522,,0.0,0.5498410092133333,0.4502,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_teacher_endpoint_seed42_b16,,1,0.6530822616418203,,0.0,0.7523832229999999,0.2476,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_teacher_endpoint_seed42_b16,,2,0.7030201089382172,,0.0,0.640380742,0.3596,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_teacher_endpoint_seed42_b16,,3,0.7235239095687866,,0.0,0.60979083972,0.3902,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_teacher_endpoint_seed42_b16,,4,0.7189380001227061,,0.0,0.5862171197200001,0.4138,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_teacher_endpoint_seed42_b16,,5,0.7276287523110707,,0.0,0.5472573185466666,0.4527,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_teacher_endpoint_seed42_b16,,6,0.7243547695477806,,0.0,0.55070220212,0.4493,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_teacher_endpoint_seed42_b16,,7,0.7232982683976492,,0.0,0.5489449955466666,0.4511,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_inmortal_xpred_teacher_endpoint_seed42_b16,,8,0.7226075499057769,,0.0,0.5407762714666666,0.4592,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_f_seed42_b44_e8,,1,0.6977518622477851,,0.0,0.3331266479600001,0.6669,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_f_seed42_b44_e8,,2,0.6950702723264693,,0.0,0.35692655492,0.6431,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_f_seed42_b44_e8,,3,0.6929030705690384,,0.0,0.35103963470666666,0.649,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_f_seed42_b44_e8,,4,0.6925554782946903,,0.0,0.33942727562666664,0.6606,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_f_seed42_b44_e8,,5,0.6936501923004788,,0.0,0.3406463328666666,0.6594,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_f_seed42_b44_e8,,6,0.6940375403165817,,0.0,0.3516222944933334,0.6484,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_f_seed42_b44_e8,,7,0.6959628767967223,,0.0,0.3700698167733333,0.6299,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_f_seed42_b44_e8,,8,0.6963574084440866,,0.0,0.3734877124266667,0.6265,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_k_seed42_b44_e8,,1,0.700999891837438,,0.0,0.36226504592,0.6377,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_k_seed42_b44_e8,,2,0.6979179910818735,,0.0,0.3623212898666667,0.6377,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_k_seed42_b44_e8,,3,0.6963347673813501,,0.0,0.36802641451999996,0.632,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_k_seed42_b44_e8,,4,0.6959631377061207,,0.0,0.36624003128000004,0.6338,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_k_seed42_b44_e8,,5,0.6968854040702184,,0.38139482234666744,0.35041562665333337,0.6496,0.8416920169733334,307.31151711664717,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_k_seed42_b44_e8,,6,0.6979902493158976,,0.3969665069058538,0.37408567387999997,0.6259,0.8258234132800001,309.54368480958607,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_k_seed42_b44_e8,,7,0.6985541739861172,,0.40555432268232106,0.3896545574133334,0.6103,0.81725393964,311.91182907937133,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_longer_train_k_seed42_b44_e8,,8,0.6980717715819675,,0.408727984547615,0.3954093326666666,0.6046,0.81540012092,313.33504000242533,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_mainline_h_softterm16_sem012_seed42_b44,,1,0.6967871114412943,,0.0,0.32211194528,0.6779,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_mainline_h_softterm16_sem012_seed42_b44,,2,0.6968402595122656,,0.0,0.32908020616,0.6709,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_mainline_h_softterm16_sem012_seed42_b44,,3,0.7111283108393351,,0.0,0.32938486497333336,0.6706,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_mainline_h_softterm18_sem010_seed42_b44,,1,0.6970497492154439,,0.0,0.33021562522666664,0.6698,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_mainline_h_softterm18_sem010_seed42_b44,,2,0.6956654390891392,,0.0,0.3245502852666667,0.6754,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_mainline_h_softterm18_sem010_seed42_b44,,3,0.6956407774686812,,0.0,0.32985947452000003,0.6701,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_mainline_h_softterm18_sem012_seed42_b44,,1,0.6969967114130656,,0.0,0.3318529702,0.6681,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_mainline_h_softterm18_sem012_seed42_b44,,2,0.6963305823802948,,0.0,0.33417218541333327,0.6658,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_mainline_h_softterm18_sem012_seed42_b44,,3,0.6962038081884384,,0.0,0.33074279361333336,0.6693,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_pairing_cache_h_randompair_seed42_b44,,1,0.6858906105359395,,0.0,0.44719080127999994,0.5528,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_pairing_cache_h_randompair_seed42_b44,,2,0.6843658084472021,,0.0,0.4558667069733333,0.5441,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_path_kinetic_h_base_seed42_b44,,1,0.6890949975649515,,0.0,0.4272169886266666,0.5728,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_path_kinetic_h_base_seed42_b44,,2,0.6821472762425739,,0.0,0.4198360237333333,0.5802,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_path_kinetic_h_base_seed42_b44,,3,0.6886810460885365,,0.0,0.41713832806666673,0.5829,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_path_kinetic_h_base_seed42_b44_k000,,1,0.676097525715828,,0.0,0.5198469810933334,0.4802,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_path_kinetic_h_base_seed42_b44_k000,,2,0.6775058577855428,,0.0,0.4862386243466667,0.5138,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_path_kinetic_h_base_seed42_b44_k000,,3,0.6790328614314397,,0.0,0.5073434180933333,0.4927,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_path_kinetic_h_base_seed42_b44_k025,,1,0.6792149577140808,,0.0,0.4976535291866667,0.5023,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_path_kinetic_h_base_seed42_b44_k025,,2,0.6824611087640126,,0.0,0.4599805675466667,0.54,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_path_kinetic_h_base_seed42_b44_k025,,3,0.6817093665599825,,0.0,0.46676262926666673,0.5332,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_k070_e3_b32bf16_vlen010,,1,0.7029384832382203,,0.0,0.32877641787466666,0.6712,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_k070_e3_b32bf16_vlen010,,2,0.7032468102773031,,0.0,0.33479014072533336,0.6652,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_k070_e3_b32bf16_vlen010,,3,0.7032609670162201,,0.0,0.33884041244,0.6612,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_k070_e3_b32bf16_vlen010,,4,0.7031810531616212,,0.0,0.3421911677199999,0.6578,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_k070_e3_b32bf16_vlen010,,5,0.7031133478879928,,0.0,0.3426710357,0.6573,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_k070_e3_vlen010,,1,0.7032798971335091,,0.0,0.31451486962,0.6855,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_s030_k070_e3_b32bf16_vlen010,,1,0.7026979736884436,,0.0,0.33148622816133333,0.6685,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_s030_k070_e3_b32bf16_vlen010,,2,0.7032351709604265,,0.0,0.34431826708,0.6557,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_s030_k070_e3_b32bf16_vlen010,,3,0.7029974912405014,,0.0,0.3438815876533334,0.6561,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_s030_k070_e3_b32bf16_vlen010,,4,0.7029711325168608,,0.0,0.34797781066666666,0.652,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_s030_k070_e3_b32bf16_vlen010,,5,0.7028274249235789,,0.0,0.34633407603999994,0.6537,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_s030_k070_e3_b32bf16_vlen010,,6,0.702887548049291,,0.0,0.34721687132000006,0.6528,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_s030_k070_e3_b32bf16_vlen010,,7,0.7029841750462851,,0.0,0.3485773595399999,0.6514,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_s030_k070_e3_b32bf16_vlen010,,8,0.7028195918401081,,0.0,0.34811802142666665,0.6519,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_delta_basis_s030_k070_e3_b32bf16_vlen010,,9,0.7027496672471365,,0.0,0.34766474488,0.6523,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_spatial_carriergate_k070_e3_vlen010,,1,0.7032574409246446,,0.0,0.31256663013866665,0.6874,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_spatial_carriergate_k070_e3_vlen010,,2,0.7032220763365429,,0.0,0.3125504494533333,0.6874,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_spatial_carriergate_k070_e3_vlen010,,3,0.7030431475241978,,0.0,0.3126126643466667,0.6874,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_actuation_spatial_carriergate_k070_e3_vlen010,,4,0.7030937249263128,,0.0,0.31271782864799996,0.6873,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_i2sb_pattn_topo_anchor_sigma0p02_residual_warm_vel2_seed42_b22a1,,1,0.6976864101886749,,0.0,0.5690860214533333,0.4309,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_i2sb_pattn_topo_anchor_sigma0p02_warm_vel2_seed42_b22a1,,1,0.7098013939857484,,0.0,0.6754183296799999,0.3246,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_i2sb_pattn_topo_anchor_sigma0p10_warm_vel2_seed42_b22a1,,1,0.7133621497948964,,0.0,0.6845858789066667,0.3154,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_i2sb_pnp_fiber_sde_k070,,1,0.7079630115826925,,0.0,0.39416456592000004,0.6058,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_i2sb_pnp_fiber_sde_k070,,2,0.7081047382354738,,0.0,0.40671074712,0.5933,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_i2sb_tok32_safe_semantic_topogate_sigma0p02_residual_tfloor005_seed42_b20a1,,1,0.7038644707202911,,0.0,0.5660807815733333,0.4339,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_i2sb_topo_anchor_sigma0p10_warm_vel2_seed42_b30a1,,1,0.7021778535842894,,0.0,0.7112799513333333,0.2887,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_i2sb_topo_anchor_sigma0p25_seed42_b30a1,,1,0.7197427407900493,,0.0,0.7257545112266667,0.2742,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_fiber_sde_fiberwise_swd_k070,,-1,0.7147266704241434,,0.0,0.3335233056133333,0.6665,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_fiber_sde_fiberwise_swd_k070,,1,0.7045138159990312,,0.0,0.34035458465333335,0.6596,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_fiber_sde_fiberwise_swd_k070,,2,0.7038199252287547,,0.0,0.32237862287999997,0.6776,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_fiber_sde_fiberwise_swd_k070,,3,0.7034995158116023,,0.0,0.3259105064533333,0.6741,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_fiber_sde_fiberwise_swd_k070,,4,0.703675886710485,,0.0,0.32869683472000005,0.6713,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1,,1,0.7035396207968394,,0.0,0.3297358812266667,0.6703,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1,,2,0.7014363116820652,,0.0,0.3277381991066667,0.6723,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1,,3,0.6999628659884135,,0.0,0.321328752112,0.6787,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1,,4,0.7008841745058695,,0.0,0.31794184374666673,0.6821,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1,,5,0.7021583828131358,,0.0,0.32381745232,0.6762,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1,,6,0.7005338104565938,,0.0,0.3305862683866667,0.6694,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1,,7,0.7019946000576021,,0.0,0.32881520684000004,0.6712,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1,,8,0.7019014611641566,,0.0,0.3153350878,0.6847,0.0,,,db_record,remote_cached,unknown
