point_id,source,superfamily,family,variant,label,trace_id,clip_style,content_lpips,one_minus_lpips,train_min,train_time_sec,order,note,label_dx,label_dy,source_summary,style_minus_idt
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2::epoch_0009,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed epoch_0009,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,0.6896112470825513,0.4937057793666667,0.5062942206333333,26.539141866666668,1592.348512,9.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0009/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2::epoch_0010,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed epoch_0010,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,0.6865341400106748,0.5068025811500001,0.4931974188499999,29.392471433333334,1763.548286,10.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0010/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2::epoch_0011,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed epoch_0011,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,0.6850015601515771,0.49498262601666665,0.5050173739833334,35.33429425,2120.057655,11.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0011/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2::epoch_0012,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed epoch_0012,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,0.6849801953633626,0.49506354146666665,0.5049364585333334,42.03921796666667,2522.353078,12.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0012/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2::epoch_0013,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed epoch_0013,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,0.690088457663854,0.4845643246,0.5154356754,48.77573993333333,2926.544396,13.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0013/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2::epoch_0014,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed epoch_0014,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,0.6849856952826182,0.4968188297666667,0.5031811702333333,58.737509333333335,3524.25056,14.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0014/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2::epoch_0015,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed epoch_0015,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2,0.6846121967832248,0.4937723559,0.5062276441,73.41294925000001,4404.776955,15.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0015/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0001,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0001,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.707515934705734,0.52976813435,0.47023186564999997,3.2443808356920836,194.662850141525,1.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0001/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0002,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0002,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.698269159893195,0.55531533075,0.44468466925000005,6.586521367232,395.19128203392,2.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0002/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0003,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0003,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.698907115658124,0.493122272433333,0.5068777275666669,11.692782632509868,701.566957950592,3.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0003/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0004,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0004,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.69275439153115,0.5230411558,0.4769588442,14.7033082763354,882.198496580124,4.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0004/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0005,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0005,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.691185950537523,0.52948658575,0.47051341425000004,17.52924195130667,1051.7545170784,5.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0005/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0006,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0006,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.686820335884889,0.5265228486,0.4734771514,20.353265245755498,1221.19591474533,6.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0006/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0007,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0007,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.690845951735973,0.486781807383333,0.513218192616667,24.3175447503725,1459.05268502235,7.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0007/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0008,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0008,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.686704369584719,0.519320520266667,0.480679479733333,30.551900120576168,1833.11400723457,8.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0008/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0009,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0009,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.688878978590171,0.501744622633333,0.49825537736666703,34.38124972979233,2062.87498378754,9.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0009/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0010,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0010,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.686060186425845,0.5157724739,0.48422752609999997,37.3591885964075,2241.55131578445,10.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0010/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0011,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0011,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.684467791120211,0.506428583533333,0.493571416466667,40.215259202321334,2412.91555213928,11.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0011/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0012,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0012,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.684748794436455,0.5031444295,0.49685557049999995,44.01741391817733,2641.04483509064,12.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0012/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0013,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0013,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.689841855069002,0.491037556416667,0.508962443583333,47.03889898856483,2822.33393931389,13.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0013/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0014,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0014,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.683560590942701,0.509808878833333,0.49019112116666697,49.904577239354495,2994.27463436127,14.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0014/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0015,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0015,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.682940683662891,0.505982154366667,0.49401784563333295,52.773568312327,3166.41409873962,15.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0015/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2::epoch_0016,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed epoch_0016,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2,0.683282890121142,0.511512599116667,0.488487400883333,55.64513197739917,3338.70791864395,16.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/full_eval/epoch_0016/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2::epoch_0012,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueue,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueue epoch_0012,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2,0.6856284109751384,0.4212572882999999,0.5787427117000001,3.208860405286153,192.5316243171692,12.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2/full_eval/epoch_0012/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2::epoch_0013,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueue,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueue epoch_0013,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2,0.7102169366677601,0.46031463221666663,0.5396853677833333,6.365143418312073,381.90860509872437,13.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2/full_eval/epoch_0013/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2::epoch_0014,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueue,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueue epoch_0014,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2,0.6945486363768577,0.5774080672833333,0.42259193271666673,9.460724290211996,567.6434574127197,14.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2/full_eval/epoch_0014/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2::epoch_0015,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueue,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueue epoch_0015,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2,0.6933901575207709,0.5803137077666667,0.4196862922333333,12.608999355634053,756.5399613380432,15.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2/full_eval/epoch_0015/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2::epoch_0016,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueue,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueue epoch_0016,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2,0.6933723151683807,0.5953889503,0.40461104969999995,15.662601379553477,939.7560827732086,16.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2/full_eval/epoch_0016/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_from_e13_seed42_b8a2::epoch_0014,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueTrust,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueTrust epoch_0014,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_from_e13_seed42_b8a2,0.6941503714521726,0.5785000710833332,0.42149992891666677,3.1151628931363424,186.90977358818054,14.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_from_e13_seed42_b8a2/full_eval/epoch_0014/summary.json,,,,
inmortal::aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_from_e13_seed42_b8a2::epoch_0015,inmortal_epoch,XPred pattn/stokes,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueTrust,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_from_e13_seed42_b8a2,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueTrust epoch_0015,aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_from_e13_seed42_b8a2,0.693373863697052,0.5785700737499999,0.4214299262500001,6.176706830660502,370.6024098396301,15.0,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/inmortal-exp/aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_from_e13_seed42_b8a2/full_eval/epoch_0015/summary.json,,,,
