epoch,loss,struct,cycle,stroke_gram,color_moment,delta_tv,delta_l2,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec
239,2.623599052429199,0.17896901071071625,0.1899259090423584,0.01629665493965149,0.1339089274406433,1.090865135192871,0.939660906791687,2.0,1.1566755771636963,1.0,2.932965778770142e-05,1.1432555000174034,98.02822980000929,99.1768708229065
240,2.6419613361358643,0.1776985079050064,0.18981871008872986,0.016298292204737663,0.13622328639030457,1.0887126922607422,0.9380978941917419,2.0,1.148093342781067,1.0,2.87323398568442e-05,1.15055930001472,97.9998309000257,99.1532633304596
241,2.630958318710327,0.17701755464076996,0.1891433447599411,0.016301780939102173,0.13484224677085876,1.0890989303588867,0.9365140795707703,2.0,1.1431976556777954,1.0,2.8143385534380067e-05,1.1482215999967593,97.98961770001188,99.1404709815979
242,2.6317319869995117,0.17904508113861084,0.18887604773044586,0.016303855925798416,0.13486887514591217,1.0909780263900757,0.940615713596344,2.0,1.158381462097168,1.0,2.7562859405787404e-05,1.1499000999501732,98.01178870001968,99.16457414627075
243,2.6329145431518555,0.17748136818408966,0.1889556646347046,0.01629350520670414,0.13517281413078308,1.0889408588409424,0.939660906791687,2.0,1.1535842418670654,1.0,2.699082513229818e-05,2.3047350000051665,97.65107279997756,99.95871543884277
244,2.622389554977417,0.17702053487300873,0.18915288150310516,0.016287563368678093,0.13392888009548187,1.0900989770889282,0.9409434795379639,2.0,1.1487131118774414,1.0,2.642734544391668e-05,1.1479251000018849,98.00704780001251,99.15774607658386
245,2.6239938735961914,0.17682579159736633,0.18877364695072174,0.016300825402140617,0.13399383425712585,1.0909473896026611,0.9398852586746216,2.0,1.1530929803848267,1.0,2.5872482132540616e-05,1.1449738999544934,97.99025809999512,99.13842153549194
246,2.6209909915924072,0.17729483544826508,0.18849843740463257,0.0162709578871727,0.13394717872142792,1.0926764011383057,0.9416195750236511,2.0,1.1642789840698242,1.0,2.5326296045184787e-05,1.1302280999989307,97.95588299998053,99.08876013755798
247,2.6296169757843018,0.17776961624622345,0.18852105736732483,0.016276268288493156,0.13495461642742157,1.0916688442230225,0.9404289126396179,2.0,1.1610054969787598,1.0,2.4788847077308627e-05,1.1271250999889162,97.97878559997844,99.10850071907043
248,2.6253247261047363,0.1767605096101761,0.18858757615089417,0.016299018636345863,0.13418450951576233,1.0926196575164795,0.9417893886566162,2.0,1.1579614877700806,1.0,2.4260194166248e-05,1.134260799983167,97.94487520000985,99.08201313018799
249,2.625814437866211,0.17677323520183563,0.18822436034679413,0.016278017312288284,0.13449358940124512,1.0905919075012207,0.9386780261993408,2.0,1.1448172330856323,1.0,2.3740395284751928e-05,1.1280064999882597,97.95170199997301,99.0825502872467
250,2.6248161792755127,0.17708444595336914,0.18809573352336884,0.016267195343971252,0.13448363542556763,1.0924780368804932,0.9387727975845337,2.0,1.15834641456604,1.0,2.3229507434625417e-05,1.1189228999901388,97.96021460000702,99.08178496360779
251,2.6387953758239746,0.1778750866651535,0.1881885975599289,0.016319582238793373,0.1356193870306015,1.0925970077514648,0.9397099614143372,2.0,1.1439275741577148,1.0,2.2727586640478394e-05,1.1198273000190966,98.08104659998935,99.2036337852478
252,2.63586163520813,0.17642946541309357,0.18778440356254578,0.0162822213023901,0.13572025299072266,1.0917165279388428,0.9400484561920166,2.0,1.1462266445159912,1.0,2.2234687943582035e-05,1.128356300010637,98.00519529999292,99.13648080825806
253,2.632266044616699,0.17686623334884644,0.18786059319972992,0.0162944532930851,0.135118767619133,1.0930366516113281,0.9405338168144226,2.0,1.1398817300796509,1.0,2.1750865395833004e-05,1.1285574000030465,97.93648339998617,99.06892442703247
254,2.645192861557007,0.17640823125839233,0.18794582784175873,0.01630491390824318,0.13662628829479218,1.0928400754928589,0.9410195350646973,2.0,1.1510006189346313,1.0,2.1276172053825788e-05,1.1321057999884943,97.95332199999393,99.08806800842285
255,2.6266164779663086,0.1781713217496872,0.18813148140907288,0.016281984746456146,0.1345137059688568,1.09286367893219,0.9393560290336609,2.0,1.142369031906128,1.0,2.0810659973034643e-05,1.146781999970699,97.96930470003645,99.11880660057068
256,2.619135618209839,0.1774294227361679,0.18773439526557922,0.016272535547614098,0.1337120532989502,1.0936672687530518,0.9414981603622437,2.0,1.14766526222229,1.0,2.03543802021051e-05,1.170455099985702,98.1552269999811,99.33850765228271
257,2.6222548484802246,0.17679144442081451,0.18764746189117432,0.016294656321406364,0.1338709443807602,1.0938667058944702,0.9422256946563721,2.0,1.1527339220046997,1.0,1.9907382777255833e-05,1.1486845999825164,97.96894239997346,99.12518453598022
258,2.6352434158325195,0.17552095651626587,0.18758560717105865,0.016305498778820038,0.13540337979793549,1.0958938598632812,0.9412018060684204,2.0,1.156358003616333,1.0,1.946971671679165e-05,1.1350886000072933,97.97142900003018,99.10929131507874
259,2.630626916885376,0.17724153399467468,0.18746721744537354,0.016299348324537277,0.1348574459552765,1.0944199562072754,0.9395327568054199,2.0,1.1577789783477783,1.0,1.9041430015728195e-05,1.138920000012149,98.00005070000043,99.14150142669678
260,2.636107921600342,0.17579321563243866,0.18693789839744568,0.01626996323466301,0.13591958582401276,1.096540927886963,0.9423083066940308,2.0,1.1589115858078003,1.0,1.862256964052852e-05,1.1381038000108674,97.92751459998544,99.06864929199219
261,2.6402835845947266,0.1762005090713501,0.18691599369049072,0.016301922500133514,0.1360722929239273,1.09656822681427,0.9433754682540894,2.0,1.1638602018356323,1.0,1.8213181523952956e-05,2.4710808000418183,97.67159349999565,100.14582324028015
262,2.6169567108154297,0.17668679356575012,0.18746134638786316,0.016263451427221298,0.13356466591358185,1.0958226919174194,0.9418715834617615,2.0,1.1506093740463257,1.0,1.781331056002184e-05,1.1237114000250585,97.97112059998472,99.0975456237793
263,2.6292309761047363,0.17599999904632568,0.18717296421527863,0.01626906543970108,0.13505883514881134,1.096365213394165,0.9462522864341736,2.0,1.157907485961914,1.0,1.7423000599092464e-05,1.13297470001271,97.79802190001283,98.93469309806824
264,2.635699987411499,0.1761433482170105,0.1868724822998047,0.01628335379064083,0.13570955395698547,1.0971091985702515,0.9474530816078186,2.0,1.1569498777389526,1.0,1.7042294443050522e-05,1.1471690000180388,97.66948810001486,98.81941080093384
265,2.628612995147705,0.1759853959083557,0.18666057288646698,0.016276562586426735,0.13491468131542206,1.0935159921646118,0.9395755529403687,2.0,1.1472173929214478,1.0,1.667123384061614e-05,1.1273137999996834,97.96137549998821,99.09140992164612
266,2.6276028156280518,0.17554216086864471,0.18696902692317963,0.016280746087431908,0.13474281132221222,1.0949528217315674,0.9418601989746094,2.0,1.1450469493865967,1.0,1.630985948276585e-05,1.120165200005431,97.94836350000696,99.0715696811676
267,2.6167664527893066,0.17661549150943756,0.18651601672172546,0.016261521726846695,0.13358689844608307,1.09634530544281,0.944383978843689,2.0,1.1484332084655762,1.0,1.5958210998270327e-05,1.1262024999814457,97.95842020002965,99.08710980415344
268,2.617842674255371,0.17620337009429932,0.18677595257759094,0.01625048741698265,0.13384726643562317,1.098219871520996,0.9442522525787354,2.0,1.1596457958221436,1.0,1.5616326949348597e-05,1.141892099967663,97.93483520000154,99.07958960533142
269,2.6299455165863037,0.17599935829639435,0.18610532581806183,0.01627664640545845,0.13508914411067963,1.0970304012298584,0.9436095356941223,2.0,1.1463483572006226,1.0,1.528424482743932e-05,1.1213179999867862,97.97083969998494,99.09479355812073
270,2.6370668411254883,0.17533713579177856,0.1864330917596817,0.016307558864355087,0.13563892245292664,1.097919225692749,0.9421065449714661,2.0,1.1624873876571655,1.0,1.4962001049089384e-05,1.1253149999829475,97.97145330000058,99.09989213943481
271,2.6317989826202393,0.17593097686767578,0.18633230030536652,0.016277244314551353,0.13530971109867096,1.097299337387085,0.9446308016777039,2.0,1.1549307107925415,1.0,1.4649630951960426e-05,1.1278247000227566,97.9703526000012,99.10088229179382
272,2.6156327724456787,0.1754380762577057,0.18611986935138702,0.016257088631391525,0.1335364580154419,1.0951721668243408,0.9399718642234802,2.0,1.1482900381088257,1.0,1.4347168790953711e-05,1.118654800033255,97.99157600000763,99.11312222480774
273,2.623392105102539,0.1757030040025711,0.18619316816329956,0.016301259398460388,0.13399969041347504,1.096019983291626,0.9420090913772583,2.0,1.1433299779891968,1.0,1.405464773445362e-05,1.132034800004476,97.98868730000686,99.12337589263916
274,2.6257429122924805,0.17579306662082672,0.18623760342597961,0.016248611733317375,0.13488176465034485,1.0964082479476929,0.9430956840515137,2.0,1.1439852714538574,1.0,1.3772099860690415e-05,1.1403446999829612,98.17491400002109,99.32779264450073
275,2.631686210632324,0.17767693102359772,0.18649722635746002,0.01627560332417488,0.13526524603366852,1.0980201959609985,0.9456662535667419,2.0,1.1404523849487305,1.0,1.3499556154222487e-05,1.130119299985381,97.96071210001537,99.09635734558105
276,2.6204473972320557,0.17551563680171967,0.18631447851657867,0.016247078776359558,0.13423867523670197,1.0992625951766968,0.9426409006118774,2.0,1.1503697633743286,1.0,1.3237046502538516e-05,1.1354780000147002,98.0795449999896,99.21776962280273
277,2.626870632171631,0.17520393431186676,0.18580769002437592,0.01628061756491661,0.13468822836875916,1.0968950986862183,0.9386258721351624,2.0,1.150459885597229,1.0,1.2984599692780053e-05,1.1373841999884462,97.9662094000123,99.10702586174011
278,2.6172499656677246,0.1760285496711731,0.18592554330825806,0.016251835972070694,0.13378296792507172,1.0984543561935425,0.9459947347640991,2.0,1.1451114416122437,1.0,1.2742243408584588e-05,1.1362594999955036,97.9813083000081,99.12077522277832
279,2.6178340911865234,0.17543691396713257,0.18574872612953186,0.01625766046345234,0.13380901515483856,1.0987721681594849,0.9479691982269287,2.0,1.1419490575790405,1.0,1.2510004227049777e-05,1.1296718000012334,98.01391300001342,99.14623689651489
280,2.6350812911987305,0.17402084171772003,0.18586967885494232,0.01626909151673317,0.13587038218975067,1.0979084968566895,0.9430655837059021,2.0,1.1479413509368896,1.0,1.2287907615819008e-05,2.270303099983721,97.61198729999523,99.88486814498901
281,2.6171066761016846,0.17521196603775024,0.18552201986312866,0.016275418922305107,0.13352824747562408,1.0999138355255127,0.9474296569824219,2.0,1.1565618515014648,1.0,1.2075977930288474e-05,1.1248541999775625,97.98386669998945,99.1111946105957
282,2.6301662921905518,0.17494438588619232,0.18564197421073914,0.01627086102962494,0.1352178156375885,1.098618507385254,0.9424829483032227,2.0,1.1501907110214233,1.0,1.1874238410936438e-05,1.1413227000375628,97.93816639996294,99.08283138275146
283,2.6375014781951904,0.1746807098388672,0.18519267439842224,0.016308043152093887,0.1357325166463852,1.1000880002975464,0.9422158002853394,2.0,1.163066029548645,1.0,1.1682711180774586e-05,1.1310907999941264,98.00112090000039,99.13483381271362
284,2.6302671432495117,0.1744660884141922,0.18553684651851654,0.016276618465781212,0.1351812332868576,1.0976696014404297,0.9437705874443054,2.0,1.1378370523452759,1.0,1.1501417242922025e-05,1.1260072000259242,97.97903769999175,99.10769867897034
285,2.650141954421997,0.1755334734916687,0.18570822477340698,0.01629297435283661,0.13744845986366272,1.0997860431671143,0.9408339858055115,2.0,1.1546157598495483,1.0,1.133037647830203e-05,1.1235841999878176,97.96519649999391,99.09157109260559
286,2.624232053756714,0.1759173572063446,0.1854141652584076,0.016256257891654968,0.13462015986442566,1.0994372367858887,0.9465550780296326,2.0,1.145384430885315,1.0,1.1169607643461926e-05,1.1279420999635477,97.96234919997005,99.0935869216919
287,2.617441177368164,0.1746014952659607,0.18532055616378784,0.016270356252789497,0.133648082613945,1.0996253490447998,0.9438002705574036,2.0,1.1430169343948364,1.0,1.1019128368516111e-05,1.124705999980506,97.97372420000465,99.10163116455078
288,2.642301321029663,0.17401450872421265,0.18508309125900269,0.016294965520501137,0.13649766147136688,1.100920557975769,0.9436091184616089,2.0,1.1556479930877686,1.0,1.087895515521286e-05,1.1188409999958822,98.02643969998826,99.14803218841553
289,2.6270012855529785,0.1742454171180725,0.18498890101909637,0.016270218417048454,0.13486318290233612,1.09872305393219,0.9410271644592285,2.0,1.1383143663406372,1.0,1.0749103375124614e-05,1.1148140000004787,97.97573240001293,99.09334707260132
290,2.631983757019043,0.173935204744339,0.18497438728809357,0.016270870342850685,0.13548368215560913,1.1008081436157227,0.9455035924911499,2.0,1.1532518863677979,1.0,1.0629587267962339e-05,1.1087602000116021,97.97816089999833,99.08968925476074
291,2.626671314239502,0.17474721372127533,0.18523968756198883,0.016240928322076797,0.13512945175170898,1.1007527112960815,0.9469732642173767,2.0,1.1524593830108643,1.0,1.0520419940014038e-05,1.123566899987054,97.97300810001252,99.09926009178162
292,2.62711238861084,0.1747988909482956,0.18505162000656128,0.01627601869404316,0.13479335606098175,1.1006708145141602,0.9468924403190613,2.0,1.1517086029052734,1.0,1.0421613362707402e-05,1.1441513000027044,98.17340549997607,99.33011221885681
293,2.6207447052001953,0.17474640905857086,0.18522857129573822,0.01627599261701107,0.13399715721607208,1.0987135171890259,0.9451662302017212,2.0,1.1407787799835205,1.0,1.0333178371297087e-05,1.1271376999466156,98.04103320002832,99.1733546257019
294,2.6194968223571777,0.17448057234287262,0.18487203121185303,0.016262581571936607,0.13400483131408691,1.1009819507598877,0.9450212717056274,2.0,1.154931902885437,1.0,1.0255124663676483e-05,1.1319664999864472,98.02116670000396,99.15613102912903
295,2.626793622970581,0.17556917667388916,0.18520185351371765,0.016264192759990692,0.13486537337303162,1.0993306636810303,0.9463837146759033,2.0,1.145217776298523,1.0,1.0187460799314204e-05,1.1340712999954121,97.97006430003603,99.1070008277893
296,2.627548933029175,0.17508944869041443,0.1844833940267563,0.016270369291305542,0.1349179595708847,1.1011189222335815,0.946561872959137,2.0,1.147763967514038,1.0,1.0130194198315487e-05,1.114209099963773,98.02173029998085,99.13842916488647
297,2.627048969268799,0.17535477876663208,0.185060054063797,0.016301224008202553,0.1344880759716034,1.100916862487793,0.9431741237640381,2.0,1.1442235708236694,1.0,1.0083331140608455e-05,1.1496730000108073,100.25187700001698,101.40434956550598
298,2.6439292430877686,0.17513109743595123,0.18454058468341827,0.016294516623020172,0.13668856024742126,1.1032304763793945,0.9481986165046692,2.0,1.1577436923980713,1.0,1.0046876765255499e-05,2.302276399979746,98.83995669998694,101.14505648612976
299,2.6189675331115723,0.1753522753715515,0.18447934091091156,0.016256527975201607,0.133993461728096,1.1019515991210938,0.946871280670166,2.0,1.1636756658554077,1.0,1.0020835069889678e-05,1.1322253000071214,99.22308199998588,100.35888433456421
300,2.6342780590057373,0.17595350742340088,0.18503068387508392,0.016259130090475082,0.13584940135478973,1.1018788814544678,0.9451411962509155,2.0,1.1549468040466309,1.0,1.0005208910276348e-05,1.1422074000074645,100.14409070000693,101.2890956401825
