timestamp,study_name,trial,status,elapsed_sec,score,style_swd,clip_content_sim,clip_style_sim,w_style,w_structure,w_moment,w_identity,batch_size,num_epochs,trial_dir,train_log,trial_config,error
2026-02-20 22:27:25,fp32-clip,209,completed,87.494,55.94062000,1.89916850,0.89476525,0.55594062,17112.50570727,1.00000000,0.10213486,7.84307712,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0209,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0209\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0209\config.trial.json,
2026-02-20 22:28:52,fp32-clip,210,completed,87.483,55.04522000,1.89899536,0.89474699,0.55504522,16563.76763832,1.00000000,0.11280503,8.00828072,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0210,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0210\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0210\config.trial.json,
2026-02-20 22:30:21,fp32-clip,211,completed,88.205,55.43268000,1.89907164,0.89460746,0.55543268,12166.79395451,1.00000000,0.13863706,6.41571979,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0211,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0211\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0211\config.trial.json,
2026-02-20 22:31:48,fp32-clip,212,completed,87.432,55.61131000,1.89889848,0.89441123,0.55561131,21952.13838942,1.00000000,0.12228444,5.23632699,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0212,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0212\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0212\config.trial.json,
2026-02-20 22:33:17,fp32-clip,213,completed,88.193,54.75065000,1.89941116,0.89449794,0.55475065,16032.79736634,1.00000000,0.10673018,8.76033644,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0213,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0213\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0213\config.trial.json,
2026-02-20 22:34:45,fp32-clip,214,completed,87.786,55.51448000,1.89928878,0.89468426,0.55551448,19930.73800263,1.00000000,0.12510384,4.44656238,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0214,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0214\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0214\config.trial.json,
2026-02-20 22:36:12,fp32-clip,215,completed,87.531,55.81673000,1.89934094,0.89468850,0.55581673,15007.33144897,1.00000000,0.46327849,9.66420516,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0215,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0215\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0215\config.trial.json,
2026-02-20 22:37:40,fp32-clip,216,completed,87.489,55.36133000,1.89921581,0.89451146,0.55536133,10786.89929031,1.00000000,0.18436771,2.61604603,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0216,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0216\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0216\config.trial.json,
2026-02-20 22:39:08,fp32-clip,217,completed,87.486,55.39461000,1.89915182,0.89469733,0.55539461,13283.23639361,1.00000000,0.11530512,7.08491279,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0217,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0217\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0217\config.trial.json,
2026-02-20 22:40:35,fp32-clip,218,completed,87.543,55.69255000,1.89912728,0.89457541,0.55569255,25003.85146767,1.00000000,0.77071290,5.84252454,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0218,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0218\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0218\config.trial.json,
2026-02-20 22:42:03,fp32-clip,219,completed,87.511,55.46114000,1.89906405,0.89465267,0.55546114,18418.40777912,1.00000000,0.10084384,4.07205473,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0219,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0219\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0219\config.trial.json,
2026-02-20 22:43:31,fp32-clip,220,completed,87.511,55.57049000,1.89894459,0.89457688,0.55557049,8410.65627032,1.00000000,0.14261528,8.04029097,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0220,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0220\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0220\config.trial.json,
2026-02-20 22:44:59,fp32-clip,221,completed,87.909,54.87712000,1.89930623,0.89424853,0.55487712,13723.13343166,1.00000000,0.40527625,9.96691138,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0221,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0221\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0221\config.trial.json,
2026-02-20 22:46:26,fp32-clip,222,completed,87.418,55.52593000,1.89916127,0.89490893,0.55552593,21316.64547017,1.00000000,0.56807007,6.92027783,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0222,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0222\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0222\config.trial.json,
2026-02-20 22:47:55,fp32-clip,223,completed,88.214,55.35300000,1.89907626,0.89456292,0.55535300,17380.43710833,1.00000000,0.10980351,8.02900959,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0223,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0223\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0223\config.trial.json,
2026-02-20 22:49:22,fp32-clip,224,completed,87.434,55.61557000,1.89921517,0.89481365,0.55561557,16091.63486076,1.00000000,0.12871431,7.86888361,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0224,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0224\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0224\config.trial.json,
2026-02-20 22:50:50,fp32-clip,225,completed,87.424,55.60739000,1.89928330,0.89481447,0.55560739,30283.75287874,1.00000000,0.10401252,3.23296451,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0225,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0225\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0225\config.trial.json,
2026-02-20 22:52:17,fp32-clip,226,completed,87.469,55.90484000,1.89893037,0.89502171,0.55590484,9786.74673216,1.00000000,0.83619798,6.04922337,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0226,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0226\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0226\config.trial.json,
2026-02-20 22:53:45,fp32-clip,227,completed,87.520,55.63139000,1.89893308,0.89463608,0.55563139,11986.36050285,1.00000000,0.15811309,7.37511019,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0227,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0227\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0227\config.trial.json,
2026-02-20 22:55:13,fp32-clip,228,completed,87.424,55.52821000,1.89924535,0.89456794,0.55552821,17969.29814627,1.00000000,0.11696847,8.99139858,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0228,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0228\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0228\config.trial.json,
2026-02-20 22:56:41,fp32-clip,229,completed,87.584,55.61202000,1.89919915,0.89448448,0.55561202,26065.10799579,1.00000000,0.69254589,5.11990226,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0229,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0229\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0229\config.trial.json,
2026-02-20 22:58:09,fp32-clip,230,completed,87.908,55.87119000,1.89883136,0.89445772,0.55587119,13848.08885794,1.00000000,0.10046353,8.54587079,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0230,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0230\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0230\config.trial.json,
2026-02-20 22:59:36,fp32-clip,231,completed,87.469,55.61100000,1.89923599,0.89457827,0.55561100,19147.45680296,1.00000000,0.12749998,2.31526363,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0231,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0231\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0231\config.trial.json,
2026-02-20 23:01:04,fp32-clip,232,completed,87.498,55.22547000,1.89902373,0.89494903,0.55522547,15590.11284127,1.00000000,0.62129143,6.63096855,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0232,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0232\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0232\config.trial.json,
2026-02-20 23:02:31,fp32-clip,233,completed,87.462,54.80502000,1.89940352,0.89487835,0.55480502,16988.13552614,1.00000000,0.80138390,7.63309151,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0233,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0233\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0233\config.trial.json,
2026-02-20 23:04:00,fp32-clip,234,completed,88.393,55.07092000,1.89912947,0.89471832,0.55507092,12726.24303983,1.00000000,0.11359476,5.39725019,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0234,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0234\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0234\config.trial.json,
2026-02-20 23:05:32,fp32-clip,235,completed,92.081,55.91981000,1.89898866,0.89446211,0.55591981,20597.56641293,1.00000000,0.34998003,9.99146666,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0235,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0235\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0235\config.trial.json,
2026-02-20 23:33:38,fp32-clip,237,completed,110.810,106.09774674,1.36049404,0.68611779,0.64500522,2416.04168714,1.00000000,4.73751909,0.04093956,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0237,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0237\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0237\config.trial.json,
2026-02-20 23:35:06,fp32-clip,238,completed,87.894,0.01385826,1.43525628,0.57300436,0.65459492,4294.75281817,1.00000000,35.91545413,0.04131449,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0238,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0238\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0238\config.trial.json,
2026-02-20 23:36:35,fp32-clip,239,completed,88.366,38.45803819,1.36952032,0.59450334,0.66514467,4758.79286284,1.00000000,26.20496329,0.04180716,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0239,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0239\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0239\config.trial.json,
2026-02-20 23:38:03,fp32-clip,240,completed,87.734,32.67885250,1.57524004,0.60033838,0.65227314,4914.68476506,1.00000000,14.44688785,0.04227758,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0240,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0240\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0240\config.trial.json,
2026-02-20 23:41:44,fp32-clip,242,completed,109.193,115.09123957,1.40981866,0.71508400,0.63672342,1869.34728828,1.00000000,3.95751443,0.05409143,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0242,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0242\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0242\config.trial.json,
2026-02-20 23:43:12,fp32-clip,243,completed,87.886,113.22085722,1.42408010,0.71387969,0.63547098,1589.75921485,1.00000000,3.98827415,0.05390019,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0243,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0243\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0243\config.trial.json,
2026-02-20 23:44:40,fp32-clip,244,completed,87.722,103.56683553,1.39668037,0.68144269,0.64573434,1634.56806208,1.00000000,4.23811063,0.05074898,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0244,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0244\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0244\config.trial.json,
2026-02-20 23:46:07,fp32-clip,245,completed,86.333,110.15077936,1.38292566,0.70212931,0.63888679,1955.37990702,1.00000000,3.96970596,0.04885996,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0245,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0245\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0245\config.trial.json,
2026-02-20 23:47:31,fp32-clip,246,completed,83.797,120.44317910,1.44126339,0.72528296,0.63719109,1995.73468122,1.00000000,3.88900371,0.05262636,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0246,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0246\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0246\config.trial.json,
2026-02-20 23:48:54,fp32-clip,247,completed,83.823,108.53149692,1.43871640,0.70257568,0.63700599,2030.80649649,1.00000000,3.98885024,0.05197296,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0247,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0247\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0247\config.trial.json,
2026-02-20 23:50:18,fp32-clip,248,completed,83.627,103.47980540,1.44076967,0.69287617,0.63790635,1947.22746343,1.00000000,4.11590138,0.05424521,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0248,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0248\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0248\config.trial.json,
2026-02-20 23:51:42,fp32-clip,249,completed,83.717,122.80626771,1.41182855,0.71758951,0.64318074,1425.71110564,1.00000000,3.97504130,0.05036117,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0249,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0249\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0249\config.trial.json,
2026-02-20 23:53:06,fp32-clip,250,completed,83.713,114.24317742,1.38218113,0.70607277,0.64071015,1480.95405559,1.00000000,3.89676965,0.04760811,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0250,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0250\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0250\config.trial.json,
2026-02-20 23:54:30,fp32-clip,251,completed,83.776,103.01795729,1.38242631,0.68527377,0.64250428,1493.47234024,1.00000000,4.08744660,0.04745919,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0251,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0251\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0251\config.trial.json,
2026-02-20 23:55:54,fp32-clip,252,completed,83.868,107.69426751,1.45954924,0.72038195,0.62671137,1465.42330320,1.00000000,3.86772286,0.06573346,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0252,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0252\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0252\config.trial.json,
2026-02-20 23:57:18,fp32-clip,253,completed,83.724,105.11278496,1.42033349,0.69097383,0.64077290,1495.64167807,1.00000000,4.25975827,0.05808674,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0253,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0253\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0253\config.trial.json,
2026-02-20 23:58:42,fp32-clip,254,completed,83.712,80.05864942,1.34248718,0.66653412,0.63349807,1684.07726473,1.00000000,4.89174432,0.04844542,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0254,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0254\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0254\config.trial.json,
2026-02-21 00:00:06,fp32-clip,255,completed,83.690,121.33791779,1.46650735,0.72847253,0.63668645,1326.11737000,1.00000000,3.92809664,0.06460978,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0255,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0255\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0255\config.trial.json,
2026-02-21 00:01:29,fp32-clip,256,completed,83.730,90.70128273,1.45790391,0.68734862,0.62877229,1322.25704034,1.00000000,3.34446008,0.06485359,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0256,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0256\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0256\config.trial.json,
2026-02-21 00:02:53,fp32-clip,257,completed,83.670,116.47293325,1.44512432,0.71933482,0.63599355,1146.84411288,1.00000000,3.95291090,0.05307687,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0257,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0257\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0257\config.trial.json,
2026-02-21 00:04:17,fp32-clip,258,completed,84.059,116.20802127,1.39089742,0.72082809,0.63501259,1005.26346329,1.00000000,3.86650764,0.04778371,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0258,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0258\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0258\config.trial.json,
2026-02-21 00:05:40,fp32-clip,259,completed,82.904,93.65373595,1.39750989,0.68043305,0.63654250,1091.37315298,1.00000000,5.03872570,0.03399056,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0259,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0259\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0259\config.trial.json,
2026-02-21 00:07:04,fp32-clip,260,completed,83.002,98.59054378,1.43395105,0.67904416,0.64248149,1013.39161407,1.00000000,4.43301043,0.05457710,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0260,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0260\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0260\config.trial.json,
2026-02-21 00:08:27,fp32-clip,261,completed,82.949,98.92083729,1.42038150,0.67609893,0.64497526,1231.58386332,1.00000000,3.74610317,0.06931530,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0261,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0261\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0261\config.trial.json,
2026-02-21 00:09:50,fp32-clip,262,completed,82.777,49.39327593,1.42520080,0.63515542,0.63091449,1215.11412215,1.00000000,5.64292509,0.04512904,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0262,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0262\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0262\config.trial.json,
2026-02-21 00:11:13,fp32-clip,263,completed,82.932,84.57606552,1.37453833,0.66392094,0.64012860,1005.03091738,1.00000000,3.29860441,0.06046659,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0263,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0263\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0263\config.trial.json,
