experiment_id,epoch,epoch_num,skip_routing_mode,w_kinetic,w_cycle,terminal_swd_weight,w_color,clip_style,clip_content,content_lpips,one_minus_content_lpips,all_clip_style,all_clip_content,all_content_lpips,one_minus_all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,one_minus_transfer_content_lpips,clip_style_photo_to_art,clip_content_photo_to_art,content_lpips_photo_to_art,delta_lpips_1_to_3,status
S-none_K-1_C-2_W-10_Col-0,epoch_0006,6,none,1,2,10,0,0.692303,0.880741,0.366738,0.633262,0.692303,0.880741,0.366738,0.633262,0.659342,0.876255,0.377562,0.622438,0.627115,0.864677,0.39358,0.003761,ok
S-none_K-1_C-2_W-10_Col-0,epoch_0007,7,none,1,2,10,0,0.692839,0.876976,0.373822,0.626178,0.692839,0.876976,0.373822,0.626178,0.660125,0.8719,0.385279,0.614721,0.62721,0.863416,0.396843,0.003761,ok
S-none_K-1_C-2_W-10_Col-0,epoch_0008,8,none,1,2,10,0,0.691639,0.874206,0.376174,0.623826,0.691639,0.874206,0.376174,0.623826,0.658834,0.868866,0.387342,0.612658,0.624946,0.862845,0.390505,0.003761,ok
S-none_K-1_C-2_W-10_Col-15,epoch_0001,1,none,1,2,10,15,0.692815,0.84744,0.420451,0.579549,0.692815,0.84744,0.420451,0.579549,0.662664,0.844833,0.429426,0.570574,0.645256,0.799054,0.476577,-0.004116,ok
S-none_K-1_C-2_W-10_Col-15,epoch_0002,2,none,1,2,10,15,0.695679,0.842245,0.427908,0.572092,0.695679,0.842245,0.427908,0.572092,0.666144,0.839033,0.437319,0.562681,0.647573,0.793537,0.493404,-0.004116,ok
S-none_K-1_C-2_W-10_Col-15,epoch_0003,3,none,1,2,10,15,0.695485,0.848258,0.416335,0.583665,0.695485,0.848258,0.416335,0.583665,0.665442,0.845417,0.425155,0.574845,0.64638,0.801744,0.481345,-0.004116,ok
S-none_K-1_C-2_W-10_Col-15,epoch_0004,4,none,1,2,10,15,0.69728,0.835363,0.43362,0.56638,0.69728,0.835363,0.43362,0.56638,0.668496,0.832128,0.443003,0.556997,0.64923,0.785596,0.503166,-0.004116,ok
S-none_K-1_C-2_W-10_Col-15,epoch_0005,5,none,1,2,10,15,0.700002,0.824912,0.442831,0.557169,0.700002,0.824912,0.442831,0.557169,0.672115,0.820908,0.452163,0.547837,0.651018,0.773985,0.51127,-0.004116,ok
S-none_K-1_C-2_W-10_Col-15,epoch_0006,6,none,1,2,10,15,0.700238,0.821881,0.444963,0.555037,0.700238,0.821881,0.444963,0.555037,0.672593,0.817477,0.454376,0.545624,0.650299,0.770538,0.510049,-0.004116,ok
S-none_K-1_C-2_W-10_Col-15,epoch_0007,7,none,1,2,10,15,0.702144,0.818546,0.45041,0.54959,0.702144,0.818546,0.45041,0.54959,0.675046,0.813714,0.460558,0.539442,0.652532,0.766811,0.516392,-0.004116,ok
S-none_K-1_C-2_W-10_Col-15,epoch_0008,8,none,1,2,10,15,0.702637,0.812474,0.455728,0.544272,0.702637,0.812474,0.455728,0.544272,0.676045,0.807467,0.465847,0.534153,0.654653,0.761362,0.51985,-0.004116,ok
S-none_K-1_C-2_W-20_Col-0,epoch_0001,1,none,1,2,20,0,0.685318,0.88617,0.374016,0.625984,0.685318,0.88617,0.374016,0.625984,0.65083,0.883151,0.381634,0.618366,0.615971,0.869002,0.363738,-0.014863,ok
S-none_K-1_C-2_W-20_Col-0,epoch_0002,2,none,1,2,20,0,0.687662,0.892494,0.355969,0.644031,0.687662,0.892494,0.355969,0.644031,0.652808,0.889747,0.364841,0.635159,0.624756,0.87038,0.387954,-0.014863,ok
S-none_K-1_C-2_W-20_Col-0,epoch_0003,3,none,1,2,20,0,0.689691,0.889947,0.359153,0.640847,0.689691,0.889947,0.359153,0.640847,0.655127,0.886424,0.368718,0.631282,0.626798,0.868193,0.392802,-0.014863,ok
S-none_K-1_C-2_W-20_Col-0,epoch_0004,4,none,1,2,20,0,0.695054,0.874087,0.384162,0.615838,0.695054,0.874087,0.384162,0.615838,0.662045,0.868792,0.394811,0.605189,0.634829,0.855305,0.409391,-0.014863,ok
S-none_K-1_C-2_W-20_Col-0,epoch_0005,5,none,1,2,20,0,0.699306,0.865085,0.400717,0.599283,0.699306,0.865085,0.400717,0.599283,0.667578,0.858986,0.412661,0.587339,0.640354,0.845553,0.432816,-0.014863,ok
S-none_K-1_C-2_W-20_Col-0,epoch_0006,6,none,1,2,20,0,0.700837,0.860485,0.410916,0.589084,0.700837,0.860485,0.410916,0.589084,0.669654,0.854231,0.42393,0.57607,0.641886,0.841268,0.451474,-0.014863,ok
S-none_K-1_C-2_W-20_Col-0,epoch_0007,7,none,1,2,20,0,0.700038,0.857921,0.41088,0.58912,0.700038,0.857921,0.41088,0.58912,0.668935,0.851669,0.423574,0.576426,0.638372,0.843193,0.441574,-0.014863,ok
S-none_K-1_C-2_W-20_Col-0,epoch_0008,8,none,1,2,20,0,0.699344,0.858273,0.405536,0.594464,0.699344,0.858273,0.405536,0.594464,0.667977,0.852103,0.417531,0.582469,0.635552,0.845187,0.427935,-0.014863,ok
S-none_K-1_C-2_W-20_Col-15,epoch_0001,1,none,1,2,20,15,0.691064,0.861189,0.407642,0.592358,0.691064,0.861189,0.407642,0.592358,0.65967,0.858749,0.41668,0.58332,0.639325,0.819849,0.448356,0.006506,ok
S-none_K-1_C-2_W-20_Col-15,epoch_0002,2,none,1,2,20,15,0.690428,0.854662,0.401044,0.598956,0.690428,0.854662,0.401044,0.598956,0.659659,0.85231,0.409244,0.590756,0.637057,0.814831,0.437312,0.006506,ok
S-none_K-1_C-2_W-20_Col-15,epoch_0003,3,none,1,2,20,15,0.695336,0.846341,0.414147,0.585853,0.695336,0.846341,0.414147,0.585853,0.665477,0.842902,0.423471,0.576529,0.644286,0.802578,0.464826,0.006506,ok
S-none_K-1_C-2_W-20_Col-15,epoch_0004,4,none,1,2,20,15,0.698999,0.836632,0.430856,0.569144,0.698999,0.836632,0.430856,0.569144,0.669802,0.832771,0.440028,0.559972,0.650662,0.789502,0.496397,0.006506,ok
S-none_K-1_C-2_W-20_Col-15,epoch_0005,5,none,1,2,20,15,0.70166,0.821067,0.44601,0.55399,0.70166,0.821067,0.44601,0.55399,0.674005,0.816184,0.455491,0.544509,0.653381,0.775769,0.503685,0.006506,ok
S-none_K-1_C-2_W-20_Col-15,epoch_0006,6,none,1,2,20,15,0.703517,0.817455,0.450647,0.549353,0.703517,0.817455,0.450647,0.549353,0.676487,0.81224,0.459994,0.540006,0.656076,0.770311,0.513642,0.006506,ok
S-none_K-1_C-2_W-20_Col-15,epoch_0007,7,none,1,2,20,15,0.705724,0.807053,0.462485,0.537515,0.705724,0.807053,0.462485,0.537515,0.679998,0.80112,0.472745,0.527255,0.660144,0.761832,0.520972,0.006506,ok
S-none_K-1_C-2_W-20_Col-15,epoch_0008,8,none,1,2,20,15,0.705288,0.799417,0.466922,0.533078,0.705288,0.799417,0.466922,0.533078,0.68017,0.793417,0.476726,0.523274,0.659572,0.757344,0.518901,0.006506,ok
S-none_K-1_C-5_W-10_Col-0,epoch_0001,1,none,1,5,10,0,0.677629,0.889311,0.36126,0.63874,0.677629,0.889311,0.36126,0.63874,0.643251,0.886853,0.367605,0.632395,0.601152,0.875463,0.342726,-0.001853,ok
S-none_K-1_C-5_W-10_Col-0,epoch_0002,2,none,1,5,10,0,0.677065,0.889584,0.364304,0.635696,0.677065,0.889584,0.364304,0.635696,0.642275,0.887027,0.371159,0.628841,0.603663,0.877577,0.341871,-0.001853,ok
S-none_K-1_C-5_W-10_Col-0,epoch_0003,3,none,1,5,10,0,0.682623,0.883753,0.359406,0.640594,0.682623,0.883753,0.359406,0.640594,0.648937,0.880638,0.36843,0.63157,0.614697,0.871331,0.357895,-0.001853,ok
S-none_K-1_C-5_W-10_Col-0,epoch_0004,4,none,1,5,10,0,0.681515,0.879083,0.367518,0.632482,0.681515,0.879083,0.367518,0.632482,0.64815,0.876018,0.375701,0.624299,0.614035,0.868086,0.357636,-0.001853,ok
S-none_K-1_C-5_W-10_Col-0,epoch_0005,5,none,1,5,10,0,0.684797,0.87267,0.362192,0.637808,0.684797,0.87267,0.362192,0.637808,0.652199,0.869565,0.369893,0.630107,0.620351,0.863564,0.366414,-0.001853,ok
S-none_K-1_C-5_W-10_Col-0,epoch_0006,6,none,1,5,10,0,0.68624,0.87104,0.361469,0.638531,0.68624,0.87104,0.361469,0.638531,0.653985,0.867937,0.369494,0.630506,0.620683,0.864998,0.371591,-0.001853,ok
S-none_K-1_C-5_W-10_Col-0,epoch_0007,7,none,1,5,10,0,0.688643,0.864725,0.374212,0.625788,0.688643,0.864725,0.374212,0.625788,0.65716,0.860928,0.383425,0.616575,0.624952,0.86167,0.384742,-0.001853,ok
S-none_K-1_C-5_W-10_Col-0,epoch_0008,8,none,1,5,10,0,0.68847,0.858831,0.384576,0.615424,0.68847,0.858831,0.384576,0.615424,0.657235,0.85445,0.393868,0.606132,0.626012,0.857076,0.386855,-0.001853,ok
S-none_K-1_C-5_W-10_Col-15,epoch_0001,1,none,1,5,10,15,0.692369,0.852572,0.418826,0.581174,0.692369,0.852572,0.418826,0.581174,0.661642,0.849561,0.428637,0.571363,0.645781,0.80432,0.475573,-0.005595,ok
S-none_K-1_C-5_W-10_Col-15,epoch_0002,2,none,1,5,10,15,0.696126,0.844516,0.431382,0.568618,0.696126,0.844516,0.431382,0.568618,0.666457,0.840978,0.441924,0.558076,0.649514,0.796371,0.496879,-0.005595,ok
S-none_K-1_C-5_W-10_Col-15,epoch_0003,3,none,1,5,10,15,0.694878,0.851803,0.41323,0.58677,0.694878,0.851803,0.41323,0.58677,0.664504,0.848242,0.423293,0.576707,0.64449,0.806653,0.470887,-0.005595,ok
S-none_K-1_C-5_W-10_Col-15,epoch_0004,4,none,1,5,10,15,0.697019,0.850876,0.416327,0.583673,0.697019,0.850876,0.416327,0.583673,0.666572,0.847188,0.426536,0.573464,0.645834,0.803854,0.488229,-0.005595,ok
S-none_K-1_C-5_W-10_Col-15,epoch_0005,5,none,1,5,10,15,0.697286,0.839739,0.427012,0.572988,0.697286,0.839739,0.427012,0.572988,0.667799,0.835734,0.43706,0.56294,0.645854,0.793544,0.494952,-0.005595,ok
S-none_K-1_C-5_W-10_Col-15,epoch_0006,6,none,1,5,10,15,0.696458,0.839389,0.423903,0.576097,0.696458,0.839389,0.423903,0.576097,0.667004,0.835352,0.43378,0.56622,0.643682,0.794405,0.482349,-0.005595,ok
S-none_K-1_C-5_W-10_Col-15,epoch_0007,7,none,1,5,10,15,0.697517,0.841358,0.424583,0.575417,0.697517,0.841358,0.424583,0.575417,0.668088,0.837156,0.434988,0.565012,0.644101,0.796816,0.482609,-0.005595,ok
S-none_K-1_C-5_W-10_Col-15,epoch_0008,8,none,1,5,10,15,0.699551,0.833616,0.437347,0.562653,0.699551,0.833616,0.437347,0.562653,0.670852,0.828901,0.448496,0.551504,0.647715,0.787346,0.498336,-0.005595,ok
S-none_K-1_C-5_W-20_Col-0,epoch_0001,1,none,1,5,20,0,0.677262,0.894589,0.349916,0.650084,0.677262,0.894589,0.349916,0.650084,0.641582,0.892612,0.355878,0.644122,0.60175,0.88208,0.332269,0.011993,ok
S-none_K-1_C-5_W-20_Col-0,epoch_0002,2,none,1,5,20,0,0.682962,0.895524,0.342198,0.657802,0.682962,0.895524,0.342198,0.657802,0.648027,0.893069,0.351205,0.648795,0.614171,0.878198,0.358969,0.011993,ok
S-none_K-1_C-5_W-20_Col-0,epoch_0003,3,none,1,5,20,0,0.685552,0.886375,0.361909,0.638091,0.685552,0.886375,0.361909,0.638091,0.651408,0.883019,0.372434,0.627566,0.619339,0.872176,0.38207,0.011993,ok
S-none_K-1_C-5_W-20_Col-0,epoch_0004,4,none,1,5,20,0,0.686175,0.885235,0.358011,0.641989,0.686175,0.885235,0.358011,0.641989,0.652039,0.881945,0.367264,0.632736,0.619403,0.87332,0.379734,0.011993,ok
S-none_K-1_C-5_W-20_Col-0,epoch_0005,5,none,1,5,20,0,0.68904,0.878715,0.365639,0.634361,0.68904,0.878715,0.365639,0.634361,0.655647,0.874694,0.374912,0.625088,0.622437,0.866292,0.385122,0.011993,ok
S-none_K-1_C-5_W-20_Col-0,epoch_0006,6,none,1,5,20,0,0.693323,0.873018,0.377382,0.622618,0.693323,0.873018,0.377382,0.622618,0.660944,0.868282,0.387745,0.612255,0.628371,0.861546,0.407303,0.011993,ok
S-none_K-1_C-5_W-20_Col-0,epoch_0007,7,none,1,5,20,0,0.694482,0.865724,0.390109,0.609891,0.694482,0.865724,0.390109,0.609891,0.662856,0.860323,0.401343,0.598657,0.629187,0.857019,0.416317,0.011993,ok
S-none_K-1_C-5_W-20_Col-0,epoch_0008,8,none,1,5,20,0,0.693541,0.861761,0.392494,0.607506,0.693541,0.861761,0.392494,0.607506,0.66205,0.856225,0.403243,0.596757,0.627849,0.854924,0.410285,0.011993,ok
S-none_K-1_C-5_W-20_Col-15,epoch_0001,1,none,1,5,20,15,0.691913,0.861248,0.401359,0.598641,0.691913,0.861248,0.401359,0.598641,0.660609,0.858402,0.411028,0.588972,0.642785,0.814112,0.452563,0.000007,ok
S-none_K-1_C-5_W-20_Col-15,epoch_0002,2,none,1,5,20,15,0.688704,0.864188,0.39468,0.60532,0.688704,0.864188,0.39468,0.60532,0.656561,0.861222,0.403599,0.596401,0.633104,0.825703,0.425395,0.000007,ok
S-none_K-1_C-5_W-20_Col-15,epoch_0003,3,none,1,5,20,15,0.693983,0.859248,0.401366,0.598634,0.693983,0.859248,0.401366,0.598634,0.662893,0.855665,0.411758,0.588242,0.642466,0.815367,0.454576,0.000007,ok
S-none_K-1_C-5_W-20_Col-15,epoch_0004,4,none,1,5,20,15,0.695377,0.85314,0.413351,0.586649,0.695377,0.85314,0.413351,0.586649,0.664633,0.849356,0.42349,0.57651,0.645615,0.807363,0.477208,0.000007,ok
S-none_K-1_C-5_W-20_Col-15,epoch_0005,5,none,1,5,20,15,0.697328,0.844985,0.421125,0.578875,0.697328,0.844985,0.421125,0.578875,0.667353,0.840221,0.43177,0.56823,0.647092,0.7985,0.479058,0.000007,ok
S-none_K-1_C-5_W-20_Col-15,epoch_0006,6,none,1,5,20,15,0.698438,0.846885,0.418004,0.581996,0.698438,0.846885,0.418004,0.581996,0.668573,0.842157,0.428641,0.571359,0.647646,0.799872,0.482001,0.000007,ok
S-none_K-1_C-5_W-20_Col-15,epoch_0007,7,none,1,5,20,15,0.70068,0.840027,0.428531,0.571469,0.70068,0.840027,0.428531,0.571469,0.671651,0.83446,0.440345,0.559655,0.650922,0.791806,0.490073,0.000007,ok
S-none_K-1_C-5_W-20_Col-15,epoch_0008,8,none,1,5,20,15,0.701162,0.829935,0.439273,0.560727,0.701162,0.829935,0.439273,0.560727,0.672818,0.824011,0.450961,0.549039,0.650929,0.782121,0.498007,0.000007,ok
S-none_K-2_C-0_W-10_Col-0,epoch_0001,1,none,2,0,10,0,0.677991,0.891942,0.352587,0.647413,0.677991,0.891942,0.352587,0.647413,0.642919,0.890293,0.357443,0.642557,0.605576,0.875891,0.340552,-0.010914,ok
S-none_K-2_C-0_W-10_Col-0,epoch_0002,2,none,2,0,10,0,0.684224,0.892003,0.344182,0.655818,0.684224,0.892003,0.344182,0.655818,0.649379,0.889233,0.351794,0.648206,0.61911,0.873387,0.350723,-0.010914,ok
S-none_K-2_C-0_W-10_Col-0,epoch_0003,3,none,2,0,10,0,0.684693,0.893051,0.341673,0.658327,0.684693,0.893051,0.341673,0.658327,0.649559,0.890219,0.349326,0.650674,0.619381,0.874273,0.356053,-0.010914,ok
S-none_K-2_C-0_W-10_Col-0,epoch_0004,4,none,2,0,10,0,0.689877,0.882933,0.362298,0.637702,0.689877,0.882933,0.362298,0.637702,0.655976,0.878814,0.370704,0.629296,0.627544,0.861429,0.376193,-0.010914,ok
S-none_K-2_C-0_W-10_Col-0,epoch_0005,5,none,2,0,10,0,0.692882,0.880216,0.367413,0.632587,0.692882,0.880216,0.367413,0.632587,0.659556,0.875714,0.376506,0.623494,0.631833,0.855134,0.393748,-0.010914,ok
S-none_K-2_C-0_W-10_Col-0,epoch_0006,6,none,2,0,10,0,0.696918,0.872125,0.37997,0.62003,0.696918,0.872125,0.37997,0.62003,0.664509,0.866521,0.390425,0.609575,0.636832,0.84713,0.407887,-0.010914,ok
S-none_K-2_C-0_W-10_Col-0,epoch_0007,7,none,2,0,10,0,0.696339,0.870876,0.381088,0.618912,0.696339,0.870876,0.381088,0.618912,0.663978,0.865534,0.391365,0.608635,0.634975,0.850524,0.400218,-0.010914,ok
S-none_K-2_C-0_W-10_Col-0,epoch_0008,8,none,2,0,10,0,0.695485,0.869295,0.380827,0.619173,0.695485,0.869295,0.380827,0.619173,0.663236,0.863974,0.390905,0.609095,0.632106,0.850516,0.39386,-0.010914,ok
S-none_K-2_C-0_W-10_Col-15,epoch_0001,1,none,2,0,10,15,0.695224,0.845562,0.416932,0.583068,0.695224,0.845562,0.416932,0.583068,0.665473,0.843363,0.424613,0.575387,0.648278,0.796454,0.487136,0.004453,ok
S-none_K-2_C-0_W-10_Col-15,epoch_0002,2,none,2,0,10,15,0.694532,0.845693,0.409436,0.590564,0.694532,0.845693,0.409436,0.590564,0.664883,0.843104,0.417283,0.582717,0.642049,0.799922,0.46269,0.004453,ok
S-none_K-2_C-0_W-10_Col-15,epoch_0003,3,none,2,0,10,15,0.698008,0.836872,0.421385,0.578615,0.698008,0.836872,0.421385,0.578615,0.669345,0.833961,0.429385,0.570615,0.646158,0.787982,0.48068,0.004453,ok
S-none_K-2_C-0_W-10_Col-15,epoch_0004,4,none,2,0,10,15,0.702789,0.824544,0.44343,0.55657,0.702789,0.824544,0.44343,0.55657,0.675578,0.82123,0.451201,0.548799,0.655181,0.777589,0.509406,0.004453,ok
S-none_K-2_C-0_W-10_Col-15,epoch_0005,5,none,2,0,10,15,0.704683,0.808726,0.455525,0.544475,0.704683,0.808726,0.455525,0.544475,0.678941,0.804866,0.463347,0.536653,0.659733,0.764419,0.511339,0.004453,ok
S-none_K-2_C-0_W-10_Col-15,epoch_0006,6,none,2,0,10,15,0.705299,0.804185,0.460881,0.539119,0.705299,0.804185,0.460881,0.539119,0.680112,0.800268,0.468441,0.531559,0.661496,0.760553,0.51809,0.004453,ok
S-none_K-2_C-0_W-10_Col-15,epoch_0007,7,none,2,0,10,15,0.706373,0.799353,0.466424,0.533576,0.706373,0.799353,0.466424,0.533576,0.682062,0.795112,0.474408,0.525592,0.66245,0.755514,0.519728,0.004453,ok
S-none_K-2_C-0_W-10_Col-15,epoch_0008,8,none,2,0,10,15,0.707027,0.79349,0.471781,0.528219,0.707027,0.79349,0.471781,0.528219,0.683107,0.788969,0.479853,0.520147,0.664331,0.751092,0.520888,0.004453,ok
S-none_K-2_C-0_W-20_Col-0,epoch_0001,1,none,2,0,20,0,0.682618,0.887378,0.355938,0.644062,0.682618,0.887378,0.355938,0.644062,0.648125,0.885045,0.362495,0.637505,0.618975,0.865928,0.353937,0.010995,ok
S-none_K-2_C-0_W-20_Col-0,epoch_0002,2,none,2,0,20,0,0.689917,0.885359,0.359601,0.640399,0.689917,0.885359,0.359601,0.640399,0.655594,0.882181,0.367746,0.632254,0.633318,0.859002,0.387879,0.010995,ok
S-none_K-2_C-0_W-20_Col-0,epoch_0003,3,none,2,0,20,0,0.692362,0.87994,0.366932,0.633068,0.692362,0.87994,0.366932,0.633068,0.658748,0.876124,0.375409,0.624591,0.634288,0.856997,0.389969,0.010995,ok
S-none_K-2_C-0_W-20_Col-0,epoch_0004,4,none,2,0,20,0,0.694331,0.871907,0.379665,0.620335,0.694331,0.871907,0.379665,0.620335,0.661426,0.867516,0.388426,0.611574,0.638366,0.84728,0.402645,0.010995,ok
S-none_K-2_C-0_W-20_Col-0,epoch_0005,5,none,2,0,20,0,0.697453,0.866703,0.387521,0.612479,0.697453,0.866703,0.387521,0.612479,0.665247,0.861742,0.397307,0.602693,0.6445,0.836752,0.425366,0.010995,ok
S-none_K-2_C-0_W-20_Col-0,epoch_0006,6,none,2,0,20,0,0.701826,0.856474,0.403514,0.596486,0.701826,0.856474,0.403514,0.596486,0.67082,0.850288,0.414804,0.585196,0.649643,0.828685,0.44235,0.010995,ok
S-none_K-2_C-0_W-20_Col-0,epoch_0007,7,none,2,0,20,0,0.702788,0.849307,0.414499,0.585501,0.702788,0.849307,0.414499,0.585501,0.672306,0.842407,0.426169,0.573831,0.650015,0.823639,0.446622,0.010995,ok
S-none_K-2_C-0_W-20_Col-0,epoch_0008,8,none,2,0,20,0,0.701641,0.848829,0.41017,0.58983,0.701641,0.848829,0.41017,0.58983,0.671158,0.842166,0.42132,0.57868,0.646363,0.825732,0.432787,0.010995,ok
S-none_K-2_C-0_W-20_Col-15,epoch_0001,1,none,2,0,20,15,0.695052,0.850041,0.412131,0.587869,0.695052,0.850041,0.412131,0.587869,0.665035,0.847538,0.420133,0.579867,0.647052,0.805033,0.471475,0.030164,ok
S-none_K-2_C-0_W-20_Col-15,epoch_0002,2,none,2,0,20,15,0.694662,0.845855,0.405325,0.594675,0.694662,0.845855,0.405325,0.594675,0.664881,0.843053,0.412818,0.587182,0.640407,0.80702,0.440263,0.030164,ok
S-none_K-2_C-0_W-20_Col-15,epoch_0003,3,none,2,0,20,15,0.702966,0.819991,0.442295,0.557705,0.702966,0.819991,0.442295,0.557705,0.676066,0.816088,0.450156,0.549844,0.653706,0.790323,0.482734,0.030164,ok
S-none_K-2_C-0_W-20_Col-15,epoch_0004,4,none,2,0,20,15,0.708015,0.80253,0.467198,0.532802,0.708015,0.80253,0.467198,0.532802,0.683025,0.7982,0.475015,0.524985,0.664186,0.770613,0.523214,0.030164,ok
S-none_K-2_C-0_W-20_Col-15,epoch_0005,5,none,2,0,20,15,0.709089,0.785955,0.479985,0.520015,0.709089,0.785955,0.479985,0.520015,0.685883,0.78126,0.48768,0.51232,0.670029,0.755487,0.528679,0.030164,ok
S-none_K-2_C-0_W-20_Col-15,epoch_0006,6,none,2,0,20,15,0.709784,0.782089,0.485495,0.514505,0.709784,0.782089,0.485495,0.514505,0.687029,0.77736,0.49321,0.50679,0.67208,0.747495,0.53751,0.030164,ok
S-none_K-2_C-0_W-20_Col-15,epoch_0007,7,none,2,0,20,15,0.711449,0.771315,0.496913,0.503087,0.711449,0.771315,0.496913,0.503087,0.69026,0.766461,0.505098,0.494902,0.67585,0.739274,0.541969,0.030164,ok
S-none_K-2_C-0_W-20_Col-15,epoch_0008,8,none,2,0,20,15,0.710875,0.765804,0.500106,0.499894,0.710875,0.765804,0.500106,0.499894,0.690198,0.761053,0.508108,0.491892,0.675594,0.735433,0.538235,0.030164,ok
S-none_K-2_C-2_W-10_Col-0,epoch_0001,1,none,2,2,10,0,0.674154,0.897994,0.340337,0.659663,0.674154,0.897994,0.340337,0.659663,0.638141,0.896405,0.345037,0.654963,0.594233,0.885187,0.325778,-0.000811,ok
S-none_K-2_C-2_W-10_Col-0,epoch_0002,2,none,2,2,10,0,0.676337,0.901781,0.322493,0.677507,0.676337,0.901781,0.322493,0.677507,0.640333,0.900111,0.328786,0.671214,0.601379,0.885967,0.325328,-0.000811,ok
S-none_K-2_C-2_W-10_Col-0,epoch_0003,3,none,2,2,10,0,0.680097,0.897053,0.339526,0.660474,0.680097,0.897053,0.339526,0.660474,0.644675,0.894609,0.347931,0.652069,0.608465,0.88137,0.344231,-0.000811,ok
S-none_K-2_C-2_W-10_Col-0,epoch_0004,4,none,2,2,10,0,0.679912,0.898852,0.332444,0.667556,0.679912,0.898852,0.332444,0.667556,0.644343,0.896389,0.340098,0.659902,0.607196,0.883688,0.340042,-0.000811,ok
S-none_K-2_C-2_W-10_Col-0,epoch_0005,5,none,2,2,10,0,0.685017,0.891391,0.345987,0.654013,0.685017,0.891391,0.345987,0.654013,0.650627,0.887977,0.354743,0.645257,0.614223,0.875661,0.354579,-0.000811,ok
S-none_K-2_C-2_W-10_Col-0,epoch_0006,6,none,2,2,10,0,0.68971,0.888405,0.353584,0.646416,0.68971,0.888405,0.353584,0.646416,0.656224,0.884503,0.363768,0.636232,0.623158,0.87023,0.376234,-0.000811,ok
S-none_K-2_C-2_W-10_Col-0,epoch_0007,7,none,2,2,10,0,0.688709,0.88746,0.35579,0.64421,0.688709,0.88746,0.35579,0.64421,0.654961,0.883485,0.366277,0.633723,0.620449,0.872098,0.371769,-0.000811,ok
S-none_K-2_C-2_W-10_Col-0,epoch_0008,8,none,2,2,10,0,0.687753,0.884858,0.358936,0.641064,0.687753,0.884858,0.358936,0.641064,0.654028,0.88063,0.369116,0.630884,0.618136,0.871598,0.36552,-0.000811,ok
S-none_K-2_C-2_W-10_Col-15,epoch_0001,1,none,2,2,10,15,0.694876,0.850657,0.42069,0.57931,0.694876,0.850657,0.42069,0.57931,0.664693,0.84805,0.430023,0.569977,0.64828,0.799284,0.498253,-0.017448,ok
S-none_K-2_C-2_W-10_Col-15,epoch_0002,2,none,2,2,10,15,0.69331,0.852891,0.413924,0.586076,0.69331,0.852891,0.413924,0.586076,0.662799,0.849968,0.423274,0.576726,0.64277,0.807353,0.47226,-0.017448,ok
S-none_K-2_C-2_W-10_Col-15,epoch_0003,3,none,2,2,10,15,0.69351,0.856798,0.403242,0.596758,0.69351,0.856798,0.403242,0.596758,0.662624,0.854043,0.411944,0.588056,0.641444,0.81235,0.463424,-0.017448,ok
S-none_K-2_C-2_W-10_Col-15,epoch_0004,4,none,2,2,10,15,0.69664,0.843195,0.423445,0.576555,0.69664,0.843195,0.423445,0.576555,0.667141,0.839748,0.433242,0.566758,0.647252,0.793547,0.490459,-0.017448,ok
S-none_K-2_C-2_W-10_Col-15,epoch_0005,5,none,2,2,10,15,0.69749,0.837412,0.427499,0.572501,0.69749,0.837412,0.427499,0.572501,0.668542,0.833934,0.436735,0.563265,0.647275,0.787761,0.497723,-0.017448,ok
S-none_K-2_C-2_W-10_Col-15,epoch_0006,6,none,2,2,10,15,0.69835,0.835307,0.429776,0.570224,0.69835,0.835307,0.429776,0.570224,0.66953,0.831579,0.439033,0.560967,0.647362,0.785503,0.496666,-0.017448,ok
S-none_K-2_C-2_W-10_Col-15,epoch_0007,7,none,2,2,10,15,0.699626,0.83263,0.4339,0.5661,0.699626,0.83263,0.4339,0.5661,0.671321,0.828533,0.443768,0.556232,0.648547,0.7819,0.4998,-0.017448,ok
S-none_K-2_C-2_W-10_Col-15,epoch_0008,8,none,2,2,10,15,0.700245,0.828304,0.437083,0.562917,0.700245,0.828304,0.437083,0.562917,0.67225,0.823826,0.446906,0.553094,0.650045,0.777437,0.500843,-0.017448,ok
S-none_K-2_C-2_W-20_Col-0,epoch_0001,1,none,2,2,20,0,0.682774,0.894871,0.346115,0.653885,0.682774,0.894871,0.346115,0.653885,0.647743,0.892691,0.353228,0.646772,0.617006,0.873445,0.358597,-0.001432,ok
S-none_K-2_C-2_W-20_Col-0,epoch_0002,2,none,2,2,20,0,0.683145,0.89622,0.341169,0.658831,0.683145,0.89622,0.341169,0.658831,0.647794,0.893671,0.349162,0.650838,0.613936,0.878455,0.355667,-0.001432,ok
S-none_K-2_C-2_W-20_Col-0,epoch_0003,3,none,2,2,20,0,0.684711,0.894374,0.344683,0.655317,0.684711,0.894374,0.344683,0.655317,0.649541,0.891543,0.353211,0.646789,0.618138,0.876917,0.36475,-0.001432,ok
S-none_K-2_C-2_W-20_Col-0,epoch_0004,4,none,2,2,20,0,0.688709,0.884999,0.360492,0.639508,0.688709,0.884999,0.360492,0.639508,0.654642,0.881008,0.369661,0.630339,0.622546,0.869906,0.371874,-0.001432,ok
