period,source_root,dataset_key,method,event_type,path,time_hint,metric_hint,note
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r10_no_photo_target\logs\training_20260513_081834.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0001\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0002\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0003\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0004\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0005\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0006\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0007\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0008\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r11_photo_target_some\logs\training_20260513_083256.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0001\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0002\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0003\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0004\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0005\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0006\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0007\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0008\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r12_hayao_cezanne\logs\training_20260513_084737.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0001\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0002\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0003\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0004\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0005\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0006\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0007\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0008\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\logs\training_20260513_090410.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0001\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0002\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0003\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0004\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0005\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0006\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0007\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r14_soft_art\full_eval\epoch_0008\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r14_soft_art\logs\training_20260513_091845.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0001\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0002\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0003\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0004\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0005\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0006\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0007\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0008\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\logs\training_20260513_093358.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0001\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0002\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0003\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0004\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0005\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0006\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0007\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0008\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\logs\training_20260513_094804.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0001\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0002\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0003\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0004\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0005\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0006\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0007\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0008\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r17_art_content_art_target\logs\training_20260513_100319.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0001\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0002\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0003\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0004\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0005\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0006\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0007\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r18_cezanne_fix_prev\full_eval\epoch_0008\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r18_cezanne_fix_prev\logs\training_20260513_101752.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0001\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0002\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0003\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0004\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0005\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0006\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0007\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,summary_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0008\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,schrodingerbridge_weight_sweep,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\K2_r19_hayao_fix_prev\logs\training_20260513_103249.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,unclassified_curated_experiments,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\final_works\trial_0016\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,unclassified_curated_experiments,,log_evidence,I:\Github\Latent_Style_TokenizerClean\final_works\trial_0016\logs\training_20260324_224547.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,unclassified_curated_experiments,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\final_works\trial_0019\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,unclassified_curated_experiments,,log_evidence,I:\Github\Latent_Style_TokenizerClean\final_works\trial_0019\logs\training_20260325_031327.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,unclassified_curated_experiments,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\final_works\trial_0044\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,unclassified_curated_experiments,,log_evidence,I:\Github\Latent_Style_TokenizerClean\final_works\trial_0044\logs\training_20260325_151521.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,unclassified_curated_experiments,,log_evidence,I:\Github\Latent_Style_TokenizerClean\o20_d3\logs\training_20260509_203215.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,wikiart512_5style,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_calib_b16\logs\training_20260530_221634.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,wikiart512_5style,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_calib_b64\logs\training_20260530_223319.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,wikiart512_5style,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_calib_b80\logs\training_20260530_222431.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,wikiart512_5style,LANCET/LBM,metric_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b48\eval_smoke_epoch_0008\summary.json,,clip_style=0.7806863260269165; content_lpips=0.3457116866111755; clip_content=0.9192809844017029,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,wikiart512_5style,LANCET/LBM,metric_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original\epoch_0008\summary.json,,clip_style=0.7889468583265941; content_lpips=0.35970641471942266; clip_content=0.9251888557275136,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,wikiart512_5style,LANCET/LBM,metric_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original_diag\epoch_0008\summary.json,,clip_style=0.788897170384725; content_lpips=0.35970662730932235; clip_content=0.9252092199325561,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,wikiart512_5style,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b48\logs\training_20260530_224058.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,wikiart512_5style,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b56\logs\training_20260530_224001.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,wikiart512_5style,LANCET/LBM,log_evidence,I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b64\logs\training_20260530_223733.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30T00:24:21,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\phasei_mds_hf\logs\training_20260530_001909.csv,,,Curated remote experiment log.
2026-05-30T01:26:25,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\clean_baseline\w34_clean_20260530\logs\training_20260530_011810.csv,,,Curated remote experiment log.
2026-05-30T01:49:44,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\tokenizer\w34_tokenizer_mds_20260530\logs\training_20260530_014944.csv,,,Curated remote experiment log.
2026-05-30T01:59:01,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\tokenizer\w34_tokenizer_mds_20260530\logs\training_20260530_015146.csv,,,Curated remote experiment log.
2026-05-30T13:47:22,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\tokenizer\tok_lancet_set_high032_smoke_20260530\logs\training_20260530_134722.csv,,,Curated remote experiment log.
