"remote_root","archive","run","eval_name","summary_entry","summary_bytes","unrar_p_exit_code","metric_path","metric_value"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.vangogh.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.vangogh.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.vangogh.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.vangogh.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.vangogh.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.vangogh.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.vangogh.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.vangogh.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.vangogh.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.vangogh.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.cezanne.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.cezanne.clip_dir","0.5611995269854864"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.cezanne.clip_style","0.6208836177984873"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.cezanne.content_lpips","0.7335792226666665"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.cezanne.clip_content","0.580027583"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.cezanne.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.cezanne.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.cezanne.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_01_golden_funnel","epoch_0030_tokenized_distill_epochs200","45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json","20432","0","matrix_breakdown.photo.cezanne.art_fid",""
