"remote_root","exp_dir","total_files","total_mb","media_count","media_mb","generated_media_count","generated_media_mb","grid_media_count","grid_media_mb","summary_count","csv_count","weight_count","largest_media_examples"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_spectral_guard_from_spectral_e2_b48","168","75.036","151","74.536","150","72.233","1","2.303","1","2","0","exp\wikiart512_ema_spectral_guard_from_spectral_e2_b48\quick_eval_n6\grid_first_per_class.png:2.303MB;exp\wikiart512_ema_spectral_guard_from_spectral_e2_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.605MB;exp\wikiart512_ema_spectral_guard_from_spectral_e2_b48\quick_eval_n6\generated\Post_Impressionism__henri-de-toulouse-lautrec_at-the-rat-mort-1899__to__Impressionism.png:0.585MB;exp\wikiart512_ema_spectral_guard_from_spectral_e2_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Post_Impressionism.png:0.583MB;exp\wikiart512_ema_spectral_guard_from_spectral_e2_b48\quick_eval_n6\generated\Impressionism__childe-hassam_afternoon-in-nantucket__to__Impressionism.png:0.573MB;exp\wikiart512_ema_spectral_guard_from_spectral_e2_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Realism.png:0.571MB;exp\wikiart512_ema_spectral_guard_from_spectral_e2_b48\quick_eval_n6\generated\Post_Impressionism__henri-de-toulouse-lautrec_at-the-rat-mort-1899__to__Post_Impressionism.png:0.561MB;exp\wikiart512_ema_spectral_guard_from_spectral_e2_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Expressionism.png:0.555MB"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_spectral_stat_full_adapt_e2_b48","3647","2,111.208","3608","1,759.842","3600","1,741.576","8","18.266","8","9","8","exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\eval_quick_n6_strength1p25\grid_first_per_class.png:2.295MB;exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\full_eval_true_integrate_probe_gain4_b4\grid_first_per_class.png:2.288MB;exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\quick_eval_gain2_n6\grid_first_per_class.png:2.283MB;exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\full_eval_gain2_b4\grid_first_per_class.png:2.283MB;exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\quick_eval_gain4_n6\grid_first_per_class.png:2.282MB;exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\quick_eval_n6_repeat\grid_first_per_class.png:2.279MB;exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\full_eval_epoch0002_b4\grid_first_per_class.png:2.279MB;exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\full_eval_true_integrate_epoch0002_b4\grid_first_per_class.png:2.276MB"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_spectral_stat_full_e2_from_tok_b48","17","88.112","0","0.000","0","0.000","0","0.000","0","1","2",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_spectral_stat_gain4_adapt_e2_b48","768","369.053","751","368.223","750","365.921","1","2.303","1","2","0","exp\wikiart512_ema_spectral_stat_gain4_adapt_e2_b48\full_eval_epoch0002_b4\grid_first_per_class.png:2.303MB;exp\wikiart512_ema_spectral_stat_gain4_adapt_e2_b48\full_eval_epoch0002_b4\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.621MB;exp\wikiart512_ema_spectral_stat_gain4_adapt_e2_b48\full_eval_epoch0002_b4\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Impressionism.png:0.619MB;exp\wikiart512_ema_spectral_stat_gain4_adapt_e2_b48\full_eval_epoch0002_b4\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.608MB;exp\wikiart512_ema_spectral_stat_gain4_adapt_e2_b48\full_eval_epoch0002_b4\generated\Expressionism__max-beckmann_night-1918__to__Post_Impressionism.png:0.606MB;exp\wikiart512_ema_spectral_stat_gain4_adapt_e2_b48\full_eval_epoch0002_b4\generated\Expressionism__lynd-ward_not-detected-272484__to__Impressionism.png:0.601MB;exp\wikiart512_ema_spectral_stat_gain4_adapt_e2_b48\full_eval_epoch0002_b4\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Post_Impressionism.png:0.601MB;exp\wikiart512_ema_spectral_stat_gain4_adapt_e2_b48\full_eval_epoch0002_b4\generated\Realism__constantin-guys_two-grisettes__to__Impressionism.png:0.595MB"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_spectral_stat_tokonly_e4_from_e8_b64","768","367.105","751","365.794","750","363.516","1","2.279","1","2","0","exp\wikiart512_ema_spectral_stat_tokonly_e4_from_e8_b64\full_eval_epoch0004_b4\grid_first_per_class.png:2.279MB;exp\wikiart512_ema_spectral_stat_tokonly_e4_from_e8_b64\full_eval_epoch0004_b4\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.620MB;exp\wikiart512_ema_spectral_stat_tokonly_e4_from_e8_b64\full_eval_epoch0004_b4\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Impressionism.png:0.611MB;exp\wikiart512_ema_spectral_stat_tokonly_e4_from_e8_b64\full_eval_epoch0004_b4\generated\Expressionism__max-beckmann_night-1918__to__Post_Impressionism.png:0.603MB;exp\wikiart512_ema_spectral_stat_tokonly_e4_from_e8_b64\full_eval_epoch0004_b4\generated\Post_Impressionism__maurice-prendergast_little-bridge-venice__to__Impressionism.png:0.596MB;exp\wikiart512_ema_spectral_stat_tokonly_e4_from_e8_b64\full_eval_epoch0004_b4\generated\Expressionism__max-beckmann_night-1918__to__Realism.png:0.596MB;exp\wikiart512_ema_spectral_stat_tokonly_e4_from_e8_b64\full_eval_epoch0004_b4\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.594MB;exp\wikiart512_ema_spectral_stat_tokonly_e4_from_e8_b64\full_eval_epoch0004_b4\generated\Realism__ivan-vladimirov_the-seizure-of-german-automobiles__to__Impressionism.png:0.588MB"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_spectral_stat_tokonly_smoke_b16","15","0.376","0","0.000","0","0.000","0","0.000","0","1","0",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_spectral_stat_tokonly_smoke_b64","15","0.348","0","0.000","0","0.000","0","0.000","0","1","0",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_styleboost_guard_e4_from_e8_b48","769","370.188","751","369.302","750","366.983","1","2.319","1","2","0","exp\wikiart512_ema_styleboost_guard_e4_from_e8_b48\full_eval_epoch0004_b4\grid_first_per_class.png:2.319MB;exp\wikiart512_ema_styleboost_guard_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.625MB;exp\wikiart512_ema_styleboost_guard_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Impressionism.png:0.614MB;exp\wikiart512_ema_styleboost_guard_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Expressionism__max-beckmann_night-1918__to__Post_Impressionism.png:0.611MB;exp\wikiart512_ema_styleboost_guard_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Post_Impressionism__maurice-prendergast_little-bridge-venice__to__Impressionism.png:0.607MB;exp\wikiart512_ema_styleboost_guard_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Realism__ivan-vladimirov_the-seizure-of-german-automobiles__to__Impressionism.png:0.604MB;exp\wikiart512_ema_styleboost_guard_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.598MB;exp\wikiart512_ema_styleboost_guard_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Expressionism__max-beckmann_night-1918__to__Realism.png:0.597MB"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16","921","443.333","902","442.295","900","437.738","2","4.557","2","3","0","exp\wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16\full_eval_trueint\grid_first_per_class.png:2.279MB;exp\wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16\quick_eval_trueint_n6\grid_first_per_class.png:2.278MB;exp\wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16\full_eval_trueint\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Impressionism.png:0.630MB;exp\wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16\full_eval_trueint\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Post_Impressionism.png:0.618MB;exp\wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16\full_eval_trueint\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.611MB;exp\wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16\full_eval_trueint\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Realism.png:0.609MB;exp\wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16\full_eval_trueint\generated\Post_Impressionism__maurice-prendergast_floral-still-life-1913__to__Impressionism.png:0.602MB;exp\wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16\full_eval_trueint\generated\Expressionism__max-beckmann_night-1918__to__Post_Impressionism.png:0.602MB"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_tokenbudget_tokonly_e1_from_spectral_b48","16","15.534","0","0.000","0","0.000","0","0.000","0","1","1",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_tokenizer_only_e4_from_e8_b48","770","366.904","751","366.040","750","363.762","1","2.279","1","2","0","exp\wikiart512_ema_tokenizer_only_e4_from_e8_b48\full_eval_epoch0004_b4\grid_first_per_class.png:2.279MB;exp\wikiart512_ema_tokenizer_only_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.620MB;exp\wikiart512_ema_tokenizer_only_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Impressionism.png:0.611MB;exp\wikiart512_ema_tokenizer_only_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Expressionism__max-beckmann_night-1918__to__Post_Impressionism.png:0.603MB;exp\wikiart512_ema_tokenizer_only_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Post_Impressionism__maurice-prendergast_little-bridge-venice__to__Impressionism.png:0.596MB;exp\wikiart512_ema_tokenizer_only_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Expressionism__max-beckmann_night-1918__to__Realism.png:0.596MB;exp\wikiart512_ema_tokenizer_only_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.595MB;exp\wikiart512_ema_tokenizer_only_e4_from_e8_b48\full_eval_epoch0004_b4\generated\Realism__ivan-vladimirov_the-seizure-of-german-automobiles__to__Impressionism.png:0.589MB"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32","168","75.437","151","74.871","150","72.567","1","2.304","1","2","0","exp\wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32\quick_eval_trueint_n6\grid_first_per_class.png:2.304MB;exp\wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32\quick_eval_trueint_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.587MB;exp\wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32\quick_eval_trueint_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Post_Impressionism.png:0.579MB;exp\wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32\quick_eval_trueint_n6\generated\Post_Impressionism__henri-de-toulouse-lautrec_at-the-rat-mort-1899__to__Impressionism.png:0.570MB;exp\wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32\quick_eval_trueint_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Realism.png:0.568MB;exp\wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32\quick_eval_trueint_n6\generated\Impressionism__childe-hassam_afternoon-in-nantucket__to__Impressionism.png:0.567MB;exp\wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32\quick_eval_trueint_n6\generated\Post_Impressionism__henri-de-toulouse-lautrec_at-the-rat-mort-1899__to__Post_Impressionism.png:0.559MB;exp\wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32\quick_eval_trueint_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Expressionism.png:0.557MB"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_truegrad_tokenbudget_full_e1_b32","1076","517.348","1053","516.105","1050","509.210","3","6.895","3","6","0","exp\wikiart512_ema_truegrad_tokenbudget_full_e1_b32\quick_eval_trueint_n6\grid_first_per_class.png:2.298MB;exp\wikiart512_ema_truegrad_tokenbudget_full_e1_b32\full_eval_epoch0001_b4\grid_first_per_class.png:2.298MB;exp\wikiart512_ema_truegrad_tokenbudget_full_e1_b32\quick_eval_epoch0001_n6\grid_first_per_class.png:2.298MB;exp\wikiart512_ema_truegrad_tokenbudget_full_e1_b32\full_eval_epoch0001_b4\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Impressionism.png:0.623MB;exp\wikiart512_ema_truegrad_tokenbudget_full_e1_b32\full_eval_epoch0001_b4\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Post_Impressionism.png:0.613MB;exp\wikiart512_ema_truegrad_tokenbudget_full_e1_b32\full_eval_epoch0001_b4\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.610MB;exp\wikiart512_ema_truegrad_tokenbudget_full_e1_b32\full_eval_epoch0001_b4\generated\Expressionism__max-beckmann_night-1918__to__Post_Impressionism.png:0.604MB;exp\wikiart512_ema_truegrad_tokenbudget_full_e1_b32\full_eval_epoch0001_b4\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Realism.png:0.604MB"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_trueint_stylepush_tsw40_kin025_e1_b48","16","44.013","0","0.000","0","0.000","0","0.000","0","1","1",""
