epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,oom_skipped_batches
124,0.22773641347885132,2.3465022422897164e-06,1.531270936538931e-05,0.42965927720069885,1.1821704219983076e-06,0.20248068869113922,6.215938697096135e-07,4.281800608518793e-12,1.2408818006515503,0.9999999403953552,0.9999999403953552,0.7980359792709351,0.00013150415507372687,1.4871724000549875,0.022766599664464593,79.56254409992835,5.244369300024118,0.43937650017323904,69.9801459000737,85.26905649979017,156.74054527282715,31040,198.03427342919392,364.0241990959098,0.0
125,0.2267565280199051,3.0297087505459785e-06,1.3956088878330775e-05,0.4277409613132477,1.5969540072546806e-06,0.1962951272726059,7.908297448011581e-07,8.594069032807905e-12,1.2420397996902466,0.9999999403953552,0.9999999403953552,0.7920752763748169,0.0001305473829584503,1.4819082001631614,0.023325100220972672,79.57098119985312,5.251571200060425,0.4363385997421574,70.01220920024207,85.28221609987668,156.77990579605103,31040,197.98455575281915,363.96802779665205,0.0
126,0.22769372165203094,2.892325710490695e-06,2.736528949753847e-05,0.4288666248321533,1.5108415709619294e-06,0.20135310292243958,6.504203611257253e-07,7.48930431559991e-12,1.2401888370513916,0.9999999403953552,0.9999999403953552,0.7919076085090637,0.00012958780928473956,1.4776777001097798,0.02330479974625632,79.56035640017944,5.239437599608209,0.4359642999188509,70.00696360031725,85.25906309945276,156.7479739189148,31040,198.02488813065546,364.0668671645212,0.0
127,0.2276342809200287,2.783508534776047e-06,1.2415739547577687e-05,0.4295274615287781,1.2865191365563078e-06,0.19999998807907104,6.118289661571907e-07,4.990121597187036e-12,1.239882230758667,0.9999999403953552,0.9999999403953552,0.8050099611282349,0.00012862553928066125,1.4876133000070695,0.023106099950382486,79.59275690009235,5.236966799973743,0.4377546000177972,70.02363159981905,85.29058440003428,156.8057782649994,31040,197.9518889128108,363.93231701185914,0.0
128,0.2272309511899948,2.214192136307247e-06,1.2169332876510452e-05,0.4288208484649658,1.1614716868280084e-06,0.20190081000328064,6.003546104693669e-07,4.0360692218910366e-12,1.240343451499939,0.9999999403953552,0.9999999403953552,0.8027396202087402,0.00012766067846996525,1.4838961996720172,0.022942300158319995,79.59333229996264,5.264253499772167,0.4452321999706328,69.98189380005351,85.32576029986376,156.79568243026733,31040,197.96463473287668,363.78228439939915,0.0
129,0.2268105447292328,2.5118381472566398e-06,1.2392235475999769e-05,0.42798423767089844,1.2509116231740336e-06,0.19829240441322327,6.602979851777491e-07,4.992524622882133e-12,1.2400808334350586,0.9999999403953552,0.9999999403953552,0.7975236177444458,0.00012669333266051238,1.4891458000056446,0.023889400152256712,79.59587289995397,5.266163900203537,0.44484550031484105,69.98320489932667,85.33077170062461,156.80669236183167,31040,197.95073496209687,363.7609197875424,0.0
130,0.22806644439697266,2.4777832550171297e-06,1.248886292160023e-05,0.4304819405078888,1.2869808188042953e-06,0.20019330084323883,6.799577931815293e-07,5.4590637565965494e-12,1.2410365343093872,0.9999999403953552,0.9999999403953552,0.8019875884056091,0.00012572360793267165,1.4896236999484245,0.02351940018706955,79.56188619989553,5.234713000070769,0.43523689967696555,70.01575960006448,85.25535549983033,156.76376676559448,31040,198.0049385162673,364.0826997673099,0.0
131,0.22683648765087128,2.678279543033568e-06,1.2691948541032616e-05,0.42796772718429565,1.4387851479114033e-06,0.20006445050239563,6.307997182375402e-07,6.3827038272734615e-12,1.2403483390808105,0.9999999403953552,0.9999999403953552,0.801909327507019,0.00012475161062768723,1.4866472999565303,0.022734099911758676,79.58588280002004,5.239703299856046,0.44220730001688935,70.00729040021542,85.29052749980474,156.78731441497803,31040,197.97520045432145,363.93255980356156,0.0
132,0.22759763896465302,2.4510518414899707e-06,1.235767103935359e-05,0.4295351803302765,1.265552327822661e-06,0.19987113773822784,6.382981609931448e-07,4.9449160044456875e-12,1.2391409873962402,0.9999999403953552,0.9999999403953552,0.8017742037773132,0.00012377744733601707,1.4938041999412235,0.023947600042447448,79.58522910010652,5.249613600055454,0.4387809998879675,69.9890559000196,85.29757130009239,156.78302717208862,31040,197.98061410008233,363.9025065648778,0.0
133,0.22808927297592163,2.4593073248979636e-06,1.2831128515244927e-05,0.4304865300655365,1.2261368738109013e-06,0.1988079994916916,5.604875923381769e-07,4.6771449560556455e-12,1.239524006843567,0.9999999403953552,0.9999999403953552,0.8049087524414062,0.00012280122488564398,1.487531399994623,0.02386880002450198,79.62191510011326,5.353175399854081,0.44023330009076744,69.90722530026687,85.4391926000826,156.83728170394897,31040,197.91212690482666,363.2993132939553,0.0
