experiment_id,epoch,epoch_num,k_value,recipe_id,description,content_weights,target_weights,balance_target_styles_per_batch,summary_path,checkpoint,all_clip_style,all_clip_content,all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,photo_clip_style,photo_clip_content,photo_content_lpips,identity_clip_style,identity_clip_content,identity_content_lpips,score_ec_all,score_65_35_all,score_ec_transfer,score_65_35_transfer,score_ec_photo,score_65_35_photo
K2_r08_photo_content_high,epoch_0006,6,2.0,R08_photo_content_high,"Content-heavy recipe: frequent photo content, moderate art target.","1.8,1.1,0.75,0.75,0.75","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r08_photo_content_high\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r08_photo_content_high\epoch_0006.pt,0.7060468058188758,0.8442891292666667,0.4159333132133334,0.6772583027184009,0.8387001482833334,0.4252656310333333,0.6534805625677109,0.8042404621666667,0.44103539533333336,0.8212008182207743,0.8666450531999998,0.3786040419333333,0.41237841859093977,0.6633537641576026,0.3892436232402958,0.6413749259052939,0.36527250431301145,0.6203999773023454
K2_r08_photo_content_high,epoch_0007,7,2.0,R08_photo_content_high,"Content-heavy recipe: frequent photo content, moderate art target.","1.8,1.1,0.75,0.75,0.75","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r08_photo_content_high\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r08_photo_content_high\epoch_0007.pt,0.7070434135595955,0.8396315952800001,0.4226775139200001,0.678953209221363,0.8341145574500001,0.4321811061,0.6552095368504525,0.80118098475,0.44963928333333336,0.8194042309125263,0.8616997466,0.3846631452,0.40819206128271524,0.661641088941737,0.3855224602699296,0.640056198858886,0.36060159026784977,0.6185124497861274
K2_r08_photo_content_high,epoch_0008,8,2.0,R08_photo_content_high,"Content-heavy recipe: frequent photo content, moderate art target.","1.8,1.1,0.75,0.75,0.75","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r08_photo_content_high\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r08_photo_content_high\epoch_0008.pt,0.7060317519505819,0.8368672084666667,0.42349080574666664,0.6780011121431987,0.8315538708833333,0.43271613036666673,0.6535575489203136,0.80138175025,0.44529719375,0.8181543111801147,0.8581205587999999,0.38658950726666663,0.40703379643429927,0.6606988567565449,0.3846190945122973,0.6392500772647458,0.3625302064319696,0.6189583889857039
K2_r09_photo_content_low,epoch_0001,1,2.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\epoch_0001.pt,0.696919790347417,0.8440054293733332,0.42562147912,0.6674150275190672,0.8402793727333332,0.4329735479333333,0.6393635374804337,0.7990231544999999,0.43365298725,0.8149388416608175,0.8589096559333335,0.3962132038666667,0.40029575835174913,0.654030346033821,0.3784419751101134,0.6322790261107271,0.3621016295133163,0.6138077538247819
K2_r09_photo_content_low,epoch_0002,2,2.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\epoch_0002.pt,0.6975841483275095,0.8481665409999999,0.4180464054666666,0.6672386596600216,0.8434389516499999,0.4253912966000001,0.6379990754028162,0.8127811605,0.42294257191666673,0.818966102997462,0.8670768983999999,0.3886668409333333,0.40596160260866815,0.6571134544995478,0.38340114108559886,0.634818174969014,0.3681621055714937,0.6166694988409972
K2_r09_photo_content_low,epoch_0003,3,2.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\epoch_0003.pt,0.7003298234144846,0.8476069467733331,0.4097081520133333,0.6701596774657568,0.8426722118166665,0.41810371548333325,0.6417962859074274,0.80988702625,0.424080506,0.8210104072093964,0.8673458865999999,0.37612589813333336,0.413398985663512,0.6618165320147483,0.38996342635021164,0.6392674899335753,0.3696229922308849,0.6187394087398278
K2_r09_photo_content_low,epoch_0004,4,2.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\epoch_0004.pt,0.6981717644532521,0.8445531652933334,0.4162844775333334,0.6681888766090076,0.8393878560499999,0.42455432805,0.6394455882410208,0.8093842591666667,0.42006307558333333,0.8181033158302308,0.8652144022666667,0.3832050754666667,0.4075336962593045,0.6581120797579472,0.38450639708978607,0.635728754978355,0.3708381077763038,0.6186175559024969
K2_r09_photo_content_low,epoch_0005,5,2.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\epoch_0005.pt,0.701134793917338,0.8378162822799999,0.42173474949333334,0.6722823424140613,0.8322458316833334,0.43101867468333327,0.647314960261186,0.80386907275,0.4315325971666667,0.8165445999304455,0.8600980846666667,0.38459904873333334,0.40544188724354957,0.658130453723603,0.3825160981737457,0.6361269864299732,0.36797745427483874,0.6197183151614375
K2_r09_photo_content_low,epoch_0006,6,2.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\epoch_0006.pt,0.7043923004468282,0.8385073421333336,0.41975249715999996,0.6757415333390235,0.8328575117666667,0.4298708230666667,0.6510436855256557,0.8062828094166667,0.4336844440833333,0.8189953688780467,0.8611066636,0.3792791935333334,0.4087218733539951,0.6609416212844383,0.3852599642222461,0.638777208597032,0.3686961666944973,0.6213888401625096
K2_r09_photo_content_low,epoch_0007,7,2.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\epoch_0007.pt,0.7054971175988516,0.8362226657466667,0.42407921245333335,0.6771588875850042,0.8303861099333334,0.4346959830333333,0.6539793275296688,0.8046496715,0.4403036508333334,0.8188500376542409,0.8595688890000002,0.38161213013333334,0.4063104555794339,0.6601454020805868,0.3828006392764824,0.6380096828685862,0.3660298420488274,0.620980285102618
K2_r09_photo_content_low,epoch_0008,8,2.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r09_photo_content_low\epoch_0008.pt,0.7064877515633902,0.8308136510266668,0.4296061552933333,0.6786460849642754,0.8248090978499999,0.4403287412000001,0.656290884812673,0.7991679305,0.44977285991666666,0.8178544179598489,0.8548318637333333,0.38671581166666663,0.40297626485241056,0.658854884163537,0.3798187086516477,0.6370048958067789,0.36110905661323744,0.6191685741574041
K2_r10_no_photo_target,epoch_0001,1,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0001.pt,0.6955725996891658,0.8559707474266665,0.3912290680933333,0.6646489905814329,0.8519409732833332,0.39828916341666665,0.6377531247834364,0.8078652234166667,0.4168629029166667,0.8192670361200968,0.8720898439999999,0.36298868679999996,0.4234443797215164,0.6651920159652912,0.399926500157022,0.6426206366820981,0.3718975058420379,0.6186375150884003
K2_r10_no_photo_target,epoch_0002,2,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0002.pt,0.6971743475596109,0.8605077833999999,0.3875077980266667,0.6660929185152054,0.8558427071333334,0.39533527208333336,0.6383874277273813,0.821883226,0.4099366921666666,0.8215000637372334,0.8791680884666666,0.3561979018,0.4270138512961081,0.6675355966044138,0.402762893341215,0.6445930518057168,0.37668899728403166,0.6214739857644646
K2_r10_no_photo_target,epoch_0003,3,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0003.pt,0.6999739536046983,0.8563495263866666,0.3924408877333333,0.669427059541146,0.8510727104000001,0.4009802521,0.6429738203684489,0.8191868168333333,0.4156187730833333,0.8221615298589071,0.8774567903333332,0.3582834302666667,0.42527555386185945,0.6676287591363872,0.4010000284437756,0.6447845004667448,0.3757418300222106,0.6224664126603251
K2_r10_no_photo_target,epoch_0004,4,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0004.pt,0.7005649289687474,0.8522366995599999,0.3991092871466666,0.6705089886486529,0.8468073943333332,0.40772748755000005,0.6462921246886254,0.8159730881666666,0.41637768375,0.8207886902491252,0.8739539204666666,0.3646364855333333,0.42096295956807556,0.6656789533283526,0.39712404332724616,0.6431262219791244,0.3771905067849094,0.6243576917351066
K2_r10_no_photo_target,epoch_0005,5,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0005.pt,0.702042780717214,0.84710332884,0.4071384123999999,0.6727086438735326,0.8415315923000002,0.4164218557,0.6507680719097456,0.8095400781666666,0.42598562333333334,0.8193793280919394,0.869390275,0.3700046392,0.41621419753912625,0.6638293631261891,0.3925780620462857,0.6415129690227962,0.3735502291518411,0.623904278574668
K2_r10_no_photo_target,epoch_0006,6,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0006.pt,0.7050070790052413,0.8461288298133333,0.4083888677466666,0.6757953629394372,0.8403513586333334,0.4181853972333333,0.6551169802745183,0.80908317975,0.43874693174999996,0.8218539432684582,0.8692387145333335,0.3692027498,0.41709003625690605,0.6653184976420735,0.39318761064016394,0.6429020968789675,0.36768641524174817,0.6222646110659369
K2_r10_no_photo_target,epoch_0007,7,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0007.pt,0.7058408212661743,0.8392547076266668,0.41759826388,0.6774081076184909,0.8334254841666666,0.42768960966666675,0.6579850467542808,0.804427231,0.44892660658333333,0.819571675856908,0.8625716014666667,0.37723288073333333,0.41108291972978656,0.6626371414650133,0.3876876984861032,0.6406239065686857,0.36259805253230565,0.620565968086116
K2_r10_no_photo_target,epoch_0008,8,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0008.pt,0.7052160901228587,0.8358263719466666,0.4201871543599999,0.6769488504529,0.8301351264666665,0.43017989419999997,0.657441784441471,0.8037066740833334,0.44556967433333333,0.8182850488026936,0.8585913538666666,0.38021619500000003,0.4088933480052494,0.6613249545538582,0.3857390655862599,0.639453789824385,0.3645056626547593,0.6213877738702895
K2_r11_photo_target_some,epoch_0001,1,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0001.pt,0.6939085958798726,0.8584848974666667,0.38859016288,0.6622626009583474,0.8549476432333334,0.3954807150666667,0.633509985357523,0.8158937003333333,0.40493305933333335,0.820492575565974,0.8726339144,0.36102795413333333,0.4242625415830809,0.6650340303139173,0.4003505139694296,0.6420524403495925,0.376980848868486,0.6200549197157232
K2_r11_photo_target_some,epoch_0002,2,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0002.pt,0.6978624383211137,0.8551980375066667,0.3964711780933334,0.666634956151247,0.8502354656833335,0.4042986379166667,0.636875952531894,0.8239729496666667,0.40025274233333336,0.8227723670005798,0.8750483248,0.36516133879999996,0.42118009525285555,0.6648456725760572,0.39711535139166104,0.6418081982274773,0.3819646060048496,0.6238809093290645
K2_r11_photo_target_some,epoch_0003,3,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0003.pt,0.6996453201770784,0.8533940773066666,0.39753400342666667,0.6690831164518992,0.8482269781333333,0.40579146191666676,0.6386980252961317,0.8256424218333334,0.40015720191666665,0.8218941350777943,0.8740624739999999,0.36450416946666664,0.4215125150683524,0.6656325569157676,0.39757490048312366,0.6428770140229011,0.3831184106239313,0.6250986957716523
K2_r11_photo_target_some,epoch_0004,4,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0004.pt,0.701131997426351,0.8480709676799999,0.40679687312000007,0.6713596732417744,0.8423363750666667,0.4154553093833333,0.6425565272569657,0.81625845925,0.41061647566666665,0.8202212941646575,0.8710093381333334,0.3721631280666666,0.4159136932289315,0.6633568927351281,0.39243973248761943,0.6409744293229866,0.37871223061809806,0.6239459762336944
K2_r11_photo_target_some,epoch_0005,5,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0005.pt,0.7031105497280756,0.8488604419333333,0.40161766145333333,0.6736058058838049,0.8432142320833332,0.41058894256666667,0.648562736560901,0.8138012865833334,0.4170602054166667,0.8211295251051585,0.8714452813333333,0.36573253699999997,0.42072893500311825,0.6664556758145825,0.3970307103392061,0.6441376439261399,0.3780730284252161,0.6255947068687523
K2_r11_photo_target_some,epoch_0006,6,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0006.pt,0.7056216058333713,0.84877753532,0.39925655774666674,0.6765361975133419,0.8430631271833334,0.4084488111333334,0.6513189998765786,0.8121387369166666,0.4241127296666667,0.8219632391134898,0.8716351678666667,0.3624875442,0.4238975524166642,0.668914248580358,0.4002057919503514,0.6467914444870055,0.3750863209551595,0.6249178945364428
K2_r11_photo_target_some,epoch_0007,7,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0007.pt,0.7065053783655167,0.84213254136,0.40887305488,0.6780572171509267,0.8360117411666668,0.41835648065,0.65235973422726,0.8069763830000001,0.4308287936666667,0.8202980232238769,0.8666157421333335,0.3709393518,0.41763436602405773,0.666122926729586,0.3943875861043322,0.6443124229206024,0.37130437689342227,0.6232437494643857
K2_r11_photo_target_some,epoch_0008,8,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0008.pt,0.7066521262327831,0.8348043515466667,0.41904966518666664,0.6787836788098016,0.8286470471999999,0.4284492116666666,0.653329425305128,0.800233011,0.43480305508333333,0.8181259159247081,0.8594335689333334,0.38145147926666667,0.4105297893314892,0.6626564992359757,0.3879593467315423,0.6412521671430377,0.36925979520662,0.6224830571691666
K2_r12_hayao_cezanne,epoch_0001,1,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0001.pt,0.6955152475039164,0.8576219329200001,0.38804237410666675,0.6640776991844177,0.8539622158833332,0.39498272153333336,0.6380120712021987,0.8125270135833333,0.41517933483333336,0.8212654407819112,0.8722608010666667,0.3602809844,0.42562585963511074,0.6662700799402123,0.40177848225096213,0.6434065519332048,0.3731226438648325,0.6193950790897625
K2_r12_hayao_cezanne,epoch_0002,2,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0002.pt,0.6978525756200155,0.8567906537333333,0.3922069728666667,0.6669546514749526,0.8523134558500001,0.39989077443333326,0.638593676686287,0.8201221236666665,0.40657208499999997,0.8214442722002666,0.8746994452666665,0.36147176659999997,0.4241499294288826,0.6663317336496767,0.4002456393847199,0.6435587524070525,0.3789593140881274,0.6227856600960865
K2_r12_hayao_cezanne,epoch_0003,3,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0003.pt,0.6995928825934727,0.85235468232,0.39762923698666663,0.6694386954605579,0.8475451427999999,0.40541224280000004,0.6439872540533543,0.8123297590833333,0.4127507658333333,0.8202096311251322,0.8715928404,0.3664972137333334,0.4214142984865275,0.6655651407404239,0.3980400525167869,0.6432408670693627,0.37818102175592694,0.6241289470930137
K2_r12_hayao_cezanne,epoch_0004,4,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0004.pt,0.7006684597333274,0.8536297988266667,0.40098131581333335,0.6707484087347984,0.8486673287833334,0.4091250617666667,0.6457386734584968,0.8162915557499999,0.40856494391666665,0.8203486637274423,0.8734796790000001,0.368406332,0.4197134988005562,0.6650910382919961,0.39632842458128065,0.6427926940592856,0.3819124885521033,0.6267324073771896
K2_r12_hayao_cezanne,epoch_0005,5,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0005.pt,0.7029200276533762,0.85326837948,0.40040251085333334,0.6731582778692246,0.8480475624,0.40923823463333325,0.6505617131789525,0.8150458230833333,0.41416530274999996,0.8219670267899831,0.8741516478,0.3650596157333333,0.4214690836518699,0.6667571391760279,0.3976761726052083,0.6443194984933294,0.381121624282633,0.6279072576038192
K2_r12_hayao_cezanne,epoch_0006,6,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0006.pt,0.7054387937386831,0.8500220078800002,0.40159602070666667,0.6762425914406777,0.8443623402833333,0.41140164985,0.6555677456160387,0.8078723016666667,0.42882205650000005,0.8222236029307048,0.8726606782666666,0.3623735041333333,0.422137381321117,0.6679766086828107,0.39803527362314345,0.6455671069889405,0.3744458367659001,0.6260313148754251
K2_r12_hayao_cezanne,epoch_0007,7,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0007.pt,0.7064583616654078,0.8431780830533333,0.4109065780533333,0.6779013167321681,0.8373069170666666,0.4209598388833333,0.6572000386814276,0.8026372771666664,0.43523376983333334,0.8206865413983664,0.866662747,0.37069353473333333,0.4161699737363109,0.6653806327638484,0.39253208766179515,0.6432999122667427,0.3711643883114974,0.6248482057012613
K2_r12_hayao_cezanne,epoch_0008,8,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0008.pt,0.7066105675299963,0.8395822037866668,0.41502744674666664,0.6785413597524167,0.83381703065,0.4248979229333333,0.6581761538982391,0.8032201209166666,0.4356997473333334,0.8188873986403147,0.8626428963333334,0.37554554199999995,0.4133477878438089,0.6640372625331643,0.39023054536925517,0.6423376108124041,0.3714089699439512,0.6253195884671887
K2_r13_monet_vangogh,epoch_0001,1,2.0,R13_monet_vangogh,Joint Monet plus Van Gogh target pressure.,"1.35,1.05,1.1,1.1,0.8","0.65,1.1,1.45,1.45,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r13_monet_vangogh\epoch_0001.pt,0.6973537485599518,0.8561769916266665,0.39506803015999997,0.6666165931026141,0.85265441505,0.4022668013333333,0.6402010187506676,0.8123574126666666,0.42151197375000005,0.8203023703893025,0.8702672979333332,0.36627294546666667,0.42185157679167967,0.6650061260079687,0.3984588684795014,0.6425074050500326,0.3703486237403129,0.6186014713754339
