[Epoch 1/100] loss=20.8430 semigroup=0.0000 swd=0.5192 idt=0.1455 idr=0.20 dtv=0.0453 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=3.8s transfer=0.0s fwd=55.2s bwd=20.8s opt=0.3s overhead=5.5s compute=76.3s total=85.8s | samples=10176 sps=118.6 compute_sps=133.3
[Epoch 78/100] loss=10.5910 semigroup=0.0000 swd=0.2617 idt=0.2413 idr=0.20 dtv=0.0894 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.9s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.0 compute_sps=162.6
[Epoch 79/100] loss=10.3863 semigroup=0.0000 swd=0.2566 idt=0.2447 idr=0.20 dtv=0.0903 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.7
[Epoch 80/100] loss=10.5231 semigroup=0.0000 swd=0.2600 idt=0.2455 idr=0.20 dtv=0.0905 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.7
[Epoch 81/100] loss=10.8116 semigroup=0.0000 swd=0.2672 idt=0.2446 idr=0.20 dtv=0.0912 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.0 compute_sps=162.6
[Epoch 82/100] loss=10.3989 semigroup=0.0000 swd=0.2568 idt=0.2510 idr=0.20 dtv=0.0923 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.9
[Epoch 83/100] loss=10.2994 semigroup=0.0000 swd=0.2543 idt=0.2533 idr=0.20 dtv=0.0934 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.9s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.0 compute_sps=162.6
[Epoch 84/100] loss=10.3261 semigroup=0.0000 swd=0.2550 idt=0.2522 idr=0.20 dtv=0.0932 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.6s bwd=12.5s opt=0.2s overhead=5.5s compute=62.3s total=67.9s | samples=10176 sps=149.8 compute_sps=163.4
[Epoch 85/100] loss=10.4732 semigroup=0.0000 swd=0.2587 idt=0.2497 idr=0.20 dtv=0.0930 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.5s bwd=12.4s opt=0.2s overhead=5.5s compute=62.1s total=67.8s | samples=10176 sps=150.1 compute_sps=163.7
[Epoch 86/100] loss=10.1769 semigroup=0.0000 swd=0.2512 idt=0.2544 idr=0.20 dtv=0.0937 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.5s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=149.9 compute_sps=163.5
[Epoch 87/100] loss=10.2237 semigroup=0.0000 swd=0.2524 idt=0.2505 idr=0.20 dtv=0.0933 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.6s bwd=12.5s opt=0.2s overhead=5.5s compute=62.3s total=68.0s | samples=10176 sps=149.7 compute_sps=163.4
[Epoch 88/100] loss=10.2670 semigroup=0.0000 swd=0.2535 idt=0.2503 idr=0.20 dtv=0.0937 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.4s opt=0.2s overhead=5.5s compute=62.2s total=67.8s | samples=10176 sps=150.0 compute_sps=163.7
[Epoch 89/100] loss=10.1250 semigroup=0.0000 swd=0.2500 idt=0.2521 idr=0.20 dtv=0.0947 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.4s total=68.0s | samples=10176 sps=149.7 compute_sps=163.2
[Epoch 90/100] loss=10.3195 semigroup=0.0000 swd=0.2548 idt=0.2495 idr=0.20 dtv=0.0936 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.6s bwd=12.5s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=149.8 compute_sps=163.5
[Epoch 91/100] loss=10.2691 semigroup=0.0000 swd=0.2535 idt=0.2532 idr=0.20 dtv=0.0959 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.5s opt=0.2s overhead=5.5s compute=62.3s total=68.0s | samples=10176 sps=149.8 compute_sps=163.4
[Epoch 92/100] loss=10.2028 semigroup=0.0000 swd=0.2519 idt=0.2544 idr=0.20 dtv=0.0967 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.4s total=68.1s | samples=10176 sps=149.5 compute_sps=163.0
[Epoch 93/100] loss=10.3894 semigroup=0.0000 swd=0.2565 idt=0.2532 idr=0.20 dtv=0.0964 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.5s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=149.8 compute_sps=163.6
[Epoch 94/100] loss=10.2776 semigroup=0.0000 swd=0.2537 idt=0.2552 idr=0.20 dtv=0.0971 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.1 compute_sps=162.7
[Epoch 95/100] loss=10.0860 semigroup=0.0000 swd=0.2490 idt=0.2538 idr=0.20 dtv=0.0971 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.1 compute_sps=162.7
[Epoch 96/100] loss=10.2491 semigroup=0.0000 swd=0.2530 idt=0.2540 idr=0.20 dtv=0.0971 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.8
[Epoch 97/100] loss=10.1911 semigroup=0.0000 swd=0.2516 idt=0.2561 idr=0.20 dtv=0.0979 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.2s | samples=10176 sps=149.1 compute_sps=162.7
[Epoch 98/100] loss=10.0665 semigroup=0.0000 swd=0.2484 idt=0.2599 idr=0.20 dtv=0.0984 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.4s total=68.1s | samples=10176 sps=149.4 compute_sps=163.1
[Epoch 99/100] loss=9.9911 semigroup=0.0000 swd=0.2465 idt=0.2604 idr=0.20 dtv=0.0991 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.3s | samples=10176 sps=149.1 compute_sps=162.7
[Epoch 100/100] loss=10.2628 semigroup=0.0000 swd=0.2533 idt=0.2579 idr=0.20 dtv=0.0988 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.7s bwd=12.6s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.8
