experiment,run_path,images_dir,epoch,is_tokenized,image_count,target_style_count,pair_available,pair_brightness_dist_l1,pair_brightness_mean_abs,pair_brightness_std_abs,pair_chroma_cb_dist_l1,pair_chroma_cb_mean_abs,pair_chroma_cb_std_abs,pair_chroma_cr_dist_l1,pair_chroma_cr_mean_abs,pair_chroma_cr_std_abs,pair_chroma_mean_l2,pair_chroma_std_l2,pair_rgb_b_dist_l1,pair_rgb_b_mean_abs,pair_rgb_b_std_abs,pair_rgb_g_dist_l1,pair_rgb_g_mean_abs,pair_rgb_g_std_abs,pair_rgb_mean_l2,pair_rgb_r_dist_l1,pair_rgb_r_mean_abs,pair_rgb_r_std_abs,pair_rgb_std_l2,style_brightness_dist_l1,style_brightness_mean_abs,style_brightness_std_abs,style_chroma_cb_dist_l1,style_chroma_cb_mean_abs,style_chroma_cb_std_abs,style_chroma_cr_dist_l1,style_chroma_cr_mean_abs,style_chroma_cr_std_abs,style_chroma_mean_l2,style_chroma_std_l2,style_rgb_b_dist_l1,style_rgb_b_mean_abs,style_rgb_b_std_abs,style_rgb_g_dist_l1,style_rgb_g_mean_abs,style_rgb_g_std_abs,style_rgb_mean_l2,style_rgb_r_dist_l1,style_rgb_r_mean_abs,style_rgb_r_std_abs,style_rgb_std_l2
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_8_lr5e4_wc5_swd90_id30_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_8_lr5e4_wc5_swd90_id30_e120\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,31.479377834072046,27.510855714357813,11.037302111740951,10.319584317606155,8.35658681606344,6.300607841375838,9.089036350520976,7.484046123630398,6.039848852942133,12.011983917774007,9.195448388580292,35.547388950296664,31.7119882919442,13.352745191855888,32.97477340232467,29.233520500546412,11.243155650533598,55.193702735736395,33.88786747486454,29.176822021447116,13.455734809577393,23.77815480110846,20.037623291015624,10.286106129964192,16.180072291056312,7.3252042872111005,1.5804644978841145,9.02660986550649,7.12350054772695,1.9237998555501303,9.284085584282874,2.6768410150210062,13.127568303426107,20.122971028645832,10.697223815917969,18.392213928222652,20.861005533854165,10.614066365559895,17.169332344055174,18.753695247888565,21.931436848958334,10.010368428548178,18.88660652287801,31.978122986475626
weight_exp1_latent_adain_swd30_tv01_id20_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0030\images,epoch_0030,0,750,5,0.352,39.79336391692924,35.96553680892684,15.866131670664227,10.217688747347493,7.639562490740393,7.152274460533453,9.085626784295972,7.248427667955485,6.295683346711671,11.406962812513804,10.006896578960658,44.04679148244334,39.17943888905284,18.83186254967118,40.72653951083639,36.71746351174529,16.429943863236424,68.8062258337298,41.76921977246929,37.71974093072726,18.001294651800027,32.341210237213105,28.836901457468674,20.56122368367513,23.079700922648108,8.09547582133611,2.316658040364583,9.824919821977616,7.4219386221567785,2.370115976969401,9.236731634537378,3.5848670018215976,13.699037872155506,31.9940537109375,20.80536893717448,25.68008454259237,30.242723632812506,20.407537027994795,24.37257655588786,36.762949495633436,30.702254882812497,21.16250858561198,24.812157787323,43.703662510554
weight_exp1_latent_adain_swd30_tv01_id20_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,41.13368868499448,37.33387736540574,14.998289076126246,10.39876393823542,7.726919355473967,7.563653337574121,9.197688703633053,7.288437697488601,6.482508878114023,11.440586699708042,10.427351743759399,46.07656070546207,41.58190068041157,17.841105947482863,42.44411294678629,38.42279857910305,15.364967274031212,71.62962768380021,42.81543358063377,38.76977114201175,17.325268204680874,30.88628582725886,26.29803116130829,16.490669331868492,20.792596604665118,8.155282230059305,1.9871942443847654,10.227682749271393,7.4515325984954845,1.9727274068196614,9.538874731779098,3.0367508345196645,14.174140358289083,29.421833658854165,17.512847981770832,24.001902531305944,27.673165690104167,17.019328348795575,21.960274165471397,29.851133851051326,27.73388444010417,16.085796020507814,22.899803375879923,40.23362043952942
weight_exp2_latent_adain_swd30_tv00_id40_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0030\images,epoch_0030,0,750,5,0.352,43.800702044530084,39.845323850075104,16.832077878100822,10.451823702436373,8.015916590987544,7.269164321246455,9.241181174471556,7.406213345277294,6.445148108105957,11.776587553297208,10.186111166146793,47.839924736721606,43.16184056488149,18.522464235460657,44.92118373623989,40.663493499569555,17.138233795462945,75.36221211875898,45.616899077214015,41.39692667959956,19.730689142836177,33.60402063455337,32.36825397968292,23.10337723795573,24.37605550257365,8.357069080352783,2.7186465454101563,10.180747173070907,7.607108017444611,2.3254545084635416,9.561799318313598,3.900906215364734,14.174458496729534,35.7261005859375,25.387961303710938,26.132100984573363,33.653353515625,23.4170956624349,25.41678799819946,41.807644168376925,34.075304361979164,22.346799173990885,26.90912303098043,45.810884176890056
weight_exp2_latent_adain_swd30_tv00_id40_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,45.71049221558157,42.07757785883288,16.607526586192577,10.090942170280822,7.489117076067989,7.2197446710693685,9.001192479343207,7.041474206665933,6.532420195549254,11.091533909794466,10.197526181870401,50.117733626779035,46.30730041224441,18.836508514057293,46.91149258158291,43.258074706733154,16.91541803095658,79.33717919199458,46.946088673425095,42.94716099609822,19.128963706979533,33.35802074908627,28.900722660700477,18.695643758138022,22.131980520884195,8.034899938583376,2.019092041015625,10.000384584903717,7.427807871341704,1.8398696594238282,9.584078595360122,2.97224055659771,14.039405391057333,31.31526106770833,19.868122741699217,24.30867183303833,30.160132486979165,19.17371830240885,23.20079752031962,33.486028518199916,30.355222005208333,17.97841855875651,24.648224116007487,42.154833295027416
weight_exp3_latent_adain_swd60_tv01_id20_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0030\images,epoch_0030,0,750,5,0.352,32.86271371317725,28.955004132518837,13.45254885083153,10.304110592733227,7.947195883950035,6.911581030750741,9.213571229461348,7.603388615329915,6.120738622437758,11.848491149495954,9.709829791646737,38.32209647638602,32.72451966859773,17.074241057618345,33.8477241026118,29.45386007325262,14.099992496644186,57.62274287080591,35.721208552731994,31.617963587536188,15.161864493280394,28.438782423101497,22.46705643463135,15.302555867513018,20.334946194966637,7.645490765094756,1.8597877400716143,9.503616205533344,7.0822284774780275,1.9474757995605472,9.099946537176768,2.9060194583733874,13.360260575453442,26.344107421874998,14.339998352050781,23.81988568242391,23.675888020833334,14.652278686523436,21.83496315638224,27.01726912180583,24.86413704427083,16.649157104492186,21.475862327575687,39.29596868960063
weight_exp3_latent_adain_swd60_tv01_id20_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,33.57123261664231,30.40577297846476,11.764350469400593,10.132138618165321,7.8409633937365255,6.704282503392962,8.996192466250559,7.275212739844315,6.074454384344984,11.5017747587737,9.501291204965487,38.4629379924546,34.566353874905204,14.800856630700263,34.97565541175404,31.706212915739588,12.006619988768675,60.132546641753855,35.74263308197878,32.188475434765564,13.768674549643084,25.2700414023935,18.844786978403725,11.597549489339192,15.25608682759603,7.386475235144298,1.8325723164876302,9.15831873981158,7.073759054819743,1.8339636942545572,9.066348484277725,2.8213113723844288,13.095502402305602,21.48197233072917,11.923625122070312,18.625084660847982,20.184507161458335,12.298165445963543,16.285249863942465,21.122512920538586,20.640327799479167,11.268862772623697,17.405537109375,30.78070062637329
weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0030\images,epoch_0030,0,750,5,0.352,37.21590723769569,33.64792272525829,13.744433247003801,10.146507800501634,7.845409842503959,6.681307330766148,9.140724876541213,7.397392226371719,6.1313725941842,11.594440821535859,9.52301031749327,40.94269126733726,36.308175498953084,16.175444431514528,38.076321092915336,34.27628276913448,14.161416740068148,64.7657331043984,39.807391934237636,35.987094234704095,16.147855593666197,28.58812953679407,26.01639387448629,18.403736378987627,20.9515274327596,7.972959885597229,2.7668546956380213,9.38743838151296,7.4097940347989395,2.5169822285970054,9.134800184965133,4.02482443523407,13.301768252134323,28.14689485677083,17.85158323160807,22.66228322982788,27.295197265625,18.16567614746094,22.214863995869955,33.16458552837372,28.512988932291666,19.74146097819011,22.94396918296814,39.75339246813456
weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,38.5464698022393,35.44226790494535,13.180920353098813,10.302526252668564,7.80880238245404,7.1180243734125686,9.134232637807273,7.1752045669835125,6.419284246349219,11.425634448773184,10.051234315729658,43.32905191759196,40.07502594627594,15.96000118483845,39.576335720486114,36.436680830511854,13.489464061420332,68.76588945891831,40.368279902606076,37.003018944522545,15.390555424323448,27.644111258707063,23.012981900533042,15.167787546793623,17.30362211990356,7.6964326661427815,1.7507934773763023,9.714660742044448,7.2607538278897605,1.7774058532714843,9.432841884136199,2.7366661017239093,13.720986992359162,25.1190107421875,15.762014567057292,19.499981081644695,24.295572591145834,15.653546325683592,18.4174107577006,27.381350393295286,24.902006510416665,15.058462259928385,19.842703933715818,33.95226092370351
weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0030\images,epoch_0030,0,750,5,0.352,45.69212971137121,42.654583306295095,16.30518898217524,10.158754500353002,7.5551642605847915,7.089888386385782,9.12721772088236,7.190358593746273,6.389970617649465,11.286605713879815,10.01526810764102,49.45720814911,45.71049987476242,18.20428364726941,46.681693584735584,43.471849258106126,16.660392868137478,79.81660105754167,47.31265001681261,44.06851120945298,18.861341834667982,32.68975837331988,32.22904297447205,25.958402882893882,22.049848272323608,8.350041750113169,2.728836496988932,10.033091842651368,7.542909856796266,2.1833895161946613,9.528991292238235,3.7949513411422573,14.047622534275053,34.93709147135417,27.18503450520833,23.25873478825887,33.41345442708333,26.002102132161458,23.24913582611084,46.29546430397034,33.893820963541664,25.810634785970052,24.5673373336792,41.69268187808991
weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,42.986362753461705,39.85104574627346,15.05521423260662,10.00512697579951,7.375388665111947,7.260388337843875,9.00066749952506,6.9769686179807335,6.600677511670215,10.948164526771059,10.264385687195773,47.14624808324272,43.87114592183059,17.65911140863421,44.156147237365495,41.06985612023881,15.440928141823326,75.42715155856513,44.48193428831369,40.86685927562225,17.49686181740301,30.884366126077953,26.994602165540062,18.47904100545247,19.948836783091227,8.167128527482351,2.01372748819987,10.194950859944026,7.53505812549591,1.8019791768391926,9.789654501279195,2.9457745757202307,14.323085874557496,29.055866536458336,19.311008850097657,21.759090974171958,28.282067708333336,18.92324814860026,21.10822183863322,32.999457807381944,28.670092447916666,17.936967712402343,22.63022361310323,38.37597180811564
weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0030\images,epoch_0030,0,750,5,0.352,31.10937412852333,27.645666280776737,12.000946095481753,10.261974555957012,7.968096608405294,6.680952690267738,9.2735798585706,7.632557860526991,6.154193928396017,11.888286212898873,9.569843688836102,36.39487150869964,31.40313633323734,15.411874104617425,32.158723409836696,28.28959355169163,12.519026511451992,55.484859561058485,34.20136053995917,30.372458513606887,13.818222831195092,25.90727188134805,20.092305157979332,14.098510142008461,17.93250532913208,7.488441697279612,1.7560272623697917,9.309842079162598,7.1046507980028775,1.9315892130533854,9.179493379910786,2.822453951458136,13.276800391832987,23.824021484375,13.46824599202474,20.86718026606242,21.162888997395832,13.43748465983073,19.317654544830326,25.113515507062278,22.724410156250002,15.418689615885416,19.553077739715576,35.092489858945214
weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,29.957535184850332,26.771490330934817,9.960210983034164,10.2436101394899,8.015507019285172,6.637205223318131,9.111487051808936,7.414017449123955,6.123756106627583,11.7432806561114,9.495037070391415,35.10062798990289,31.252606008713645,12.750579566722678,31.51485626407013,28.32270905267625,10.133989644359174,54.166599384722396,32.38420060489641,28.58019968389155,11.892226733765469,22.032788913241237,16.423886996905008,10.03118852742513,13.348623251597086,7.397647538820903,1.6993303731282552,9.242470863342286,7.121084770520528,1.7295098470052082,9.237356817881267,2.651411053950588,13.269383792082468,18.717142903645833,10.089356689453126,15.92246285502116,17.6513544921875,10.645506632486978,14.24833247756958,18.319738149325055,18.8386572265625,9.938382853190102,16.183596932729085,27.410389932950334
weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0030\images,epoch_0030,0,750,5,0.352,39.39998251893436,36.168282507196594,14.386191601176838,10.149230818452997,7.754532490731451,6.951762306984236,9.11158653553225,7.257496799287343,6.332045459643971,11.44798683365186,9.869806375231352,43.35259075830854,39.33739941644727,16.875153165498205,40.17565405541724,36.74132164085304,14.80011044890016,69.02816180240832,41.503510038680936,37.96896286252945,16.90315047721723,29.72145379543887,27.893242394765217,20.804753835042316,21.522001088460286,8.027961015701294,2.5435747884114583,9.645397613207498,7.452122317790985,2.319394846598307,9.321478855292003,3.7035465572873756,13.618057069937388,30.281129557291667,20.25392663574219,23.349760656992594,29.115539713541665,20.700494344075523,22.67947024854024,36.81936695861816,30.17576399739583,21.439743041992184,23.809299077351888,40.87776333236694
weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,40.078378672299955,36.79860461352655,14.252588413177975,10.236898203257095,7.664236401102627,7.30100639647471,9.13598972590997,7.166846616602934,6.487299896232665,11.303649963358092,10.223916204000059,44.762794265467605,41.322119894062645,17.199329117669,41.12094435322707,37.81873999142676,14.562749653537924,70.96376955329279,41.89188295916323,38.37737668625456,16.740215518308645,29.699284670871112,23.966587013244627,15.665806701660156,18.550377047220866,7.852261326313018,1.8055939737955728,9.894211470683416,7.366204961458843,1.8591021525065101,9.53674499797821,2.825257661908865,13.925390036424002,26.22361458333333,16.365188435872394,20.956944341023764,25.226874674479166,16.16247587076823,19.60143001937866,28.256675621430077,25.89858626302084,15.387870218912761,21.173260522206625,36.20840921195348
