index,h2d_ms,enqueue_ms,d2h_ms,total_ms,src,out
64,0.08630400151014328,2.2353920936584473,0.0010239999974146485,2.3227200508117676,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1010.jpg,
65,0.057792000472545624,2.12172794342041,0.009216000325977802,2.1887359619140625,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1011.jpg,
66,0.05993599817156792,2.2620160579681396,0.0010239999974146485,2.3229761123657227,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1012.jpg,
67,0.16582399606704712,2.1145598888397217,0.002047999994829297,2.2824320793151855,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1013.jpg,
68,0.042047999799251556,2.1319680213928223,0.002047999994829297,2.1760640144348145,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1014.jpg,
69,0.06566400080919266,2.1196799278259277,0.008191999979317188,2.1935360431671143,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1015.jpg,
70,0.038656000047922134,2.1913599967956543,0.0010239999974146485,2.2310400009155273,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1016.jpg,
71,0.07798399776220322,2.0951039791107178,0.002047999994829297,2.175136089324951,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1017.jpg,
72,0.06652799993753433,2.1125121116638184,0.0010239999974146485,2.1800639629364014,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1018.jpg,
73,0.05619199946522713,2.125823974609375,0.002047999994829297,2.1840639114379883,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1019.jpg,
74,0.06275200098752975,2.1094400882720947,0.0010239999974146485,2.1732161045074463,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\102.jpg,
75,0.04368000105023384,2.0490241050720215,0.002047999994829297,2.094752073287964,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1020.jpg,
76,0.053727999329566956,2.1340160369873047,0.002047999994829297,2.1897919178009033,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1021.jpg,
77,0.04710400104522705,2.1370880603790283,0.002047999994829297,2.1862399578094482,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1022.jpg,
78,0.05728000029921532,2.141184091567993,0.002047999994829297,2.200511932373047,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1023.jpg,
79,0.15878400206565857,2.0541439056396484,0.002047999994829297,2.2149760723114014,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1024.jpg,
80,0.1351040005683899,2.1329920291900635,0.0010239999974146485,2.26911997795105,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1025.jpg,
81,0.04265600070357323,1.9650559425354004,0.0010239999974146485,2.0087358951568604,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1026.jpg,
82,0.039103999733924866,2.0398080348968506,0.002047999994829297,2.0809600353240967,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1027.jpg,
83,0.07212799787521362,1.8800640106201172,0.0010239999974146485,1.9532159566879272,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1028.jpg,
84,0.041471999138593674,1.8851840496063232,0.002047999994829297,1.928704023361206,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1029.jpg,
85,0.06537599861621857,1.8892799615859985,0.002047999994829297,1.956704020500183,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\103.jpg,
86,0.12300799787044525,1.9527679681777954,0.005119999870657921,2.0808959007263184,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1030.jpg,
87,0.04467200115323067,1.9630080461502075,0.0010239999974146485,2.0087039470672607,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1032.jpg,
88,0.05641600117087364,1.8986560106277466,0.001888000057078898,1.9569599628448486,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1033.jpg,
89,0.08752000331878662,1.9731199741363525,0.002047999994829297,2.062688112258911,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1039.jpg,
90,0.06723199784755707,1.8688000440597534,0.0010239999974146485,1.9370559453964233,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\104.jpg,
91,0.061055999249219894,1.977344036102295,0.002047999994829297,2.040447950363159,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1040.jpg,
92,0.060416001826524734,1.9159040451049805,0.009216000325977802,1.985535979270935,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1041.jpg,
93,0.059007998555898666,1.9404799938201904,0.0010239999974146485,2.000511884689331,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1042.jpg,
94,0.05657599866390228,1.9363839626312256,0.0010239999974146485,1.9939839839935303,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1043.jpg,
95,0.03731200098991394,1.9466240406036377,0.002047999994829297,1.985983967781067,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1044.jpg,
96,0.06419199705123901,1.9927040338516235,0.002047999994829297,2.0589439868927,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1047.jpg,
97,0.06652799993753433,2.0203518867492676,0.002047999994829297,2.088927984237671,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1048.jpg,
98,0.14115199446678162,1.9896320104599,0.002047999994829297,2.1328320503234863,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1049.jpg,
99,0.0424639992415905,1.9671039581298828,0.002047999994829297,2.0116159915924072,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\105.jpg,
100,0.036896001547575,1.9107840061187744,0.0010239999974146485,1.9487040042877197,G:\GitHub\Latent_Style\style_data\overfit50\monet\00018.jpg,
101,0.048895999789237976,1.8268159627914429,0.0010239999974146485,1.876736044883728,G:\GitHub\Latent_Style\style_data\overfit50\monet\00029.jpg,
102,0.07884799689054489,1.9589120149612427,0.002047999994829297,2.0398080348968506,G:\GitHub\Latent_Style\style_data\overfit50\monet\00057.jpg,
103,0.06464000046253204,1.9240959882736206,0.0010239999974146485,1.9897600412368774,G:\GitHub\Latent_Style\style_data\overfit50\monet\00075.jpg,
104,0.05750399827957153,1.9189759492874146,0.002047999994829297,1.9785280227661133,G:\GitHub\Latent_Style\style_data\overfit50\monet\00092.jpg,
105,0.059808000922203064,1.8585599660873413,0.0010239999974146485,1.9193919897079468,G:\GitHub\Latent_Style\style_data\overfit50\monet\00153.jpg,
