point_id,scope,family,variant,label,step_or_epoch,clip_style,content_lpips,one_minus_lpips,train_min,train_time_sec,trace_id,label_dx,label_dy,note,source_summary,style_minus_idt
latent_affine_refine_k070_e3::s045::full,full,FiberBundle,latent_affine_refine_k070_e3,,s045,0.711608707031,0.313229884107,0.686770115893,2.55938443775,153.563066265,latent_affine_refine_k070_e3,8.0,10.0,Latent affine refinement/PC combo eval-only from k070 epoch_0003 on WikiArt-5 surface.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_refine_k070_e3\s045\summary.json,0.0314860941569
latent_affine_refine_k070_e3::s060::full,full,FiberBundle,latent_affine_refine_k070_e3,,s060,0.714809619665,0.323338616285,0.676661383715,2.59514329375,155.708597625,latent_affine_refine_k070_e3,8.0,10.0,Latent affine refinement/PC combo eval-only from k070 epoch_0003 on WikiArt-5 surface.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_refine_k070_e3\s060\summary.json,0.0346870067914
latent_affine_refine_k070_e3::s035::transfer,transfer,FiberBundle,latent_affine_refine_k070_e3,,s035,0.676780535628,0.31360564195,0.68639435805,2.58698744415,155.219246649,latent_affine_refine_k070_e3,8.0,10.0,Latent affine refinement/PC combo eval-only from k070 epoch_0003 on WikiArt-5 surface.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_refine_k070_e3\s035\summary.json,0.0368597103655
latent_affine_refine_k070_e3::s045::transfer,transfer,FiberBundle,latent_affine_refine_k070_e3,LatAff s0.45,s045,0.679109842281,0.318817679833,0.681182320167,2.55938443775,153.563066265,latent_affine_refine_k070_e3,14,24,Latent affine refinement/PC combo eval-only from k070 epoch_0003 on WikiArt-5 surface.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_refine_k070_e3\s045\summary.json,0.0391890170177
latent_affine_refine_k070_e3::s060::transfer,transfer,FiberBundle,latent_affine_refine_k070_e3,,s060,0.682389750481,0.33005643765,0.66994356235,2.59514329375,155.708597625,latent_affine_refine_k070_e3,8.0,10.0,Latent affine refinement/PC combo eval-only from k070 epoch_0003 on WikiArt-5 surface.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_refine_k070_e3\s060\summary.json,0.0424689252178
phase2_pattn_enhanced_tok::epoch_0001::full,full,Phase2,pattn_enhanced_tok,pattn e1,epoch_0001,0.698345896165,0.367344538227,0.632655461773,17.2276223461,1033.65734076,pattn_enhanced_tok_e1_e10,5.0,-8.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0001/summary.json,0.0182232832909
phase2_pattn_enhanced_tok::epoch_0002::full,full,Phase2,pattn_enhanced_tok,pattn e2,epoch_0002,0.701666168253,0.38172440596,0.61827559404,17.6139776389,1056.83865833,pattn_enhanced_tok_e1_e10,5.0,-8.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0002/summary.json,0.0215435553789
phase2_pattn_enhanced_tok::epoch_0003::full,full,Phase2,pattn_enhanced_tok,pattn e3,epoch_0003,0.698319398721,0.379036355907,0.620963644093,17.5972676595,1055.83605957,pattn_enhanced_tok_e1_e10,5.0,-8.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0003/summary.json,0.0181967858473
phase2_pattn_enhanced_tok::epoch_0004::full,full,Phase2,pattn_enhanced_tok,pattn e4,epoch_0004,0.699071039756,0.370857591547,0.629142408453,17.5953422586,1055.72053552,pattn_enhanced_tok_e1_e10,5.0,-8.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0004/summary.json,0.0189484268824
phase2_pattn_enhanced_tok::epoch_0005::full,full,Phase2,pattn_enhanced_tok,pattn e5,epoch_0005,0.69948086679,0.3750999334,0.6249000666,17.5801602244,1054.80961347,pattn_enhanced_tok_e1_e10,5.0,-8.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0005/summary.json,0.0193582539161
phase2_pattn_enhanced_tok::epoch_0006::full,full,Phase2,pattn_enhanced_tok,pattn e6,epoch_0006,0.698086321235,0.36784438204,0.63215561796,17.5995648861,1055.97389317,pattn_enhanced_tok_e1_e10,5.0,-8.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0006/summary.json,0.017963708361
phase2_pattn_enhanced_tok::epoch_0007::full,full,Phase2,pattn_enhanced_tok,pattn e7,epoch_0007,0.698244614204,0.3590377948,0.6409622052,18.3997919679,1103.98751807,pattn_enhanced_tok_e1_e10,5.0,-8.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0007/summary.json,0.0181220013301
phase2_pattn_enhanced_tok::epoch_0008::full,full,Phase2,pattn_enhanced_tok,pattn e8,epoch_0008,0.697298827887,0.3589285898,0.6410714102,18.2641013503,1095.84608102,pattn_enhanced_tok_e1_e10,5.0,-8.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0008/summary.json,0.0171762150129
phase2_pattn_enhanced_tok::epoch_0009::full,full,Phase2,pattn_enhanced_tok,pattn e9,epoch_0009,0.700506585995,0.383106310147,0.616893689853,18.2256133278,1093.53679967,pattn_enhanced_tok_e1_e10,5.0,-8.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0009/summary.json,0.0203839731216
phase2_pattn_enhanced_tok::epoch_0010::full,full,Phase2,pattn_enhanced_tok,pattn e10,epoch_0010,0.699423178991,0.362147410227,0.637852589773,18.2082647244,1092.49588346,pattn_enhanced_tok_e1_e10,5.0,-8.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0010/summary.json,0.019300566117
phase2_pattn_enhanced_tok::epoch_0001::transfer,transfer,Phase2,pattn_enhanced_tok,,epoch_0001,0.670199382305,0.368480404833,0.631519595167,17.2276223461,1033.65734076,pattn_enhanced_tok_e1_e10,0.0,0.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0001/summary.json,0.0302785570423
phase2_pattn_enhanced_tok::epoch_0002::transfer,transfer,Phase2,pattn_enhanced_tok,pattn e2 best style,epoch_0002,0.673934032768,0.3843404249,0.6156595751,17.6139776389,1056.83865833,pattn_enhanced_tok_e1_e10,-78.0,7.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0002/summary.json,0.0340132075051
phase2_pattn_enhanced_tok::epoch_0003::transfer,transfer,Phase2,pattn_enhanced_tok,,epoch_0003,0.670266297857,0.381765184933,0.618234815067,17.5972676595,1055.83605957,pattn_enhanced_tok_e1_e10,0.0,0.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0003/summary.json,0.0303454725941
phase2_pattn_enhanced_tok::epoch_0004::transfer,transfer,Phase2,pattn_enhanced_tok,,epoch_0004,0.670364487867,0.3738133022,0.6261866978,17.5953422586,1055.72053552,pattn_enhanced_tok_e1_e10,0.0,0.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0004/summary.json,0.0304436626037
phase2_pattn_enhanced_tok::epoch_0005::transfer,transfer,Phase2,pattn_enhanced_tok,,epoch_0005,0.671282611936,0.377019610817,0.622980389183,17.5801602244,1054.80961347,pattn_enhanced_tok_e1_e10,0.0,0.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0005/summary.json,0.0313617866735
phase2_pattn_enhanced_tok::epoch_0006::transfer,transfer,Phase2,pattn_enhanced_tok,,epoch_0006,0.668830771893,0.37065061115,0.62934938885,17.5995648861,1055.97389317,pattn_enhanced_tok_e1_e10,0.0,0.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0006/summary.json,0.0289099466304
phase2_pattn_enhanced_tok::epoch_0007::transfer,transfer,Phase2,pattn_enhanced_tok,,epoch_0007,0.668986346424,0.361137717433,0.638862282567,18.3997919679,1103.98751807,pattn_enhanced_tok_e1_e10,0.0,0.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0007/summary.json,0.0290655211608
phase2_pattn_enhanced_tok::epoch_0008::transfer,transfer,Phase2,pattn_enhanced_tok,pattn e8 low LPIPS,epoch_0008,0.667859170437,0.3614828111,0.6385171889,18.2641013503,1095.84608102,pattn_enhanced_tok_e1_e10,8.0,-17.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0008/summary.json,0.027938345174
phase2_pattn_enhanced_tok::epoch_0009::transfer,transfer,Phase2,pattn_enhanced_tok,,epoch_0009,0.673337248862,0.384972113767,0.615027886233,18.2256133278,1093.53679967,pattn_enhanced_tok_e1_e10,0.0,0.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0009/summary.json,0.0334164235989
phase2_pattn_enhanced_tok::epoch_0010::transfer,transfer,Phase2,pattn_enhanced_tok,,epoch_0010,0.670516276757,0.364172357933,0.635827642067,18.2082647244,1092.49588346,pattn_enhanced_tok_e1_e10,0.0,0.0,remote pattn_enhanced_tok epoch 1-10 all-ckpt eval; stopped before Fiber-SDE queue,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_pattn_enhanced_tok_seed42_b22a1/full_eval/epoch_0010/summary.json,0.0305954514941
pc_lowpass_k070_e3::step0p03::full,full,FiberBundle,pc_lowpass_k070_e3,,step0p03,0.703034697135,0.311722793845,0.688277206155,,,pc_lowpass_k070_e3,8.0,10.0,Eval-only solver_pc latent_lowpass scan from k070 epoch_0003; only corrector step size changes.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\pc_lowpass_k070_e3\step0p03\summary.json,0.0229120842616
pc_lowpass_k070_e3::step0p06::full,full,FiberBundle,pc_lowpass_k070_e3,,step0p06,0.702729059815,0.311048487819,0.688951512181,,,pc_lowpass_k070_e3,8.0,10.0,Eval-only solver_pc latent_lowpass scan from k070 epoch_0003; only corrector step size changes.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\pc_lowpass_k070_e3\step0p06\summary.json,0.0226064469417
pc_lowpass_k070_e3::step0p10::full,full,FiberBundle,pc_lowpass_k070_e3,,step0p10,0.702627537052,0.310271121908,0.689728878092,,,pc_lowpass_k070_e3,8.0,10.0,Eval-only solver_pc latent_lowpass scan from k070 epoch_0003; only corrector step size changes.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\pc_lowpass_k070_e3\step0p10\summary.json,0.0225049241781
pc_lowpass_k070_e3::step0p03::transfer,transfer,FiberBundle,pc_lowpass_k070_e3,,step0p03,0.671606489718,0.313593545823,0.686406454177,,,pc_lowpass_k070_e3,8.0,10.0,Eval-only solver_pc latent_lowpass scan from k070 epoch_0003; only corrector step size changes.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\pc_lowpass_k070_e3\step0p03\summary.json,0.0316856644551
pc_lowpass_k070_e3::step0p06::transfer,transfer,FiberBundle,pc_lowpass_k070_e3,,step0p06,0.671214334915,0.312732620607,0.687267379393,,,pc_lowpass_k070_e3,8.0,10.0,Eval-only solver_pc latent_lowpass scan from k070 epoch_0003; only corrector step size changes.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\pc_lowpass_k070_e3\step0p06\summary.json,0.0312935096522
pc_lowpass_k070_e3::step0p10::transfer,transfer,FiberBundle,pc_lowpass_k070_e3,,step0p10,0.671095734487,0.311748250935,0.688251749065,,,pc_lowpass_k070_e3,8.0,10.0,Eval-only solver_pc latent_lowpass scan from k070 epoch_0003; step=0.10 improves LPIPS but lowers style.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\pc_lowpass_k070_e3\step0p10\summary.json,0.0311749092241
rgbcal_k070_e3::s025::full,full,LBM-Phase2,rgbcal_k070_e3,,s025,0.688667568048,0.30549163328,0.69450836672,,,rgbcal_k070_e3,0.0,0.0,Eval-only decoded RGB style-affine calibration from k070 epoch_0003; negative style result.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\rgbcal_k070_e3\s025\summary.json,0.00854495517413
rgbcal_k070_e3::s050::full,full,LBM-Phase2,rgbcal_k070_e3,,s050,0.679670116027,0.324096545493,0.675903454507,,,rgbcal_k070_e3,0.0,0.0,Eval-only decoded RGB style-affine calibration from k070 epoch_0003; negative style result.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\rgbcal_k070_e3\s050\summary.json,-0.000452496846517
rgbcal_k070_e3::s075::full,full,LBM-Phase2,rgbcal_k070_e3,,s075,0.67523138392,0.34754565948,0.65245434052,,,rgbcal_k070_e3,0.0,0.0,Eval-only decoded RGB style-affine calibration from k070 epoch_0003; negative style result.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\rgbcal_k070_e3\s075\summary.json,-0.004891228954
rgbcal_k070_e3::s025::transfer,transfer,LBM-Phase2,rgbcal_k070_e3,RGBCal,s025,0.654740067025,0.3086252581,0.6913747419,,,rgbcal_k070_e3,10.0,12.0,Eval-only decoded RGB style-affine calibration from k070 epoch_0003; negative style result.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\rgbcal_k070_e3\s025\summary.json,0.0148192417622
rgbcal_k070_e3::s050::transfer,transfer,LBM-Phase2,rgbcal_k070_e3,,s050,0.645429650247,0.328337674867,0.671662325133,,,rgbcal_k070_e3,0.0,0.0,Eval-only decoded RGB style-affine calibration from k070 epoch_0003; negative style result.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\rgbcal_k070_e3\s050\summary.json,0.00550882498423
rgbcal_k070_e3::s075::transfer,transfer,LBM-Phase2,rgbcal_k070_e3,,s075,0.641210740258,0.35298338795,0.64701661205,,,rgbcal_k070_e3,0.0,0.0,Eval-only decoded RGB style-affine calibration from k070 epoch_0003; negative style result.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\rgbcal_k070_e3\s075\summary.json,0.00128991499543
smoe_translator_k070_e3::epoch_0001::full,full,FiberBundle,smoe_translator_k070_e3,SMoE e1,epoch_0001,0.703539620797,0.329735881227,0.670264118773,24.1770867268,1450.62520361,smoe_translator_k070_e3,-42.0,-18.0,SMoE-only from k070 epoch_0003; e1 full eval; train 1450.6s eval 265.1s,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0001/summary.json,0.0234170079231
smoe_translator_k070_e3::epoch_0002::full,full,FiberBundle,smoe_translator_k070_e3,SMoE e2,epoch_0002,0.701436311682,0.327738199107,0.672261800893,24.4716667,1468.3,smoe_translator_k070_e3,12.0,18.0,SMoE-only from k070 epoch_0003; e2 full eval; train 1468.3s eval 240.4s curve wall,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0002\summary.json,0.0213136988084
smoe_translator_k070_e3::epoch_0003::full,full,FiberBundle,smoe_translator_k070_e3,,epoch_0003,0.699962865988,0.321328752112,0.678671247888,24.3616667,1461.7,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e3 full eval; train 1461.7s eval 244.4s curve wall,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0003\summary.json,0.0198402531147
smoe_translator_k070_e3::epoch_0004::full,full,FiberBundle,smoe_translator_k070_e3,,epoch_0004,0.700884174506,0.317941843747,0.682058156253,24.6166667,1477,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e4 full eval; train 1477.0s eval 259.9s curve wall,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0004\summary.json,0.0207615616322
smoe_translator_k070_e3::epoch_0005::full,full,FiberBundle,smoe_translator_k070_e3,,epoch_0005,0.702158382813,0.32381745232,0.67618254768,26.0666667,1564,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e5 full eval; train 1564.0s eval 261.0s curve wall,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0005\summary.json,0.0220357699394
smoe_translator_k070_e3::epoch_0006::full,full,FiberBundle,smoe_translator_k070_e3,,epoch_0006,0.700533810457,0.330586268387,0.669413731613,25.97,1558.2,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e6 full eval; train 1558.2s eval 256.6s curve wall; first non-Pareto tail point,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0006\summary.json,0.0204111975829
smoe_translator_k070_e3::epoch_0007::full,full,FiberBundle,smoe_translator_k070_e3,,epoch_0007,0.701994600058,0.32881520684,0.67118479316,25.19,1511.5,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e7 full eval; train 1511.5s eval 249.8s curve wall; non-Pareto tail since_last_pareto=2,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0007\summary.json,0.0218719871839
smoe_translator_k070_e3::epoch_0008::full,full,FiberBundle,smoe_translator_k070_e3,,epoch_0008,0.701901461164,0.3153350878,0.6846649122,25.23,1514,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e8 full eval; train 1514.0s eval 241.0s curve wall; new candidate-curve Pareto but still dominated by parent,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0008\summary.json,0.0217788482904
smoe_translator_k070_e3::epoch_0009::full,full,FiberBundle,smoe_translator_k070_e3,e9 style,epoch_0009,0.704250733773,0.32268772432,0.67731227568,24.43,1465.7,smoe_translator_k070_e3,20.0,26.0,SMoE-only from k070 epoch_0003; e9 full eval; train 1465.7s eval 242.5s curve wall; new best transfer/all-pairs style but LPIPS regresses,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0009\summary.json,0.0241281208992
smoe_translator_k070_e3::epoch_0010::full,full,FiberBundle,smoe_translator_k070_e3,,epoch_0010,0.701628218015,0.320149309267,0.679850690733,25.48,1528.6,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e10 full eval; train 1528.6s eval 257.4s curve wall; curve Pareto but style falls from e9,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0010\summary.json,0.0215056051413
smoe_translator_k070_e3::epoch_0001::transfer,transfer,FiberBundle,smoe_translator_k070_e3,SMoE e1,epoch_0001,0.672378600041,0.333173092283,0.666826907717,24.1770867268,1450.62520361,smoe_translator_k070_e3,-42.0,-18.0,SMoE-only from k070 epoch_0003; e1 full eval; train 1450.6s eval 265.1s,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_smoe_translator_k070_e3_seed42_b12a1/full_eval/epoch_0001/summary.json,0.0324577747782
smoe_translator_k070_e3::epoch_0002::transfer,transfer,FiberBundle,smoe_translator_k070_e3,SMoE e2,epoch_0002,0.670477835685,0.331322781117,0.668677218883,24.4716667,1468.3,smoe_translator_k070_e3,12.0,18.0,SMoE-only from k070 epoch_0003; e2 full eval; train 1468.3s eval 240.4s curve wall,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0002\summary.json,0.0305570104222
smoe_translator_k070_e3::epoch_0003::transfer,transfer,FiberBundle,smoe_translator_k070_e3,,epoch_0003,0.668567764064,0.323320047173,0.676679952827,24.3616667,1461.7,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e3 full eval; train 1461.7s eval 244.4s curve wall,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0003\summary.json,0.0286469388008
smoe_translator_k070_e3::epoch_0004::transfer,transfer,FiberBundle,smoe_translator_k070_e3,,epoch_0004,0.669259405434,0.322103132683,0.677896867317,24.6166667,1477,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e4 full eval; train 1477.0s eval 259.9s curve wall,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0004\summary.json,0.0293385801713
smoe_translator_k070_e3::epoch_0005::transfer,transfer,FiberBundle,smoe_translator_k070_e3,,epoch_0005,0.6709978803,0.326648291417,0.673351708583,26.0666667,1564,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e5 full eval; train 1564.0s eval 261.0s curve wall,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0005\summary.json,0.031077055037
smoe_translator_k070_e3::epoch_0006::transfer,transfer,FiberBundle,smoe_translator_k070_e3,,epoch_0006,0.669504146377,0.33502199795,0.66497800205,25.97,1558.2,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e6 full eval; train 1558.2s eval 256.6s curve wall; first non-Pareto tail point,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0006\summary.json,0.0295833211144
smoe_translator_k070_e3::epoch_0007::transfer,transfer,FiberBundle,smoe_translator_k070_e3,,epoch_0007,0.670730126003,0.33329640525,0.66670359475,25.19,1511.5,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e7 full eval; train 1511.5s eval 249.8s curve wall; non-Pareto tail since_last_pareto=2,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0007\summary.json,0.0308093007406
smoe_translator_k070_e3::epoch_0008::transfer,transfer,FiberBundle,smoe_translator_k070_e3,,epoch_0008,0.669985461583,0.3178076079,0.6821923921,25.23,1514,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e8 full eval; train 1514.0s eval 241.0s curve wall; new candidate-curve Pareto but still dominated by parent,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0008\summary.json,0.0300646363199
smoe_translator_k070_e3::epoch_0009::transfer,transfer,FiberBundle,smoe_translator_k070_e3,e9 style,epoch_0009,0.672773671051,0.327154528183,0.672845471817,24.43,1465.7,smoe_translator_k070_e3,20.0,26.0,SMoE-only from k070 epoch_0003; e9 full eval; train 1465.7s eval 242.5s curve wall; new best transfer/all-pairs style but LPIPS regresses,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0009\summary.json,0.032852845788
smoe_translator_k070_e3::epoch_0010::transfer,transfer,FiberBundle,smoe_translator_k070_e3,,epoch_0010,0.670014303128,0.323924960933,0.676075039067,25.48,1528.6,smoe_translator_k070_e3,0.0,0.0,SMoE-only from k070 epoch_0003; e10 full eval; train 1528.6s eval 257.4s curve wall; curve Pareto but style falls from e9,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0010\summary.json,0.0300934778651
smoe_translator_k070_e3::epoch_0011::transfer,transfer,FiberBundle,smoe_translator_k070_e3,,epoch_0011,0.66966738378,0.327547530933,0.672452469067,25.9633333,1557.8,smoe_translator_k070_e3,8.0,10.0,SMoE-only from k070 epoch_0003; e11 full eval; train 1557.8s eval 253.4s curve wall; non-Pareto tail since_last_pareto=1,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0011\summary.json,0.0297465585172
smoe_translator_k070_e3::epoch_0012::transfer,transfer,FiberBundle,smoe_translator_k070_e3,,epoch_0012,0.670048182358,0.331772796233,0.668227203767,25.5866667,1535.2,smoe_translator_k070_e3,8.0,10.0,SMoE-only from k070 epoch_0003; e12 full eval; train 1535.2s eval 254.0s curve wall; non-Pareto tail since_last_pareto=2,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0012\summary.json,0.0301273570955
smoe_translator_k070_e3::epoch_0013::transfer,transfer,FiberBundle,smoe_translator_k070_e3,,epoch_0013,0.671564645171,0.336138799683,0.663861200317,25.94,1556.4,smoe_translator_k070_e3,8.0,10.0,SMoE-only from k070 epoch_0003; e13 full eval; train 1556.4s eval 268.5s curve wall; non-Pareto tail since_last_pareto=3,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0013\summary.json,0.0316438199083
smoe_translator_k070_e3::epoch_0014::transfer,transfer,FiberBundle,smoe_translator_k070_e3,e14 pareto,epoch_0014,0.672184895327,0.324834055177,0.675165944823,26.7283333,1603.7,smoe_translator_k070_e3,18.0,-24.0,SMoE-only from k070 epoch_0003; e14 full eval; train 1603.7s eval 266.5s curve wall; new candidate-curve Pareto but still LPIPS-costly vs parent,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\smoe_translator_k070_e3\epoch_0014\summary.json,0.0322640700638
