experiment_id,dataset,method,family,sub_family,batch,epoch,transfer_clip_style,transfer_lpips,allpairs_clip_style,allpairs_lpips,id_clip_style,id_lpips,delta_idt_transfer,delta_idt_full,epoch_time_s,train_wall_s,train_wall_min,infer_ms_per_img,eval_wall_s,cuda_gb,location,status,solver,tokenizer,prediction,kinetic,proximal,attention,notes
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0001,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0001,0.667459,0.295037,0.700508,0.29508,,,,,173.910894,173.910894,2.9,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0002,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0002,0.66797,0.288916,0.701396,0.288993,,,,,170.907864,344.818758,5.7,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0003,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0003,0.667303,0.294263,0.700448,0.294266,,,,,170.445249,515.264007,8.6,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0004,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0004,0.667098,0.291327,0.700489,0.291322,,,,,169.330376,684.594383,11.4,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0005,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0005,0.667493,0.292447,0.700661,0.292486,,,,,169.682425,854.276808,14.2,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0006,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0006,0.666906,0.292135,0.70034,0.292061,,,,,169.132145,1023.408953,17.1,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0007,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0007,0.667079,0.29547,0.700159,0.295568,,,,,169.001357,1192.41031,19.9,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0008,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0008,0.66791,0.28774,0.701385,0.287782,,,,,231.331526,1423.741835,23.7,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0009,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0009,0.666876,0.296588,0.699952,0.296637,,,,,169.307298,1593.049133,26.6,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0010,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0010,0.66727,0.292973,0.700476,0.292928,,,,,169.034157,1762.08329,29.4,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0011,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0011,0.667115,0.293758,0.700383,0.29373,,,,,169.013375,1931.096664,32.2,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0012,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0012,0.667372,0.290639,0.700798,0.29067,,,,,169.523991,2100.620656,35,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0013,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0013,0.667532,0.292757,0.700825,0.29275,,,,,236.325171,2336.945827,38.9,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0014,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0014,0.667383,0.292617,0.700735,0.292602,,,,,169.191891,2506.137718,41.8,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0015,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0015,0.666828,0.29285,0.700185,0.292916,,,,,169.480675,2675.618393,44.6,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/epoch_0016,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0016,0.667384,0.293597,0.700663,0.293611,,,,,170.416634,2846.035028,47.4,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0001,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0001,0.667198,0.295268,0.700363,0.295309,,,,,172.570282,172.570282,2.9,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0002,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0002,0.667549,0.291114,0.70095,0.291141,,,,,169.425387,341.995669,5.7,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0003,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0003,0.667075,0.294549,0.700255,0.294599,,,,,168.200485,510.196155,8.5,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0004,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0004,0.667327,0.29212,0.70069,0.292102,,,,,169.463243,679.659398,11.3,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0005,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0005,0.667245,0.293542,0.700489,0.293556,,,,,168.38062,848.040018,14.1,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0006,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0006,0.667103,0.292046,0.700461,0.292103,,,,,168.051893,1016.091911,16.9,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0007,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0007,0.666978,0.294664,0.700074,0.294688,,,,,167.679302,1183.771213,19.7,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0008,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0008,0.667798,0.290379,0.701182,0.290381,,,,,168.118736,1351.889949,22.5,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0009,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0009,0.666979,0.2966,0.700122,0.296575,,,,,168.338886,1520.228835,25.3,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0010,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0010,0.667079,0.294085,0.700359,0.293942,,,,,167.863989,1688.092824,28.1,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0011,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0011,0.667149,0.292722,0.700506,0.292658,,,,,168.182102,1856.274926,30.9,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0012,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0012,0.667306,0.28984,0.700879,0.289787,,,,,168.45104,2024.725966,33.7,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0013,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0013,0.66735,0.293964,0.700602,0.293917,,,,,168.231251,2192.957217,36.5,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0014,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0014,0.667075,0.291473,0.700501,0.291526,,,,,168.048106,2361.005323,39.4,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0015,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0015,0.667047,0.293518,0.700408,0.293451,,,,,213.493642,2574.498965,42.9,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/epoch_0016,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0016,0.667232,0.292178,0.700677,0.292195,,,,,239.798633,2814.297598,46.9,,,3.444519,Remote_3060,completed,euler_legacy,legacy_factorized,endpoint,manifold_adaptive+aniso+stokes,crossattn_texture,SemanticCrossAttn,
distinct5_512__LBM__A1_executor_promotion_h,distinct5-512/1000-per-style,LBM,mainline_improvement,mainline_improvement,,,0.6642,0.3418,,,,,,,,,3 epochs + repaired full eval closure on remote 3060,,,,,required,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,completed
distinct5_512__LBM__A2_softterm16_sem012,distinct5-512/1000-per-style,LBM,mainline_improvement,mainline_improvement,,,0.6645,0.3281,,,,,,,,,3 epochs + full eval closure on remote 3060,,,,,required,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,completed
distinct5_512__LBM__A2_softterm18_sem010,distinct5-512/1000-per-style,LBM,mainline_improvement,mainline_improvement,,,0.6656,0.3363,,,,,,,,,3 epochs + full eval closure on remote 3060,,,,,required,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,completed
distinct5_512__LBM__A2_softterm18_sem012,distinct5-512/1000-per-style,LBM,mainline_improvement,mainline_improvement,,,0.6651,0.3385,,,,,,,,,3 epochs + full eval closure on remote 3060,,,,,required,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,completed
distinct5_512__LBM__C1_pairing_cache_randompair,distinct5-512/1000-per-style,LBM,reviewer_control,reviewer_control,,,0.6563,0.4629,,,,,,,,,2 epochs + repaired full eval closure on remote 3060,,,,,required,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,completed
distinct5_512__LBM__C2_projection_count_sem32,distinct5-512/1000-per-style,LBM,reviewer_control,reviewer_control,,,0.6641,0.3336,,,,,,,,,2 epochs + repaired full eval closure on remote 3060,,,,,required,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,completed
distinct5_512__LBM__F_e1,distinct5-512/1000-per-style,LBM,F_e1,f_e1,,,0.66436,0.324528,0.696915,0.318645,,,0.024438,,,,1.2161,,,,,closed,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,closed
distinct5_512__LBM__F_longer_e8,distinct5-512/1000-per-style,LBM,mainline_improvement,mainline_improvement,,,0.6658,0.3397,,,,,0.0258,,,,8 epochs + full eval closure on remote 3060,,,,,drop,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,completed
distinct5_512__LBM__H_base__endpoint_metric_huber__seed42,distinct5-512/1000-per-style,LBM,metric_validation,metric_validation,,,,,0.692881,0.355694,,,,,,,completed repaired packet; train and full-eval complete on remote 3060,,,,,required,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,completed
distinct5_512__LBM__H_base__endpoint_metric_l1__seed42,distinct5-512/1000-per-style,LBM,metric_validation,metric_validation,,,,,0.691094,0.355215,,,,,,,completed repaired packet; train and full-eval complete on remote 3060,,,,,required,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,completed
distinct5_512__LBM__H_base__endpoint_metric_mse__seed42,distinct5-512/1000-per-style,LBM,metric_validation,metric_validation,,,,,0.699762,0.517,,,,,,,completed repaired packet; per-epoch eval wall_total about 95-97s,,,,,required,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,completed
distinct5_512__LBM__H_base__flow_huber__seed42,distinct5-512/1000-per-style,LBM,metric_validation,metric_validation,,,,,0.6986,0.356,,,,,,,3 epochs + auto full-eval; train complete 2026-06-03 02:07 +08:00,,,,,required,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,completed
distinct5_512__LBM__H_base__flow_l1__seed42,distinct5-512/1000-per-style,LBM,metric_validation,metric_validation,,,,,0.6988,0.3608,,,,,,,3 epochs + auto full-eval; train complete on remote 3060,,,,,required,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,completed
distinct5_512__LBM__H_base__flow_mse__seed42,distinct5-512/1000-per-style,LBM,metric_validation,metric_validation,,,,,0.6989,0.3595,,,,,,,3 epochs + eval retry; train complete 2026-06-03 01:16 local remote time,,,,,required,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,completed
distinct5_512__LBM__H_base__path_kinetic_base__seed42__clean_rerun,distinct5-512/1000-per-style,LBM,theory_validation,theory_validation,,,,,0.6891,0.4272,,,,,,,clean rerun launched 2026-06-03 15:16 +08:00; train complete 2026-06-03 15:25 +08:00,,,,,required,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,completed
distinct5_512__LBM__H_base__path_kinetic_k000__seed42,distinct5-512/1000-per-style,LBM,theory_validation,theory_validation,,,,,0.679,0.4862,,,,,,,launched at 2026-06-03 15:52 +08:00; train complete 2026-06-03 16:01 +08:00,,,,,required,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,completed
