experiment_id,epoch,source_file,updated_at,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,﻿experiment_id,summary_path,transfer_clip_dir,photo_to_art_clip_dir,transfer_fid_baseline,transfer_delta_fid,transfer_delta_fid_ratio,photo_to_art_fid_baseline,photo_to_art_delta_fid,photo_to_art_delta_fid_ratio
color_ablation_exp4_dimtest_latent_adain_wc2_tv05_r16_e60,60,Y:\experiments\color_ablation_exp4_dimtest_latent_adain_wc2_tv05_r16_e60\full_eval\summary_history.json,2026-03-21 23:19:13,,,,,,,0.6706090135375657,,0.4452384379166666,,,0.0,0.6516567548116048,,,,0.0,,..\color_ablation_exp4_dimtest_latent_adain_wc2_tv05_r16_e60\full_eval\epoch_0060\summary.json,,,,,,,,
color_mode_01_pseudo_rgb_adain_r16_e40,40,Y:\experiments\color_mode_01_pseudo_rgb_adain_r16_e40\full_eval\summary_history.json,2026-03-20 15:38:28,,,,,,,0.6916764337321123,,0.5426369144666666,,,0.0,0.6737454935908318,,,,0.0,,..\color_mode_01_pseudo_rgb_adain_r16_e40\full_eval\epoch_0040\summary.json,,,,,,,,
color_mode_02_pseudo_rgb_hist_r16_e40,40,Y:\experiments\color_mode_02_pseudo_rgb_hist_r16_e40\full_eval\summary_history.json,2026-03-20 16:46:13,,,,,,,0.6882573281228542,,0.5188372678,,,0.0,0.6821232557296752,,,,0.0,,..\color_mode_02_pseudo_rgb_hist_r16_e40\full_eval\epoch_0040\summary.json,,,,,,,,
coord-spade-50e,50,Y:\experiments\coord-spade-50e\full_eval\summary_history.json,2026-02-25 18:53:49,,,,,,,0.6498331983884175,,0.3758746546833333,285.0600368864977,397.71528734753315,0.0,0.617826716353496,,285.0600368864977,397.71528734753315,0.0,,..\coord-spade-50e\full_eval\epoch_0050\summary.json,,,,,,,,
decoder-1,30,Y:\experiments\decoder-1\full_eval\summary_history.json,2026-03-05 16:54:20,,,,,,,0.0,,0.5047567236166667,303.1613066785036,470.80767807460666,0.0,0.0,,303.1613066785036,470.80767807460666,0.0,,..\decoder-1\full_eval\epoch_0030\summary.json,,,,,,,,
decoder-1,60,Y:\experiments\decoder-1\full_eval\summary_history.json,2026-03-05 16:54:20,,,,,,,0.0,,0.5151869417,306.49401069224473,478.52100781017,0.0,0.0,,306.49401069224473,478.52100781017,0.0,,..\decoder-1\full_eval\epoch_0060\summary.json,,,,,,,,
decoder-A-anchor-nohf,40,Y:\experiments\decoder-A-anchor-nohf\full_eval\summary_history.json,2026-03-06 01:30:41,,,,,,,0.0,,0.4450979128000001,290.5042844780411,432.11909006253154,0.30000000000000004,0.0,,290.5042844780411,432.11909006253154,0.24166666666666664,,..\decoder-A-anchor-nohf\full_eval\epoch_0040\summary.json,,,,,,,,
decoder-A-anchor-nohf,80,Y:\experiments\decoder-A-anchor-nohf\full_eval\summary_history.json,2026-03-06 01:30:41,,,,,,,0.0,,0.44105202974999996,286.3265010116002,422.13585981355556,0.32666666666666677,0.0,,286.3265010116002,422.13585981355556,0.2333333333333333,,..\decoder-A-anchor-nohf\full_eval\epoch_0080\summary.json,,,,,,,,
decoder-B-hf-strict-id,40,Y:\experiments\decoder-ablation-aggregate\decoder-B-hf-strict-id\full_eval\summary_history.json,2026-03-06 07:07:58,,,,,,,0.6990398908158143,,0.5128575889333333,303.4890994374285,471.5264002032682,0.42333333333333334,0.6846923093001048,,303.4890994374285,471.5264002032682,0.15,,..\decoder-B-hf-strict-id\full_eval\epoch_0040\summary.json,,,,,,,,
decoder-B-hf-strict-id,80,Y:\experiments\decoder-ablation-aggregate\decoder-B-hf-strict-id\full_eval\summary_history.json,2026-03-06 07:07:58,,,,,,,0.7045183711747328,,0.5291853739833333,309.34440022095265,485.01149959119573,0.44333333333333336,0.6902633485694727,,309.34440022095265,485.01149959119573,0.175,,..\decoder-B-hf-strict-id\full_eval\epoch_0080\summary.json,,,,,,,,
decoder-C-relaxed-id-nohf,40,Y:\experiments\decoder-ablation-aggregate\decoder-C-relaxed-id-nohf\full_eval\summary_history.json,2026-03-06 10:15:00,,,,,,,0.6730606898665428,,0.4654510586333333,288.6047578849027,434.589587562942,0.34666666666666673,0.6617267787456512,,288.6047578849027,434.589587562942,0.25833333333333336,,..\decoder-C-relaxed-id-nohf\full_eval\epoch_0040\summary.json,,,,,,,,
decoder-C-relaxed-id-nohf,80,Y:\experiments\decoder-ablation-aggregate\decoder-C-relaxed-id-nohf\full_eval\summary_history.json,2026-03-06 10:15:00,,,,,,,0.6795456480483214,,0.46993829153333333,290.29125319718975,440.07883169581544,0.37333333333333335,0.6716089278459548,,290.29125319718975,440.07883169581544,0.25833333333333336,,..\decoder-C-relaxed-id-nohf\full_eval\epoch_0080\summary.json,,,,,,,,
decoder-E-extreme-brush,40,Y:\experiments\decoder-ablation-aggregate\decoder-E-extreme-brush\full_eval\summary_history.json,2026-03-06 18:15:03,,,,,,,0.7058408529063065,,0.5308230124,301.8800619943075,473.62498141913164,0.49000000000000005,0.6845322489738465,,301.8800619943075,473.62498141913164,0.2,,..\decoder-E-extreme-brush\full_eval\epoch_0040\summary.json,,,,,,,,
decoder-E-extreme-brush,80,Y:\experiments\decoder-ablation-aggregate\decoder-E-extreme-brush\full_eval\summary_history.json,2026-03-06 18:15:03,,,,,,,0.7063964407642682,,0.5439834172166667,301.68285502406565,476.3628848037388,0.4766666666666667,0.6929791549841562,,301.68285502406565,476.3628848037388,0.2,,..\decoder-E-extreme-brush\full_eval\epoch_0080\summary.json,,,,,,,,
decoder-H-MSCTM,40,Y:\experiments\decoder-H-MSCTM\full_eval\summary_history.json,2026-03-07 19:10:35,,,,,,,0.7077561626334985,,0.5647110991833333,317.46306626664864,507.4846095773614,0.45,0.7003579785426457,,317.46306626664864,507.4846095773614,0.18333333333333335,,..\decoder-H-MSCTM\full_eval\epoch_0040\summary.json,,,,,,,,
decoder-H-MSCTM,80,Y:\experiments\decoder-H-MSCTM\full_eval\summary_history.json,2026-03-07 19:10:35,,,,,,,0.709110090782245,,0.5532164620166666,306.97496766054473,487.72584416681747,0.475,0.7055706217885017,,306.97496766054473,487.72584416681747,0.24166666666666664,,..\decoder-H-MSCTM\full_eval\epoch_0080\summary.json,,,,,,,,
decoder-H-MSCTM-idt_1-tv_0.3,40,Y:\experiments\decoder-H-MSCTM-idt_1-tv_0.3\full_eval\summary_history.json,2026-03-07 21:14:52,,,,,,,0.693766409109036,,0.5037540098166666,304.0987404545592,468.5765109548542,0.38,0.6750272562106451,,304.0987404545592,468.5765109548542,0.15,,..\decoder-H-MSCTM-idt_1-tv_0.3\full_eval\epoch_0040\summary.json,,,,,,,,
decoder-H-MSCTM-mult-tv-1,20,Y:\experiments\decoder-H-MSCTM-mult-tv-1\full_eval\summary_history.json,2026-03-07 22:25:40,,,,,,,0.6856176010270915,,0.48645013475,301.504981940608,455.04889288228185,0.0,0.6629678532481194,,301.504981940608,455.04889288228185,0.0,,..\decoder-H-MSCTM-mult-tv-1\full_eval\epoch_0020\summary.json,,,,,,,,
delta_A0_base_p5_id045_tv005,60,Y:\experiments\delta_A0_base_p5_id045_tv005\full_eval\summary_history.json,2026-03-04 15:49:08,,,,,,,0.6829903468489648,,0.4847932419666667,304.44179756825844,467.2688798649921,0.0,0.6670000796516737,,304.44179756825844,467.2688798649921,0.0,,..\delta_A0_base_p5_id045_tv005\full_eval\epoch_0060\summary.json,,,,,,,,
delta_A1_p7_id045_tv005,60,Y:\experiments\delta_A1_p7_id045_tv005\full_eval\summary_history.json,2026-03-04 17:42:31,,,,,,,0.6847814785937469,,0.47651008631666664,300.13071727696644,456.9635034867193,0.0,0.6741910174489021,,300.13071727696644,456.9635034867193,0.0,,..\delta_A1_p7_id045_tv005\full_eval\epoch_0060\summary.json,,,,,,,,
dict,50,Y:\experiments\dict\full_eval\summary_history.json,2026-02-25 20:43:23,,,,,,,0.6535995877285798,,0.36585850696666666,288.78968390842124,403.2404638957552,0.0,0.6220811940729618,,288.78968390842124,403.2404638957552,0.0,,..\dict\full_eval\epoch_0050\summary.json,,,,,,,,
dict-50-0.05,50,Y:\experiments\dict-50-0.05\full_eval\summary_history.json,2026-02-25 22:24:42,,,,,,,0.6539458029468854,,0.3652105567666667,289.83590077600843,403.0622715485057,0.0,0.6238593722383181,,289.83590077600843,403.0622715485057,0.0,,..\dict-50-0.05\full_eval\epoch_0050\summary.json,,,,,,,,
1swd-dit-2style,10,Y:\experiments\experiments-swd8\1swd-dit-2style\full_eval\summary_history.json,2026-02-23 17:49:08,,,,,,,0.30042737821117044,,0.3064216676,,,0.0,0.42491398870944974,,,,0.0,,..\1swd-dit-2style\full_eval\epoch_0010\summary.json,,,,,,,,
1swd-dit-2style,20,Y:\experiments\experiments-swd8\1swd-dit-2style\full_eval\summary_history.json,2026-02-23 17:49:08,,,,,,,0.5600687462091446,,0.33952212699999995,,,0.0,0.6074276959896088,,,,0.0,,..\1swd-dit-2style\full_eval\epoch_0020\summary.json,,,,,,,,
1swd-dit-2style,30,Y:\experiments\experiments-swd8\1swd-dit-2style\full_eval\summary_history.json,2026-02-23 17:49:08,,,,,,,0.5632539981603623,,0.3454081393,,,0.0,0.606044539809227,,,,0.0,,..\1swd-dit-2style\full_eval\epoch_0030\summary.json,,,,,,,,
1swd-dit-5style,40,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\summary_history.json,2026-02-23 22:33:12,,,,,,,0.6456182362437249,,0.35657093848,,,0.0,0.6114160193502902,,,,0.0,,..\1swd-dit-5style\full_eval\epoch_0040\summary.json,,,,,,,,
1swd-dit-5style,80,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\summary_history.json,2026-02-23 22:33:12,,,,,,,0.6470392261147498,,0.35867722997999996,,,0.0,0.6152417051792145,,,,0.0,,..\1swd-dit-5style\full_eval\epoch_0080\summary.json,,,,,,,,
1swd-dit-5style,120,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\summary_history.json,2026-02-23 22:33:12,,,,,,,0.650802581846714,,0.366607967875,,,0.0,0.6194314204156398,,,,0.0,,..\1swd-dit-5style\full_eval\epoch_0120\summary.json,,,,,,,,
1swd-dit-5style,160,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\summary_history.json,2026-02-23 22:33:12,,,,,,,0.6520000051856041,,0.37895362456,,,0.0,0.6213896061480045,,,,0.0,,..\1swd-dit-5style\full_eval\epoch_0160\summary.json,,,,,,,,
1swd-dit-5style,200,Y:\experiments\experiments-swd8\1swd-dit-5style\full_eval\summary_history.json,2026-02-23 22:33:12,,,,,,,0.6526670122146607,,0.3818510137500001,,,0.0,0.623781261742115,,,,0.0,,..\1swd-dit-5style\full_eval\epoch_0200\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp00-phase1_60e-baseline_bs384_lr2e4_bd64_sd256\artifacts\full_eval\summary_history.json,2026-02-24 01:18:58,,,,,,,0.6443917736411094,,0.356452500706,,,0.0,0.6061085712909698,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp00-phase1_60e-baseline_bs384_lr2e4_bd64_sd256\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp00-phase1_60e-baseline_bs384_lr2e4_bd64_sd256\artifacts\full_eval\summary_history.json,2026-02-24 01:18:58,,,,,,,0.6447502896785736,,0.35038932029500003,,,0.0,0.6072198420763015,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp00-phase1_60e-baseline_bs384_lr2e4_bd64_sd256\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp01-phase1_60e-capacity_floor_bd32_lc32_sd128\artifacts\full_eval\summary_history.json,2026-02-24 02:14:48,,,,,,,0.645023157864809,,0.34729453514999997,,,0.0,0.6047502565383911,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp01-phase1_60e-capacity_floor_bd32_lc32_sd128\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp01-phase1_60e-capacity_floor_bd32_lc32_sd128\artifacts\full_eval\summary_history.json,2026-02-24 02:14:48,,,,,,,0.6463891822397708,,0.34825276383500003,,,0.0,0.6062293885648251,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp01-phase1_60e-capacity_floor_bd32_lc32_sd128\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp02-phase1_60e-capacity_ceiling_bd128_lc128_sd256_bs256\artifacts\full_eval\summary_history.json,2026-02-24 04:42:17,,,,,,,0.6462082822918893,,0.360018325935,,,0.0,0.6106684724986553,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp02-phase1_60e-capacity_ceiling_bd128_lc128_sd256_bs256\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp02-phase1_60e-capacity_ceiling_bd128_lc128_sd256_bs256\artifacts\full_eval\summary_history.json,2026-02-24 04:42:17,,,,,,,0.6451469683945179,,0.3513407285,,,0.0,0.6092726288735867,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp02-phase1_60e-capacity_ceiling_bd128_lc128_sd256_bs256\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp03-phase1_60e-style_ctrl_sd512_bs288\artifacts\full_eval\summary_history.json,2026-02-24 06:05:43,,,,,,,0.6455817205607892,,0.36233211729400006,,,0.0,0.6125145180523396,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp03-phase1_60e-style_ctrl_sd512_bs288\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp03-phase1_60e-style_ctrl_sd512_bs288\artifacts\full_eval\summary_history.json,2026-02-24 06:05:43,,,,,,,0.6443562444150448,,0.35261226467999995,,,0.0,0.6118440189957619,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp03-phase1_60e-style_ctrl_sd512_bs288\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp04-phase1_60e-lr4e4_speedup\artifacts\full_eval\summary_history.json,2026-02-24 07:27:34,,,,,,,0.6473997299075126,,0.36884160508999997,,,0.0,0.6126478213071823,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp04-phase1_60e-lr4e4_speedup\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp04-phase1_60e-lr4e4_speedup\artifacts\full_eval\summary_history.json,2026-02-24 07:27:34,,,,,,,0.6465481991767883,,0.36384790569,,,0.0,0.6118707180023193,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp04-phase1_60e-lr4e4_speedup\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp05-phase1_60e-lr8e4_stress\artifacts\full_eval\summary_history.json,2026-02-24 08:49:16,,,,,,,0.6475064495205879,,0.37540351066,,,0.0,0.6131273287534714,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp05-phase1_60e-lr8e4_stress\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp05-phase1_60e-lr8e4_stress\artifacts\full_eval\summary_history.json,2026-02-24 08:49:16,,,,,,,0.6488584309816361,,0.37590619316999996,,,0.0,0.6146508936583996,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp05-phase1_60e-lr8e4_stress\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp06-phase1_60e-l1_relax_wdl1_0p01\artifacts\full_eval\summary_history.json,2026-02-24 10:13:03,,,,,,,0.6472262139916418,,0.35600196675999995,,,0.0,0.610348005592823,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp06-phase1_60e-l1_relax_wdl1_0p01\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp06-phase1_60e-l1_relax_wdl1_0p01\artifacts\full_eval\summary_history.json,2026-02-24 10:13:03,,,,,,,0.6453599644601345,,0.3487259525280001,,,0.0,0.6086240616440772,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp06-phase1_60e-l1_relax_wdl1_0p01\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp07-phase1_60e-swd_patch_1_3\artifacts\full_eval\summary_history.json,2026-02-24 11:41:16,,,,,,,0.6463054982721805,,0.35093152133000005,,,0.0,0.6087220583856106,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp07-phase1_60e-swd_patch_1_3\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,60,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp07-phase1_60e-swd_patch_1_3\artifacts\full_eval\summary_history.json,2026-02-24 11:41:16,,,,,,,0.6443923175632953,,0.3435419647800001,,,0.0,0.6070619221031666,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp07-phase1_60e-swd_patch_1_3\artifacts\full_eval\epoch_0060\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\summary_history.json,2026-02-24 14:59:04,,,,,,,0.648569884955883,,0.37332636402,,,0.0,0.6134402787685395,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
artifacts,80,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\summary_history.json,2026-02-24 14:59:04,,,,,,,0.6498063989579677,,0.37036207251,,,0.0,0.6173805193603039,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0080\summary.json,,,,,,,,
artifacts,120,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\summary_history.json,2026-02-24 14:59:04,,,,,,,0.650769476890564,,0.37248014542,,,0.0,0.6177379190921783,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0120\summary.json,,,,,,,,
artifacts,150,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\summary_history.json,2026-02-24 14:59:04,,,,,,,0.6510172791182994,,0.37875968149,,,0.0,0.6191749204695225,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp08-phase2_150e-deep_cosine_lr5e4_min1e6\artifacts\full_eval\epoch_0150\summary.json,,,,,,,,
artifacts,40,Y:\experiments\experiments-swd8\20260223-micro5style-bs384\runs\exp09-phase2_150e-flat_lr3e4\artifacts\full_eval\summary_history.json,2026-02-24 15:51:06,,,,,,,0.6461915446817874,,0.36234942645,,,0.0,0.6105746096372604,,,,0.0,,I:\Github\Latent_Style\Cycle-NCE\experiments\20260223-micro5style-bs384\runs\exp09-phase2_150e-flat_lr3e4\artifacts\full_eval\epoch_0040\summary.json,,,,,,,,
2style-16dim-1_3swd,20,Y:\experiments\experiments-swd8\2style-16dim-1_3swd\full_eval\summary_history.json,2026-02-23 10:39:59,,,,,,,0.2955550187267363,,0.31176446559999993,,,0.0,0.4200028809905052,,,,0.0,,..\2style-16dim-1_3swd\full_eval\epoch_0020\summary.json,,,,,,,,
2style-16dim-512-1_3swd,20,Y:\experiments\experiments-swd8\2style-16dim-512-1_3swd\full_eval\summary_history.json,2026-02-23 11:07:18,,,,,,,0.35226926064118746,,0.38562114719999996,,,0.0,0.4856849002838135,,,,0.0,,..\2style-16dim-512-1_3swd\full_eval\epoch_0020\summary.json,,,,,,,,
2style-8momnet-1_3swd,20,Y:\experiments\experiments-swd8\2style-8momnet-1_3swd\full_eval\summary_history.json,2026-02-23 09:56:13,,,,,,,0.3960002890229225,,0.4062034596,,,0.0,0.4919862854480743,,,,0.0,,..\2style-8momnet-1_3swd\full_eval\epoch_0020\summary.json,,,,,,,,
5style-any2any-skipfusion,20,Y:\experiments\experiments-swd8\5style-any2any-skipfusion\full_eval\summary_history.json,2026-02-23 11:52:43,,,,,,,0.2886177541129291,,0.32021350244999996,,,0.0,0.32918674126267433,,,,0.0,,..\5style-any2any-skipfusion\full_eval\epoch_0020\summary.json,,,,,,,,
5style-domain-swd-64-96-128-idt3,20,Y:\experiments\experiments-swd8\5style-domain-swd-64-96-128-idt3\full_eval\summary_history.json,2026-02-23 13:19:43,,,,,,,0.3338293116912246,,0.355965020895,,,0.0,0.3773139536380768,,,,0.0,,..\5style-domain-swd-64-96-128-idt3\full_eval\epoch_0020\summary.json,,,,,,,,
5style-patch1-3-idt10,20,Y:\experiments\experiments-swd8\5style-patch1-3-idt10\full_eval\summary_history.json,2026-02-23 14:21:12,,,,,,,0.3349075643420219,,0.36011323696,,,0.0,0.3746855928376317,,,,0.0,,..\5style-patch1-3-idt10\full_eval\epoch_0020\summary.json,,,,,,,,
full-8-8monet,50,Y:\experiments\experiments-swd8\full-8-8monet\full_eval\summary_history.json,2026-02-23 06:21:30,,,,,,,0.2797787524983287,,0.29528498510000006,,367.1936811435481,0.0,0.2985423938184977,,,355.48429349740104,0.0,,..\full-8-8monet\full_eval\epoch_0050\summary.json,0.2797787524983287,0.2985423938184977,,,,,,
full-8-8monet,100,Y:\experiments\experiments-swd8\full-8-8monet\full_eval\summary_history.json,2026-02-23 06:21:30,,,,,,,0.2799729294022545,,0.2952822625099999,,366.18761418502436,0.0,0.2972734020277858,,,355.4008593718308,0.0,,..\full-8-8monet\full_eval\epoch_0100\summary.json,0.2799729294022545,0.2972734020277858,,,,,,
full-adagn-map16-skipfix-hires1-lossv2,20,Y:\experiments\experiments-swd8\full-adagn-map16-skipfix-hires1-lossv2\full_eval\summary_history.json,2026-02-22 21:29:14,,,,,,,0.43014260567724705,,0.4279034103,,464.7221278694353,0.0,0.5528570747375489,,,477.3169024693058,0.0,,..\full-adagn-map16-skipfix-hires1-lossv2\full_eval\epoch_0020\summary.json,0.43014260567724705,0.5528570747375489,,,,,,
full-adagn-map16-statloss,20,Y:\experiments\experiments-swd8\full-adagn-map16-statloss\full_eval\summary_history.json,2026-02-21 22:27:18,,,,,,,0.4779468294978142,,0.4009025639,,,0.0,0.519114037156105,,,,0.0,,..\full-adagn-map16-statloss\full_eval\epoch_0020\summary.json,,,,,,,,
full-adagn-map16-statloss,50,Y:\experiments\experiments-swd8\full-adagn-map16-statloss\full_eval\summary_history.json,2026-02-21 22:27:18,,,,,,,0.4864806991815567,,0.4259673011,,,0.0,0.5218519407510758,,,,0.0,,..\full-adagn-map16-statloss\full_eval\epoch_0050\summary.json,,,,,,,,
full-adagn-map16-statloss,100,Y:\experiments\experiments-swd8\full-adagn-map16-statloss\full_eval\summary_history.json,2026-02-21 22:27:18,,,,,,,0.4909412232041359,,0.4603577321,,,0.0,0.5262304359674453,,,,0.0,,..\full-adagn-map16-statloss\full_eval\epoch_0100\summary.json,,,,,,,,
full-swd,40,Y:\experiments\experiments-swd8\full-swd\full_eval\summary_history.json,2026-02-22 17:05:05,,,,,,,0.3699147640764714,,0.39336325674,,405.80444064649845,0.0,0.4214339104294777,,,390.9748562450438,0.0,,..\full-swd\full_eval\epoch_0040\summary.json,0.3699147640764714,0.4214339104294777,,,,,,
full-swd,80,Y:\experiments\experiments-swd8\full-swd\full_eval\summary_history.json,2026-02-22 17:05:05,,,,,,,0.40281614019349216,,0.42399943004999996,,419.9383947870027,0.0,0.45242164000868795,,,409.94164934436134,0.0,,..\full-swd\full_eval\epoch_0080\summary.json,0.40281614019349216,0.45242164000868795,,,,,,
full-v2,30,Y:\experiments\experiments-swd8\full-v2\full_eval\summary_history.json,2026-02-22 22:44:35,,,,,,,0.29477586040273307,,0.2928361565,,413.38421353514184,0.0,0.43719678044319155,,,417.86683672785546,0.0,,..\full-v2\full_eval\epoch_0030\summary.json,0.29477586040273307,0.43719678044319155,,,,,,
full-v2-20,20,Y:\experiments\experiments-swd8\full-v2-20\full_eval\summary_history.json,2026-02-22 23:31:25,,,,,,,0.36910080537199974,,0.3749716727,,443.2342564299579,0.0,0.48923841178417204,,,452.3703342214392,0.0,,..\full-v2-20\full_eval\epoch_0020\summary.json,0.36910080537199974,0.48923841178417204,,,,,,
strong-128_128_256_0.5_1.0-1swd-dit-5style,40,Y:\experiments\experiments-swd8\strong-128_128_256_0.5_1.0-1swd-dit-5style\full_eval\summary_history.json,2026-02-24 18:19:12,,,,,,,0.6495789507925511,,0.3815032577559999,,,0.0,0.620264293551445,,,,0.0,,..\strong-128_128_256_0.5_1.0-1swd-dit-5style\full_eval\epoch_0040\summary.json,,,,,,,,
style8-,50,Y:\experiments\experiments-swd8\style8-\full_eval\summary_history.json,2026-02-22 09:17:27,,,,,,,0.44108049243688585,,0.24389943514999998,,,0.0,0.4735227119922638,,,,0.0,,..\style8-\full_eval\epoch_0050\summary.json,,,,,,,,
style8-,100,Y:\experiments\experiments-swd8\style8-\full_eval\summary_history.json,2026-02-22 09:17:27,,,,,,,0.4413513731956482,,0.24390813579999998,,,0.0,0.4736509341001511,,,,0.0,,..\style8-\full_eval\epoch_0100\summary.json,,,,,,,,
style8-,150,Y:\experiments\experiments-swd8\style8-\full_eval\summary_history.json,2026-02-22 09:17:27,,,,,,,0.44096333473920823,,0.24393865165000003,,,0.0,0.4732432061433792,,,,0.0,,..\style8-\full_eval\epoch_0150\summary.json,,,,,,,,
style8-,200,Y:\experiments\experiments-swd8\style8-\full_eval\summary_history.json,2026-02-22 09:17:27,,,,,,,0.4414529123902321,,0.24392064856,,,0.0,0.47395190358161926,,,,0.0,,..\style8-\full_eval\epoch_0200\summary.json,,,,,,,,
