experiment_id,epoch,source_file,updated_at,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path,transfer_clip_dir,photo_to_art_clip_dir,transfer_fid_baseline,transfer_delta_fid,transfer_delta_fid_ratio,photo_to_art_fid_baseline,photo_to_art_delta_fid,photo_to_art_delta_fid_ratio
abl_no_skip_filter,20,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_skip_filter\full_eval\epoch_0020\summary.json,2026/3/16 23:19,0.676699832,0.777725716,0.481809811,295.3618406,454.8037125,0,0.663681944,0.750729681,295.3618406,454.8037125,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_skip_filter\full_eval\epoch_0020\summary.json,,,,,,,,
decoder-D-160,40,G:\GitHub\Latent_Style\Cycle-NCE\decoder-D-160\full_eval\epoch_0040\summary.json,2026/3/12 21:19,0.676457882,0.719608961,0.521980715,,,0.266666667,0.671745394,0.700225655,,,0.1,G:\GitHub\Latent_Style\Cycle-NCE\decoder-D-160\full_eval\epoch_0040\summary.json,,,,,,,,
micro01_hf2_lr1,60,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0060\summary.json,2026/3/16 13:40,0.676430657,0.737899855,0.516418154,,,0.321666667,0.666074001,0.703757403,,,0.225,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0060\summary.json,,,,,,,,
nce-gate_content,40,G:\GitHub\Latent_Style\Cycle-NCE\nce-gate_content\full_eval\epoch_0040\summary.json,2026/3/12 2:19,0.676130094,0.781688989,0.470700364,,,0.348333333,0.654268295,0.740664862,,,0.233333333,G:\GitHub\Latent_Style\Cycle-NCE\nce-gate_content\full_eval\epoch_0040\summary.json,,,,,,,,
clocor1_E1_Macro19_Rigid_LR14e4,40,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0040\summary.json,2026/3/12 2:13,0.676030911,0.788118311,0.476853517,,,0.3,0.664297404,0.730367207,,,0.208333333,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0040\summary.json,,,,,,,,
clocor1_E1_Macro19_Rigid_LR14e4,40,Y:\experiments\clocor1_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0040\summary.json,2026/3/12 3:12,0.676030911,0.788118311,0.476853517,,,0.3,0.664297404,0.730367207,,,0.208333333,Y:\experiments\clocor1_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0040\summary.json,,,,,,,,
1-decoder-patch5-15,30,G:\GitHub\Latent_Style\Cycle-NCE\1-decoder-patch5-15\full_eval\epoch_0030\summary.json,2026/3/12 1:33,0.676019169,0.786161967,0.47631209,,,0.408333333,0.655552001,0.727352865,,,0.391666667,G:\GitHub\Latent_Style\Cycle-NCE\1-decoder-patch5-15\full_eval\epoch_0030\summary.json,,,,,,,,
1-decoder-patch5-15,30,Y:\experiments\1-decoder-patch5-15\full_eval\epoch_0030\summary.json,2026/3/12 2:28,0.676019169,0.786161967,0.47631209,,,0.408333333,0.655552001,0.727352865,,,0.391666667,Y:\experiments\1-decoder-patch5-15\full_eval\epoch_0030\summary.json,,,,,,,,
micro05_id_anchor,60,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0060\summary.json,2026/3/16 20:09,0.676008651,0.740752987,0.512607721,,,0.33,0.664626551,0.704504264,,,0.283333333,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0060\summary.json,,,,,,,,
clocor1_E3_15Series_Soft_LR14e4,40,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E3_15Series_Soft_LR14e4\full_eval\epoch_0040\summary.json,2026/3/12 2:14,0.675758059,0.778123431,0.480697087,,,0.303333333,0.660173655,0.718046624,,,0.225,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E3_15Series_Soft_LR14e4\full_eval\epoch_0040\summary.json,,,,,,,,
clocor1_E3_15Series_Soft_LR14e4,40,Y:\experiments\clocor1_E3_15Series_Soft_LR14e4\full_eval\epoch_0040\summary.json,2026/3/12 3:13,0.675758059,0.778123431,0.480697087,,,0.303333333,0.660173655,0.718046624,,,0.225,Y:\experiments\clocor1_E3_15Series_Soft_LR14e4\full_eval\epoch_0040\summary.json,,,,,,,,
tokenizer_distill_0080_uv_5000,80,G:\GitHub\Latent_Style\Cycle-NCE\nce_A1_Deep_Only\tokenizer_distill_0080_uv_5000\full_eval_tokenized\summary.json,2026/3/10 11:10,0.675743895,0.789230719,0.437854559,,,0.28,0.642095019,0.766948409,,,0.041666667,G:\GitHub\Latent_Style\Cycle-NCE\nce_A1_Deep_Only\tokenizer_distill_0080_uv_5000\full_eval_tokenized\summary.json,,,,,,,,
clocor1_E4_9Series_Rigid_LR14e4,80,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E4_9Series_Rigid_LR14e4\full_eval\epoch_0080\summary.json,2026/3/12 2:15,0.675740546,0.783707528,0.483454001,,,0.3,0.668366115,0.730429848,,,0.225,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E4_9Series_Rigid_LR14e4\full_eval\epoch_0080\summary.json,,,,,,,,
clocor1_E4_9Series_Rigid_LR14e4,80,Y:\experiments\clocor1_E4_9Series_Rigid_LR14e4\full_eval\epoch_0080\summary.json,2026/3/12 3:14,0.675740546,0.783707528,0.483454001,,,0.3,0.668366115,0.730429848,,,0.225,Y:\experiments\clocor1_E4_9Series_Rigid_LR14e4\full_eval\epoch_0080\summary.json,,,,,,,,
G0_Balanced_Base,40,Y:\experiments\final-ablation-aggregate\G0_Balanced_Base\full_eval\epoch_0040\summary.json,2026/3/8 2:47,0.675076903,0.787135371,0.463113628,293.7411469,442.438312,0,0.657702459,0.74585862,293.7411469,442.438312,0,Y:\experiments\final-ablation-aggregate\G0_Balanced_Base\full_eval\epoch_0040\summary.json,,,,,,,,
abl_no_tv,20,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_tv\full_eval\epoch_0020\summary.json,2026/3/17 7:07,0.675059034,0.788546917,0.478938353,304.708745,467.9319828,0,0.663174285,0.777901343,304.708745,467.9319828,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_tv\full_eval\epoch_0020\summary.json,,,,,,,,
Decoder_D1_tv_0p02,40,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D1_tv_0p02\full_eval\epoch_0040_tokenized\summary.json,2026/3/13 19:24,0.674948753,0.738952244,0.514427601,309.5485831,484.8697048,0.338333333,0.661095122,0.713705844,309.5485831,484.8697048,0.316666667,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D1_tv_0p02\full_eval\epoch_0040_tokenized\summary.json,,,,,,,,
Decoder_D1_tv_0p02,40,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D1_tv_0p02\full_eval\epoch_0040\summary.json,2026/3/13 19:11,0.674941382,0.738678044,0.515119915,,,0.333333333,0.661461455,0.713736384,,,0.316666667,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D1_tv_0p02\full_eval\epoch_0040\summary.json,,,,,,,,
nce_A5_High_TV,40,G:\GitHub\Latent_Style\Cycle-NCE\nce_A5_High_TV\full_eval\epoch_0040\summary.json,2026/3/12 2:26,0.674774056,0.782655505,0.473711263,,,0.325,0.65634765,0.744209052,,,0.208333333,G:\GitHub\Latent_Style\Cycle-NCE\nce_A5_High_TV\full_eval\epoch_0040\summary.json,,,,,,,,
clocor1_E5_9Series_Soft_LR14e4,40,Y:\experiments\clocor1_E5_9Series_Soft_LR14e4\full_eval\epoch_0040\summary.json,2026/3/12 3:15,0.674521414,0.776313228,0.492965564,,,0.358333333,0.667784917,0.731993564,,,0.3,Y:\experiments\clocor1_E5_9Series_Soft_LR14e4\full_eval\epoch_0040\summary.json,,,,,,,,
micro01_hf2_lr1,20,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0020_tokenized\summary.json,2026/3/16 13:23,0.67449936,0.784473271,0.485664627,296.2013391,448.6906982,0.293333333,0.657763171,0.774235953,296.2013391,448.6906982,0.066666667,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0020_tokenized\summary.json,,,,,,,,
nce_A3_Patch_Coarse,40,G:\GitHub\Latent_Style\Cycle-NCE\nce_A3_Patch_Coarse\full_eval\epoch_0040\summary.json,2026/3/12 2:24,0.674428909,0.750457234,0.496971104,,,0.325,0.662390231,0.706688604,,,0.266666667,G:\GitHub\Latent_Style\Cycle-NCE\nce_A3_Patch_Coarse\full_eval\epoch_0040\summary.json,,,,,,,,
micro04_hf1p5_macro,40,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0040\summary.json,2026/3/16 18:37,0.674378941,0.754523977,0.49391091,,,0.328333333,0.666559186,0.703829596,,,0.233333333,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0040\summary.json,,,,,,,,
nce_A2_Shallow_Only,40,G:\GitHub\Latent_Style\Cycle-NCE\nce_A2_Shallow_Only\full_eval\epoch_0040\summary.json,2026/3/12 2:24,0.674250836,0.792951073,0.472795717,,,0.325,0.661447465,0.755205652,,,0.241666667,G:\GitHub\Latent_Style\Cycle-NCE\nce_A2_Shallow_Only\full_eval\epoch_0040\summary.json,,,,,,,,
micro03_gate75,20,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0020_tokenized\summary.json,2026/3/16 17:27,0.674221259,0.784766138,0.484755042,295.0270648,446.8276493,0.291666667,0.658489293,0.772183354,295.0270648,446.8276493,0.066666667,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0020_tokenized\summary.json,,,,,,,,
abl_no_color,20,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_color\full_eval\epoch_0020\summary.json,2026/3/17 5:29,0.674166929,0.7880327,0.477441899,307.0856256,471.8341104,0,0.66106575,0.777017416,307.0856256,471.8341104,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_color\full_eval\epoch_0020\summary.json,,,,,,,,
nce_A4_Patch_Fine,40,G:\GitHub\Latent_Style\Cycle-NCE\nce_A4_Patch_Fine\full_eval\epoch_0040\summary.json,2026/3/12 2:25,0.674037059,0.768180706,0.496286598,,,0.311666667,0.659663387,0.732764105,,,0.183333333,G:\GitHub\Latent_Style\Cycle-NCE\nce_A4_Patch_Fine\full_eval\epoch_0040\summary.json,,,,,,,,
nce_A1_Deep_Only,40,G:\GitHub\Latent_Style\Cycle-NCE\nce_A1_Deep_Only\full_eval\epoch_0040\summary.json,2026/3/12 2:23,0.67396145,0.757484724,0.491950439,,,0.33,0.656303106,0.723282338,,,0.208333333,G:\GitHub\Latent_Style\Cycle-NCE\nce_A1_Deep_Only\full_eval\epoch_0040\summary.json,,,,,,,,
micro05_id_anchor,20,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0020_tokenized\summary.json,2026/3/16 19:50,0.673744648,0.787699359,0.482778694,293.3681163,443.0548625,0.291666667,0.657074614,0.776746992,293.3681163,443.0548625,0.066666667,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0020_tokenized\summary.json,,,,,,,,
str_0.20,,G:\GitHub\Latent_Style\Related_Works\runs\sdedit_multi\str_0.20\summary.json,2026/3/8 2:47,0.673292905,0.724595351,0.506561217,,,0,0.65146361,0.707045964,,,0,G:\GitHub\Latent_Style\Related_Works\runs\sdedit_multi\str_0.20\summary.json,,,,,,,,
abl_hard_sort,20,G:\GitHub\Latent_Style\Cycle-NCE\abl_hard_sort\full_eval\epoch_0020\summary.json,2026/3/17 2:30,0.673115135,0.787765653,0.467429236,309.0354588,463.5509382,0,0.658867416,0.778328474,309.0354588,463.5509382,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_hard_sort\full_eval\epoch_0020\summary.json,,,,,,,,
decoder-C-relaxed-id-nohf,40,Y:\experiments\decoder-ablation-aggregate\decoder-C-relaxed-id-nohf\full_eval\epoch_0040\summary.json,2026/3/6 8:41,0.67306069,0.801239899,0.465451059,288.6047579,434.5895876,0.346666667,0.661726779,0.760014072,288.6047579,434.5895876,0.258333333,Y:\experiments\decoder-ablation-aggregate\decoder-C-relaxed-id-nohf\full_eval\epoch_0040\summary.json,,,,,,,,
decoder-H-MSCTM-mult-tv-1,20,Y:\experiments\decoder-H-MSCTM-mult-tv-1\full_eval\epoch_0020\summary.json,2026/3/12 3:19,0.672931271,0.76633701,0.499438284,,,0.3,0.656982285,0.751331284,,,0.166666667,Y:\experiments\decoder-H-MSCTM-mult-tv-1\full_eval\epoch_0020\summary.json,,,,,,,,
ablate_E1_Macro19_Rigid_LR14e4,80,G:\GitHub\Latent_Style\Cycle-NCE\ablate_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0080\summary.json,2026/3/12 2:13,0.672563291,0.780186479,0.476057569,,,0.345,0.657733854,0.722565166,,,0.316666667,G:\GitHub\Latent_Style\Cycle-NCE\ablate_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0080\summary.json,,,,,,,,
clocor1_E4_9Series_Rigid_LR14e4,40,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E4_9Series_Rigid_LR14e4\full_eval\epoch_0040\summary.json,2026/3/12 2:15,0.672458852,0.789773867,0.479635685,,,0.331666667,0.661030093,0.747376657,,,0.233333333,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E4_9Series_Rigid_LR14e4\full_eval\epoch_0040\summary.json,,,,,,,,
clocor1_E4_9Series_Rigid_LR14e4,40,Y:\experiments\clocor1_E4_9Series_Rigid_LR14e4\full_eval\epoch_0040\summary.json,2026/3/12 3:14,0.672458852,0.789773867,0.479635685,,,0.331666667,0.661030093,0.747376657,,,0.233333333,Y:\experiments\clocor1_E4_9Series_Rigid_LR14e4\full_eval\epoch_0040\summary.json,,,,,,,,
clocor1_E2_15Series_Rigid_LR14e4,40,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E2_15Series_Rigid_LR14e4\full_eval\epoch_0040\summary.json,2026/3/12 2:14,0.672285079,0.786865776,0.468475442,,,0.275,0.654071334,0.727768495,,,0.175,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E2_15Series_Rigid_LR14e4\full_eval\epoch_0040\summary.json,,,,,,,,
clocor1_E2_15Series_Rigid_LR14e4,40,Y:\experiments\clocor1_E2_15Series_Rigid_LR14e4\full_eval\epoch_0040\summary.json,2026/3/12 3:13,0.672285079,0.786865776,0.468475442,,,0.275,0.654071334,0.727768495,,,0.175,Y:\experiments\clocor1_E2_15Series_Rigid_LR14e4\full_eval\epoch_0040\summary.json,,,,,,,,
nce-gate_norm,40,G:\GitHub\Latent_Style\Cycle-NCE\nce-gate_norm\full_eval\epoch_0040\summary.json,2026/3/12 2:21,0.672184257,0.783764314,0.468022241,,,0.331666667,0.651179323,0.74533743,,,0.175,G:\GitHub\Latent_Style\Cycle-NCE\nce-gate_norm\full_eval\epoch_0040\summary.json,,,,,,,,
nce,40,G:\GitHub\Latent_Style\Cycle-NCE\nce\full_eval\epoch_0040\summary.json,2026/3/12 2:22,0.671960242,0.791505203,0.460163485,,,0.378333333,0.651327924,0.744577413,,,0.258333333,G:\GitHub\Latent_Style\Cycle-NCE\nce\full_eval\epoch_0040\summary.json,,,,,,,,
exp2-large-patches,40,G:\GitHub\Latent_Style\Cycle-NCE\exp2-large-patches\full_eval\epoch_0040\summary.json,2026/3/12 11:27,0.671936244,0.700514827,0.541181272,,,0.285,0.668534963,0.635778295,,,0.358333333,G:\GitHub\Latent_Style\Cycle-NCE\exp2-large-patches\full_eval\epoch_0040\summary.json,,,,,,,,
master_sweep_12_mid_xmax,100,Y:\experiments\master_sweep_12_mid_xmax\full_eval\epoch_0100\summary.json,2026/3/12 3:33,0.671598086,0.776909834,0.499247467,,,0.323333333,0.659814769,0.755486108,,,0.191666667,Y:\experiments\master_sweep_12_mid_xmax\full_eval\epoch_0100\summary.json,,,,,,,,
nce-swd_0.25-cl_0.01,40,G:\GitHub\Latent_Style\Cycle-NCE\nce-swd_0.25-cl_0.01\full_eval\epoch_0040\summary.json,2026/3/12 2:21,0.671523894,0.780050971,0.473349578,,,0.348333333,0.65609057,0.735145683,,,0.225,G:\GitHub\Latent_Style\Cycle-NCE\nce-swd_0.25-cl_0.01\full_eval\epoch_0040\summary.json,,,,,,,,
tokenizer_distill_0080_uv_5000,80,G:\GitHub\Latent_Style\Cycle-NCE\nce_A4_Patch_Fine\tokenizer_distill_0080_uv_5000\full_eval_tokenized\summary.json,2026/3/10 12:47,0.671427568,0.836439945,0.41009473,,,0.243333333,0.655806223,0.783935717,,,0.05,G:\GitHub\Latent_Style\Cycle-NCE\nce_A4_Patch_Fine\tokenizer_distill_0080_uv_5000\full_eval_tokenized\summary.json,,,,,,,,
nce,80,G:\GitHub\Latent_Style\Cycle-NCE\nce\full_eval\epoch_0080\summary.json,2026/3/12 2:23,0.671417475,0.785026906,0.463263152,,,0.348333333,0.655560992,0.733659165,,,0.341666667,G:\GitHub\Latent_Style\Cycle-NCE\nce\full_eval\epoch_0080\summary.json,,,,,,,,
micro03_gate75,40,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0040\summary.json,2026/3/16 17:28,0.671015505,0.748827029,0.501954482,,,0.308333333,0.658977997,0.704983616,,,0.183333333,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0040\summary.json,,,,,,,,
tokenizer_distill_0080_uv_5000,80,G:\GitHub\Latent_Style\Cycle-NCE\nce_A2_Shallow_Only\tokenizer_distill_0080_uv_5000\full_eval_tokenized\summary.json,2026/3/10 11:42,0.670632932,0.844439494,0.406172365,,,0.263333333,0.655314045,0.791450883,,,0.058333333,G:\GitHub\Latent_Style\Cycle-NCE\nce_A2_Shallow_Only\tokenizer_distill_0080_uv_5000\full_eval_tokenized\summary.json,,,,,,,,
G0_Balanced_Base,80,Y:\experiments\G0_Balanced_Base\full_eval\epoch_0080\summary.json,2026/3/12 3:07,0.670320633,0.775624353,0.480207505,,,0.358641975,0,,,,0,Y:\experiments\G0_Balanced_Base\full_eval\epoch_0080\summary.json,,,,,,,,
decoder-C-relaxed-id-nohf,80,Y:\experiments\decoder-C-relaxed-id-nohf\full_eval\epoch_0080\summary.json,2026/3/12 3:18,0.670183689,0.786839288,0.476201482,,,0.303333333,0.662153012,0.73214104,,,0.275,Y:\experiments\decoder-C-relaxed-id-nohf\full_eval\epoch_0080\summary.json,,,,,,,,
master_sweep_15_split_brain_128,100,Y:\experiments\master_sweep_15_split_brain_128\full_eval\epoch_0100\summary.json,2026/3/12 3:33,0.670027305,0.779405285,0.504590874,,,0.396666667,0.659753958,0.758381323,,,0.258333333,Y:\experiments\master_sweep_15_split_brain_128\full_eval\epoch_0100\summary.json,,,,,,,,
exp3-hard-cdf,40,G:\GitHub\Latent_Style\Cycle-NCE\exp3-hard-cdf\full_eval\epoch_0040\summary.json,2026/3/12 12:23,0.669144195,0.750797351,0.501157619,,,0.268333333,0.661908844,0.698201313,,,0.225,G:\GitHub\Latent_Style\Cycle-NCE\exp3-hard-cdf\full_eval\epoch_0040\summary.json,,,,,,,,
micro01_hf2_lr1,40,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0040\summary.json,2026/3/16 13:24,0.668969495,0.75157527,0.498601802,,,0.323333333,0.658487134,0.71361104,,,0.208333333,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0040\summary.json,,,,,,,,
ablate_E1_Macro19_Rigid_LR14e4,40,G:\GitHub\Latent_Style\Cycle-NCE\ablate_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0040\summary.json,2026/3/12 2:12,0.668927645,0.808889035,0.454320554,,,0.286666667,0.650963104,0.758466284,,,0.15,G:\GitHub\Latent_Style\Cycle-NCE\ablate_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0040\summary.json,,,,,,,,
micro05_id_anchor,40,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0040\summary.json,2026/3/16 19:50,0.668703906,0.751931593,0.497751969,,,0.315,0.657926024,0.712503782,,,0.175,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0040\summary.json,,,,,,,,
scale_c64,40,G:\GitHub\Latent_Style\Cycle-NCE\scale_c64\full_eval\epoch_0040\summary.json,2026/3/17 8:42,0.668592798,0.76704843,0.481029932,318.9533072,482.1984557,0,0.648290165,0.767611005,318.9533072,482.1984557,0,G:\GitHub\Latent_Style\Cycle-NCE\scale_c64\full_eval\epoch_0040\summary.json,,,,,,,,
str_0.10,,G:\GitHub\Latent_Style\Related_Works\runs\sdedit_multi\str_0.10\summary.json,2026/3/8 2:41,0.668227516,0.847915236,0.400086479,,,0,0.629543329,0.832293811,,,0,G:\GitHub\Latent_Style\Related_Works\runs\sdedit_multi\str_0.10\summary.json,,,,,,,,
scale_c64,60,G:\GitHub\Latent_Style\Cycle-NCE\scale_c64\full_eval\epoch_0060\summary.json,2026/3/17 8:57,0.668074596,0.751779265,0.497459641,327.0894589,501.8863004,0,0.646757479,0.750708889,327.0894589,501.8863004,0,G:\GitHub\Latent_Style\Cycle-NCE\scale_c64\full_eval\epoch_0060\summary.json,,,,,,,,
nce,60,G:\GitHub\Latent_Style\Cycle-NCE\nce\full_eval\epoch_0060\summary.json,2026/3/12 2:23,0.667733717,0.797264621,0.457223582,,,0.338333333,0.650020874,0.742405309,,,0.325,G:\GitHub\Latent_Style\Cycle-NCE\nce\full_eval\epoch_0060\summary.json,,,,,,,,
micro04_hf1p5_macro,20,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0020_tokenized\summary.json,2026/3/16 18:36,0.667473394,0.803103538,0.4644032,297.0376358,445.1193766,0.291666667,0.656060816,0.767021757,297.0376358,445.1193766,0.066666667,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0020_tokenized\summary.json,,,,,,,,
G0_Balanced_Base,40,Y:\experiments\G0_Balanced_Base\full_eval\epoch_0040\summary.json,2026/3/12 3:07,0.666987209,0.780894736,0.467594799,,,0.315,0.65243046,0.730637776,,,0.175,Y:\experiments\G0_Balanced_Base\full_eval\epoch_0040\summary.json,,,,,,,,
abl_no_hf_swd,60,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_hf_swd\full_eval\epoch_0060\summary.json,2026/3/17 4:57,0.666912586,0.808182658,0.454644547,289.9332459,430.5945865,0,0.649155269,0.783940364,289.9332459,430.5945865,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_hf_swd\full_eval\epoch_0060\summary.json,,,,,,,,
exp0-baseline,40,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0040\summary.json,2026/3/12 2:16,0.66660811,0.770242539,0.476342886,,,0.29,0.649797967,0.730427681,,,0.141666667,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0040\summary.json,,,,,,,,
tokenizer_distill_0080_uv_5000,80,G:\GitHub\Latent_Style\Cycle-NCE\nce_A5_High_TV\tokenizer_distill_0080_uv_5000\full_eval_tokenized\summary.json,2026/3/10 13:18,0.666589974,0.83707864,0.40216023,,,0.255,0.636650571,0.796739967,,,0.058333333,G:\GitHub\Latent_Style\Cycle-NCE\nce_A5_High_TV\tokenizer_distill_0080_uv_5000\full_eval_tokenized\summary.json,,,,,,,,
exp0-baseline,40,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0040_tokenized\summary.json,2026/3/12 2:16,0.666584958,0.7707175,0.475766357,,,0.293333333,0.650980496,0.730709367,,,0.141666667,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0040_tokenized\summary.json,,,,,,,,
micro02_macro_patch,20,G:\GitHub\Latent_Style\Cycle-NCE\micro02_macro_patch\full_eval\epoch_0020_tokenized\summary.json,2026/3/16 14:28,0.666234082,0.794472745,0.47136624,299.7848252,450.1307042,0.256666667,0.655366714,0.763064344,299.7848252,450.1307042,0.05,G:\GitHub\Latent_Style\Cycle-NCE\micro02_macro_patch\full_eval\epoch_0020_tokenized\summary.json,,,,,,,,
scale_c64,20,G:\GitHub\Latent_Style\Cycle-NCE\scale_c64\full_eval\epoch_0020\summary.json,2026/3/17 8:27,0.666193634,0.749657181,0.504931127,312.0467287,475.799951,0,0.641017706,0.758651912,312.0467287,475.799951,0,G:\GitHub\Latent_Style\Cycle-NCE\scale_c64\full_eval\epoch_0020\summary.json,,,,,,,,
master_sweep_07_patch_xmax,100,Y:\experiments\master_sweep_07_patch_xmax\full_eval\epoch_0100\summary.json,2026/3/12 3:32,0.66617971,0.797102715,0.477840486,,,0.305,0.640143893,0.790581318,,,0.216666667,Y:\experiments\master_sweep_07_patch_xmax\full_eval\epoch_0100\summary.json,,,,,,,,
micro03_gate75,20,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0020\summary.json,2026/3/16 17:11,0.666054229,0.777672428,0.494072283,,,0.24,0.651988105,0.754198496,,,0.083333333,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0020\summary.json,,,,,,,,
1-decoder-no_norm-patch5_23-color1.0,30,Y:\experiments\1-decoder-no_norm-patch5_23-color1.0\full_eval\epoch_0030\summary.json,2026/3/12 2:28,0.666026735,0.810776586,0.446352527,,,0.281666667,0.64612542,0.748127088,,,0.208333333,Y:\experiments\1-decoder-no_norm-patch5_23-color1.0\full_eval\epoch_0030\summary.json,,,,,,,,
decoder-C-relaxed-id-nohf,40,Y:\experiments\decoder-C-relaxed-id-nohf\full_eval\epoch_0040\summary.json,2026/3/12 3:17,0.665914386,0.791255678,0.470919253,,,0.321666667,0.650429658,0.735912784,,,0.266666667,Y:\experiments\decoder-C-relaxed-id-nohf\full_eval\epoch_0040\summary.json,,,,,,,,
micro01_hf2_lr1,20,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0020\summary.json,2026/3/16 13:06,0.665191301,0.777518764,0.495216838,,,0.243333333,0.650855851,0.756036024,,,0.108333333,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0020\summary.json,,,,,,,,
micro05_id_anchor,20,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0020\summary.json,2026/3/16 19:32,0.664893292,0.781747768,0.492174057,,,0.236666667,0.651782515,0.761950447,,,0.116666667,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0020\summary.json,,,,,,,,
exp_G2_dense_pyramid,60,Y:\experiments\exp_G2_dense_pyramid\full_eval\epoch_0060\summary.json,2026/3/3 0:50,0.664533226,0.856926211,0.393693948,286.1585758,412.6190736,0,0.643538306,0.826156771,286.1585758,412.6190736,0,Y:\experiments\exp_G2_dense_pyramid\full_eval\epoch_0060\summary.json,,,,,,,,
master_sweep_03_cap_192,100,Y:\experiments\master_sweep_03_cap_192\full_eval\epoch_0100\summary.json,2026/3/12 3:31,0.663658354,0.798341387,0.47765558,,,0.311666667,0.6494044,0.780013007,,,0.208333333,Y:\experiments\master_sweep_03_cap_192\full_eval\epoch_0100\summary.json,,,,,,,,
